Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_Miss_Attack,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_Miss_Attack
Bot-IoT,FGSM,1,5,0.13542985916137695,0.1254892349243164,2.008068619611836,0.9999363960165734,0.9999363913928467,1.0,0.9999681946848775,0.7302735163915309,0.4666666666666667,0.0,0.7666666666666666,0.9999681956964234,0.0,0.979855709820455,0.999860923099746,0.97998927672413,0.9898253746070355,-0.0016682413989136877,1.0,0.020010723275869904,0.489994638362065,0.9999290978766106,0.020010723275869904
Bot-IoT,RANDOM_LINF,1,5,0.13542985916137695,0.13673090934753418,0.6987351893581462,0.9999363960165734,0.9999363913928467,1.0,0.9999681946848775,0.7302735163915309,0.4666666666666667,0.0,0.7666666666666666,0.9999681956964234,0.0,0.9929490441229919,0.9998719039645723,0.9930753082941812,0.9964620168327756,0.008405122098327342,0.9333333333333333,0.0069246917058187404,0.5298709874804239,0.9999354800844542,0.0069246917058187404
Bot-IoT,RANDOM_L2,1,5,0.13542985916137695,0.12296009063720703,0.8450243512393651,0.9999363960165734,0.9999363913928467,1.0,0.9999681946848775,0.7302735163915309,0.4666666666666667,0.0,0.7666666666666666,0.9999681956964234,0.0,0.9914861525041797,0.9998625542910551,0.9916213047863978,0.9957248773810882,-0.001073133590783251,1.0,0.008378695213602202,0.4958106523931989,0.9999307061615367,0.008378695213602202
Bot-IoT,FGSM,1,10,0.1502387523651123,0.09811711311340332,46.25554263284146,0.99997274114996,0.9999818251213173,0.9999909124780764,0.9999863687790516,0.8970717445958989,0.13333333333333333,9.08752192364664e-06,0.9333287895723715,0.9999909119413701,9.08752192364664e-06,0.5374173148215454,0.9997802457866356,0.537472396652157,0.6991099185569569,-0.007707569777446274,0.8666666666666667,0.4625276033478431,0.33540286499274513,0.9998586029668702,0.4625276033478431
Bot-IoT,RANDOM_LINF,1,10,0.1502387523651123,0.10607266426086426,1.7854546776186697,0.99997274114996,0.9999818251213173,0.9999909124780764,0.9999863687790516,0.8970717445958989,0.13333333333333333,9.08752192364664e-06,0.9333287895723715,0.9999909119413701,9.08752192364664e-06,0.9821181943737733,0.9998612434437527,0.9822520696831181,0.9909784362622854,-0.001569280628596197,1.0,0.01774793031688189,0.49112603484155903,0.9999294122514488,0.01774793031688189
Bot-IoT,RANDOM_L2,1,10,0.1502387523651123,0.10163545608520508,1.7745511376026757,0.99997274114996,0.9999818251213173,0.9999909124780764,0.9999863687790516,0.8970717445958989,0.13333333333333333,9.08752192364664e-06,0.9333287895723715,0.9999909119413701,9.08752192364664e-06,0.9822272297739333,0.9998797532166015,0.9823429449023546,0.9910337746158642,0.010248786729753826,0.8666666666666667,0.017657055097645424,0.557838139117844,0.9999386733307581,0.017657055097645424
Bot-IoT,FGSM,1,15,0.1445624828338623,0.0942084789276123,45.528639965108674,0.9999909137166534,0.9999909125606586,1.0,0.9999954562596839,0.9660873934190848,0.06666666666666667,0.0,0.9666666666666667,0.9999954562803293,0.0,0.5447045140655666,0.9997498457382052,0.5447787642787688,0.7052539940236701,-0.010671247920236373,1.0,0.4552212357212312,0.2723893821393844,0.9998439008506038,0.4552212357212312
Bot-IoT,RANDOM_LINF,1,15,0.1445624828338623,0.09488797187805176,0.22443119866250028,0.9999909137166534,0.9999909125606586,1.0,0.9999954562596839,0.9660873934190848,0.06666666666666667,0.0,0.9666666666666667,0.9999954562803293,0.0,0.9977466017300284,0.9998634165885106,0.9978826073917904,0.9988720299821708,-0.0005377738426994267,1.0,0.002117392608209667,0.4989413036958952,0.9999315640000364,0.002117392608209667
Bot-IoT,RANDOM_L2,1,15,0.1445624828338623,0.09505391120910645,0.18081703859853526,0.9999909137166534,0.9999909125606586,1.0,0.9999954562596839,0.9660873934190848,0.06666666666666667,0.0,0.9666666666666667,0.9999954562803293,0.0,0.998182743330668,0.9998634762585213,0.9983188084441253,0.9990905453090327,-0.0004790851295441193,1.0,0.0016811915558746285,0.4991594042220627,0.9999316235608895,0.0016811915558746285
Bot-IoT,FGSM,1,20,0.1318964958190918,0.09232234954833984,6.985534636912116,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9301264810641855,0.9998534884402379,0.930253269236012,0.9637984766172996,-0.003196670504217896,1.0,0.06974673076398796,0.465126634618006,0.9999219911809323,0.06974673076398796
Bot-IoT,RANDOM_LINF,1,20,0.1318964958190918,0.09362196922302246,0.02907610670931371,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9996910663662135,0.9998727677557141,0.9998182495615271,0.9998455079154474,0.056191541772012944,0.9333333333333333,0.00018175043847293282,0.5332424581140969,0.999936371492087,0.00018175043847293282
Bot-IoT,RANDOM_L2,1,20,0.1318964958190918,0.09333038330078125,0.021807080031976955,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9997637566329869,0.9998636921259485,0.9999000372588399,0.999881864362113,-0.00011672921113370817,1.0,9.996274116011305e-05,0.49995001862941996,0.9999318392508009,9.996274116011305e-05
Bot-IoT,FGSM,2,5,0.272127628326416,0.19826292991638184,0.007269026677325652,0.9999363960165734,0.9999363913928467,1.0,0.9999681946848775,0.7302735163915309,0.4666666666666667,0.0,0.7666666666666666,0.9999681956964234,0.0,0.9998637057498001,0.9998637057498001,1.0,0.9999318482305529,0.0,1.0,0.0,0.5,0.9999318528749,0.0
Bot-IoT,RANDOM_LINF,2,5,0.272127628326416,0.23468875885009766,0.010903540015994029,0.9999363960165734,0.9999363913928467,1.0,0.9999681946848775,0.7302735163915309,0.4666666666666667,0.0,0.7666666666666666,0.9999681956964234,0.0,0.9998273606164134,0.9998637007959873,0.9999636499123055,0.9999136728564743,-7.038812413015508e-05,1.0,3.635008769458656e-05,0.49998182495615273,0.9999318479208397,3.635008769458656e-05
Bot-IoT,RANDOM_L2,2,5,0.272127628326416,0.22643637657165527,0.009994911681321383,0.9999363960165734,0.9999363913928467,1.0,0.9999681946848775,0.7302735163915309,0.4666666666666667,0.0,0.7666666666666666,0.9999681956964234,0.0,0.9998364468997601,0.9998637020344743,0.9999727374342291,0.999918216761929,-6.0957626672876073e-05,1.0,2.7262565770939922e-05,0.49998636871711455,0.9999318491593717,2.7262565770939922e-05
Bot-IoT,FGSM,2,10,0.23268556594848633,0.1704874038696289,50.73417169441012,0.9999545685832667,0.9999545644548643,1.0,0.9999772817113233,0.8164780317333975,0.3333333333333333,0.0,0.8333333333333334,0.9999772822274322,0.0,0.4926128516391655,0.9997602626046546,0.4926618260466553,0.6600595372168482,-0.008732981056672797,0.8666666666666667,0.5073381739533447,0.3129975796899943,0.9998455576643189,0.5073381739533447
Bot-IoT,RANDOM_LINF,2,10,0.23268556594848633,0.16984248161315918,3.753543650505198,0.9999545685832667,0.9999545644548643,1.0,0.9999772817113233,0.8164780317333975,0.3333333333333333,0.0,0.8333333333333334,0.9999772822274322,0.0,0.9624191320782147,0.9998867165743092,0.9625230595868812,0.9808491920174098,0.009986497845213346,0.8,0.03747694041311875,0.5812615297934406,0.999940804341408,0.03747694041311875
Bot-IoT,RANDOM_L2,2,10,0.23268556594848633,0.16952991485595703,4.4649996365486615,0.9999545685832667,0.9999545644548643,1.0,0.9999772817113233,0.8164780317333975,0.3333333333333333,0.0,0.8333333333333334,0.9999772822274322,0.0,0.9553045722177801,0.9999048905289989,0.9553893548768186,0.9771403874841414,0.01631917175863313,0.6666666666666666,0.04461064512318136,0.644361344105076,0.9999494051772855,0.04461064512318136
Bot-IoT,FGSM,2,15,0.24233770370483398,0.14849281311035156,0.011812168350655572,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9998637057498001,0.9998818740231891,0.9999818249561527,0.9999318469919534,0.2581507915181481,0.8666666666666667,1.817504384729328e-05,0.566657579144743,0.9999409357730176,1.817504384729328e-05
Bot-IoT,RANDOM_LINF,2,15,0.24233770370483398,0.15061044692993164,2.7376971723486188,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9726048557098205,0.9998972423585681,0.9727010841413655,0.9861116869118196,0.017138007870173028,0.7333333333333333,0.027298915858634507,0.6196838754040161,0.9999467608366499,0.027298915858634507
Bot-IoT,RANDOM_L2,2,15,0.24233770370483398,0.15538930892944336,2.496910663662133,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9750127207966853,0.9998695477967555,0.9751365400169028,0.9873481781376519,0.0031336954264171153,0.9333333333333333,0.02486345998309721,0.5209016033417847,0.9999330795250598,0.02486345998309721
Bot-IoT,FGSM,2,20,0.24113893508911133,0.1475973129272461,0.011812168350655572,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9998637057498001,0.9998818740231891,0.9999818249561527,0.9999318469919534,0.2581507915181481,0.8666666666666667,1.817504384729328e-05,0.566657579144743,0.9999409357730176,1.817504384729328e-05
Bot-IoT,RANDOM_LINF,2,20,0.24113893508911133,0.1558065414428711,0.34346151050373974,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9965472123282693,0.9998723664177812,0.9966739669759453,0.9982706048332044,0.012825984969316038,0.9333333333333333,0.0033260330240546705,0.531670316821306,0.9999359565493021,0.0033260330240546705
Bot-IoT,RANDOM_L2,2,20,0.24113893508911133,0.15187406539916992,0.31892854546775595,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9967925419786291,0.9998632858783426,0.9969284175898074,0.9983936949112436,-0.000648019051654819,1.0,0.0030715824101925646,0.4984642087949037,0.9999314336196606,0.0030715824101925646
Bot-IoT,FGSM,4,5,0.5293920040130615,0.32656407356262207,0.25259867703714134,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9974558406629352,0.9998633767795174,0.9975918066902336,0.9987263000837003,-0.0005735984009085267,1.0,0.00240819330976636,0.4987959033451168,0.9999315242783079,0.00240819330976636
Bot-IoT,RANDOM_LINF,4,5,0.5293920040130615,0.43503737449645996,0.01817256669331968,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9998001017663735,0.9998727816296673,0.9999272998246108,0.9999000399840065,0.08597009732605249,0.9333333333333333,7.270017538917312e-05,0.5332969832456388,0.9999363858605257,7.270017538917312e-05
Bot-IoT,RANDOM_L2,4,5,0.5293920040130615,0.4268028736114502,0.023624336701311144,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9997455840662935,0.999863689648592,0.9998818622149926,0.9998727758492212,-0.0001268991843509345,1.0,0.00011813778500740633,0.4999409311074963,0.9999318367735456,0.00011813778500740633
Bot-IoT,FGSM,4,10,0.4467184543609619,0.3297576904296875,1.437450025441589,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9856073271788908,0.9998617345857107,0.9857416781017985,0.9927515009518231,-0.001404077200272338,1.0,0.01425832189820158,0.49287083905089923,0.9999298956292092,0.01425832189820158
Bot-IoT,RANDOM_LINF,4,10,0.4467184543609619,0.31070399284362793,2.946681689321795,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9705150105400887,0.9999063810665069,0.9706018665770031,0.9850362220264968,0.020990038424551428,0.6666666666666666,0.029398133422996884,0.6519675999551682,0.9999511871349774,0.029398133422996884
Bot-IoT,RANDOM_L2,4,10,0.4467184543609619,0.3381669521331787,3.016646071091078,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.9698153667223959,0.9998688487732676,0.9699384774765769,0.9846762735944794,0.0025022966369730552,0.9333333333333333,0.030061522523423086,0.5183025720716218,0.9999323757802978,0.030061522523423086
Bot-IoT,FGSM,4,15,0.476121187210083,0.2479398250579834,24.260376535581884,0.9999818274333067,0.9999818252864789,1.0,0.9999909125606586,0.9309408763440791,0.13333333333333333,0.0,0.9333333333333333,0.9999909126432395,0.0,0.7573780620774878,0.9998440592574822,0.7574631273797948,0.8619380991282587,-0.002974303676361475,0.8666666666666667,0.2425368726202052,0.44539823035656406,0.9999055014381413,0.2425368726202052
