Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,RANDOM_LINF,1,5,2048,3,3.9168684482574463,17.20943021774292,10.123028276513779,0.5357817838191467,0.6110902758467804,0.5357817838191467,0.38460011627711316,0.11630660355595752,0.2,0.0,0.6760075510368674,0.2699306027030174,0.3854507070088827,0.0,0.0,0.0,0.0,0.43455150105400886,0.5155313268268006,0.43455150105400886,0.38318094145193293,0.05720655966151104,0.7333333333333333,9.08752192364664e-06,0.6705039363306081,0.43336323842224544,0.24727121729291462,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,1,5,2048,3,3.9168684482574463,12.305005550384521,10.159373409900418,0.5357817838191467,0.6110902758467804,0.5357817838191467,0.38460011627711316,0.11630660355595752,0.2,0.0,0.6760075510368674,0.2699306027030174,0.3854507070088827,0.0,0.0,0.0,0.0,0.43418804972014247,0.5081537572011676,0.43418804972014247,0.39952201253475406,0.05031077794248018,0.8,0.003316945502131024,0.6767714786261786,0.22385302902232365,0.1802112503712244,0.0028037868429706294,0.0039541639767592,0.0025993316004456,0.0
Bot-IoT,FGSM,1,10,1024,2,3.300259590148926,7.779104471206665,18.732281747474012,0.7018154394126627,0.7995844852049016,0.7018154394126627,0.6659364247924421,0.4867947479024776,0.26666666666666666,0.0,0.6417575397361421,0.26073189987201817,0.4988906997819633,0.0,0.0,0.0,0.0,0.5144926219379226,0.5114868569667972,0.5144926219379226,0.48412821848060766,0.02320233501440657,1.0,0.0,0.6833339318728654,0.4620328274088966,0.42056894175422793,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,1,10,1024,2,3.300259590148926,11.464010238647461,13.821145598604346,0.7018154394126627,0.7995844852049016,0.7018154394126627,0.6659364247924421,0.4867947479024776,0.26666666666666666,0.0,0.6417575397361421,0.26073189987201817,0.4988906997819633,0.0,0.0,0.0,0.0,0.5636039834266192,0.571827892304824,0.5636039834266192,0.5580841887526419,0.14329380303966024,0.8,0.0,0.6550654157086588,0.28322783736067325,0.3190755926159087,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_L2,1,10,1024,2,3.300259590148926,8.863149881362915,18.41607908701025,0.7018154394126627,0.7995844852049016,0.7018154394126627,0.6659364247924421,0.4867947479024776,0.26666666666666666,0.0,0.6417575397361421,0.26073189987201817,0.4988906997819633,0.0,0.0,0.0,0.0,0.5176546485425602,0.5219747121890544,0.5176546485425602,0.516451756628001,0.08049761146888082,0.8666666666666667,0.0011450277623794767,0.6419390539880644,0.20587316084221546,0.23352728402298414,0.0008307516571764828,0.001472724338282763,0.001856665428889714,0.0
Bot-IoT,FGSM,1,10,1024,3,3.0417611598968506,8.194102048873901,1.3974703787162812,0.5357726975357999,0.6110873274498239,0.5357726975357999,0.38458507023780486,0.1162301737260939,0.2,0.0,0.6524210725117436,0.37030581512701904,0.3853448157680107,0.0,0.0,0.0,0.0,0.5217979937486371,0.5303708847096811,0.5217979937486371,0.4130509690715038,0.03470168940107169,0.9333333333333333,0.013631282885469961,0.7431221959525234,0.4924540416407952,0.18751377314818812,0.016840028384014955,0.010208198837959974,0.007797994801336799,0.0
Bot-IoT,RANDOM_LINF,1,10,1024,3,3.0417611598968506,10.423853635787964,5.306389474449369,0.5357726975357999,0.6110873274498239,0.5357726975357999,0.38458507023780486,0.1162301737260939,0.2,0.0,0.6524210725117436,0.37030581512701904,0.3853448157680107,0.0,0.0,0.0,0.0,0.48270880279130624,0.5196010243252884,0.48270880279130624,0.38180401078758835,0.0428580354179489,0.6,0.052289601148662775,0.6741764441626421,0.3094031698958706,0.16051209135074535,0.03786842970629468,0.07081181407359587,0.0207946528035648,0.0
Bot-IoT,RANDOM_L2,1,10,1024,3,3.0417611598968506,9.764823198318481,6.941011848513479,0.5357726975357999,0.6110873274498239,0.5357726975357999,0.38458507023780486,0.1162301737260939,0.2,0.0,0.6524210725117436,0.37030581512701904,0.3853448157680107,0.0,0.0,0.0,0.0,0.46636257905066514,0.49812667871246596,0.46636257905066514,0.39089902119769854,0.02892858804932507,0.3333333333333333,0.04202978889686571,0.6447768320661197,0.21931336590639053,0.16656327188730066,0.0338358227037505,0.052755810200129115,0.020423319717786857,0.0
Bot-IoT,FGSM,1,10,2048,2,3.442392110824585,8.044498205184937,4.122446754379583,0.5357726975357999,0.6110873274498239,0.5357726975357999,0.38458507023780486,0.1162301737260939,0.2,0.0,0.7424623353615025,0.3904021890034026,0.3853448157680107,0.0,0.0,0.0,0.0,0.4945482299920041,0.4247642965649331,0.4945482299920041,0.3862972309759244,-0.0812777913279029,0.9333333333333333,0.0,0.6743879135494312,0.2482728177649623,0.20112411709079964,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,1,10,2048,2,3.442392110824585,11.170847415924072,0.8304862978847138,0.5357726975357999,0.6110873274498239,0.5357726975357999,0.38458507023780486,0.1162301737260939,0.2,0.0,0.7424623353615025,0.3904021890034026,0.3853448157680107,0.0,0.0,0.0,0.0,0.5274678345569528,0.5175053428789325,0.5274678345569528,0.3992183222494621,0.03320011325864074,0.6666666666666666,4.5437609618233205e-05,0.6930868865254171,0.24578637865418385,0.27193167595534246,0.0,0.0,0.001856665428889714,0.0
Bot-IoT,RANDOM_L2,1,10,2048,2,3.442392110824585,8.806199312210083,3.331031474885504,0.5357726975357999,0.6110873274498239,0.5357726975357999,0.38458507023780486,0.1162301737260939,0.2,0.0,0.7424623353615025,0.3904021890034026,0.3853448157680107,0.0,0.0,0.0,0.0,0.5024623827869449,0.48796335652530626,0.5024623827869449,0.4113888410835779,0.018566560488215467,0.8666666666666667,0.002308230568606247,0.710110210200863,0.207113945290114,0.1861485133920935,0.0017999619238823793,0.002925274370561653,0.001856665428889714,0.0
Bot-IoT,FGSM,1,10,2048,3,3.086195707321167,6.783585786819458,6.8792251217562,0.5357817838191467,0.6110902758467804,0.5357817838191467,0.38460011627711316,0.11630660355595752,0.2,0.0,0.6842990150807831,0.2673385646160437,0.3854507070088827,0.0,0.0,0.0,0.0,0.46698953260158466,0.4290897301436698,0.46698953260158466,0.4260112961368997,0.19599755812306585,0.9333333333333333,0.0,0.6197626761285583,0.4210370797130933,0.19680480985979404,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,1,10,2048,3,3.086195707321167,8.171142101287842,18.038998328123867,0.5357817838191467,0.6110902758467804,0.5357817838191467,0.38460011627711316,0.11630660355595752,0.2,0.0,0.6842990150807831,0.2673385646160437,0.3854507070088827,0.0,0.0,0.0,0.0,0.355391800537908,0.547219322236695,0.355391800537908,0.3354457676874679,0.028633968069862917,0.6666666666666666,9.08752192364664e-06,0.6750289095233233,0.2419413824544953,0.23836766297981246,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,1,10,2048,3,3.086195707321167,7.386814117431641,14.39267282110926,0.5357817838191467,0.6110902758467804,0.5357817838191467,0.38460011627711316,0.11630660355595752,0.2,0.0,0.6842990150807831,0.2673385646160437,0.3854507070088827,0.0,0.0,0.0,0.0,0.39185505560805406,0.5269990261432128,0.39185505560805406,0.36069650295651184,0.03907861531126384,0.8666666666666667,0.00232640561245354,0.6927354314494527,0.21163170276983873,0.15909496711857665,0.0020422644905588538,0.0026630083925112975,0.0022279985146676567,0.0
Bot-IoT,FGSM,1,15,1024,2,3.113461971282959,5.566673517227173,9.197136003489137,0.6583375735988951,0.7797522970621565,0.6583375735988951,0.6043427638160531,0.4122846904664544,0.26666666666666666,0.0,0.7266304751498055,0.28758566354488246,0.47244629819888184,0.0,0.0,0.0,0.0,0.5663662135640037,0.6680447099307267,0.5663662135640037,0.4602943997722728,0.18717789617288275,1.0,0.0,0.8022052437091365,0.5276063315910569,0.20654533633243438,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,1,15,1024,2,3.113461971282959,7.28598427772522,10.822672094206586,0.6583375735988951,0.7797522970621565,0.6583375735988951,0.6043427638160531,0.4122846904664544,0.26666666666666666,0.0,0.7266304751498055,0.28758566354488246,0.47244629819888184,0.0,0.0,0.0,0.0,0.5501108526568292,0.5744216447819358,0.5501108526568292,0.467256179407085,0.10830036962844403,0.7333333333333333,0.0,0.6891080952964022,0.3359060980119884,0.3101614123205034,0.0,0.0,0.0,0.0
