Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_bots,Clean_Miss_brute force,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_port scanning,Clean_Miss_web attacks,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_bots,Adv_Miss_brute force,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_port scanning,Adv_Miss_web attacks
CICIDS,RANDOM_LINF,1,5,2048,3,132.05090832710266,18.466445446014404,-16.934410523831154,0.6552263111647105,0.8493442097375382,0.6552263111647105,0.7054110894355703,0.40299670838618423,0.36929013966187124,0.1674673181503189,0.7606172295389959,0.20141886547698107,0.4306139320042229,0.09511568123393316,0.06885245901639345,0.0016794906846853885,0.005187230638210018,0.76310711726115,0.02097902097902098,0.8245704164030221,0.7056696357759454,0.8245704164030221,0.7537028519141618,0.012930843797698238,0.009374433190457552,0.9869507511246315,0.5248655919103741,0.1473037255263598,0.13329123582979865,0.9897172236503856,0.9901639344262295,0.9890637815880952,0.9833544091460424,0.9912343569105243,0.9883449883449883
CICIDS,RANDOM_L2,1,5,2048,3,132.05090832710266,16.731022119522095,-16.92409615373173,0.6552263111647105,0.8493442097375382,0.6552263111647105,0.7054110894355703,0.40299670838618423,0.36929013966187124,0.1674673181503189,0.7606172295389959,0.20141886547698107,0.4306139320042229,0.09511568123393316,0.06885245901639345,0.0016794906846853885,0.005187230638210018,0.76310711726115,0.02097902097902098,0.8244672727020278,0.7011266723538311,0.8244672727020278,0.7531093836617138,0.005549167380329878,0.009152482506467595,0.9895934882956107,0.5111482388292358,0.14464187235078724,0.1323243008367641,0.9974293059125964,0.9934426229508196,0.991719720345272,0.9871738625512917,0.9912894867412757,0.986013986013986
CICIDS,FGSM,1,10,1024,2,109.0370466709137,35.02617025375366,-4.981047344942291,0.7236502555781898,0.888411473812898,0.7236502555781898,0.7580652025848663,0.4462556379876185,0.28687483890676163,0.21793772536675318,0.8190292292778796,0.24145762240835572,0.46018355191941207,0.13367609254498714,0.060109289617486336,0.0028512283716751944,0.007484064104880126,0.9910138375875186,0.1258741258741259,0.7734607290276128,0.6928858372759157,0.7734607290276128,0.7295348037950328,-0.03205145632721947,0.07183565148492167,0.9530884788404844,0.4780478781708665,0.1441097359577642,0.13019174304817413,0.9691516709511568,0.9721311475409836,0.9050111315080264,0.9735735115744922,0.974915927008104,0.9533799533799534
CICIDS,RANDOM_LINF,1,10,1024,2,109.0370466709137,18.898345708847046,-8.058696699996625,0.7236502555781898,0.888411473812898,0.7236502555781898,0.7580652025848663,0.4462556379876185,0.28687483890676163,0.21793772536675318,0.8190292292778796,0.24145762240835572,0.46018355191941207,0.13367609254498714,0.060109289617486336,0.0028512283716751944,0.007484064104880126,0.9910138375875186,0.1258741258741259,0.8042372225781561,0.7046315307616476,0.8042372225781561,0.7477404502158699,0.01887728874004659,0.03624001221922045,0.9510447620949272,0.5222277252574176,0.14791613876003637,0.13858617682697078,0.9537275064267352,0.9584699453551913,0.9560988946607819,0.9417275284523472,0.9630078835657975,0.951048951048951
CICIDS,RANDOM_L2,1,10,1024,2,109.0370466709137,15.534118175506592,-8.073176488790068,0.7236502555781898,0.888411473812898,0.7236502555781898,0.7580652025848663,0.4462556379876185,0.28687483890676163,0.21793772536675318,0.8190292292778796,0.24145762240835572,0.46018355191941207,0.13367609254498714,0.060109289617486336,0.0028512283716751944,0.007484064104880126,0.9910138375875186,0.1258741258741259,0.8043820204660905,0.7039466324940508,0.8043820204660905,0.7466391354790445,0.009695319079687008,0.03523049459204032,0.9580215882263122,0.5070364409850686,0.14523265364326038,0.1365116764583241,0.9562982005141388,0.9650273224043716,0.961606061789634,0.9523858680224006,0.9641656100115773,0.965034965034965
CICIDS,FGSM,1,10,1024,3,109.6891736984253,23.9126398563385,-5.998797979176873,0.7218591255397688,0.8759156455846605,0.7218591255397688,0.7563988214635693,0.44538490433884914,0.28891773982606705,0.21399123785809088,0.8183824014467042,0.22248565190555297,0.45764119764258554,0.15424164524421594,0.06557377049180328,0.002812170448775534,0.008129242044955999,0.970836319532499,0.0979020979020979,0.7818471053315376,0.6944186765271916,0.7818471053315376,0.734413700639534,-0.018905347796855976,0.061437381268316896,0.9457005602602803,0.4811866161493632,0.14584582109834507,0.13021851874058427,0.9768637532133676,0.992896174863388,0.8829434050697184,0.9780897571550233,0.9594244445669552,0.9557109557109557
CICIDS,RANDOM_LINF,1,10,1024,3,109.6891736984253,14.244683265686035,-8.455204889011425,0.7218591255397688,0.8759156455846605,0.7218591255397688,0.7563988214635693,0.44538490433884914,0.28891773982606705,0.21399123785809088,0.8183824014467042,0.22248565190555297,0.45764119764258554,0.15424164524421594,0.06557377049180328,0.002812170448775534,0.008129242044955999,0.970836319532499,0.0979020979020979,0.8064111744298831,0.7044438539038625,0.8064111744298831,0.7478319002202132,0.012183311956841886,0.03302769371760236,0.9602297419513971,0.5274353992770819,0.1482906807163125,0.13741774067890092,0.9691516709511568,0.9699453551912568,0.9607077295629418,0.9547085086066737,0.9698991124097249,0.972027972027972
CICIDS,RANDOM_L2,1,10,1024,3,109.6891736984253,13.643123149871826,-8.533951137655183,0.7218591255397688,0.8759156455846605,0.7218591255397688,0.7563988214635693,0.44538490433884914,0.28891773982606705,0.21399123785809088,0.8183824014467042,0.22248565190555297,0.45764119764258554,0.15424164524421594,0.06557377049180328,0.002812170448775534,0.008129242044955999,0.970836319532499,0.0979020979020979,0.8071986369163207,0.703432997015613,0.8071986369163207,0.7475826328361777,0.008167814791316577,0.031614846352849085,0.9640587744746826,0.5129860755479958,0.14535005766341702,0.13690726984504045,0.9485861182519281,0.9677595628415301,0.9652384486193024,0.9614183591834627,0.967804178841171,0.972027972027972
CICIDS,FGSM,1,10,2048,2,108.95325779914856,29.897689819335938,-7.618550791330381,0.720540076286668,0.8885937727118913,0.720540076286668,0.7558288347936187,0.4450516483595166,0.2904069573186448,0.2097863493815995,0.8269969709103725,0.2589578713485105,0.4549507347365164,0.14138817480719795,0.07377049180327869,0.0037105026754677187,0.008103434927352963,0.9507690611389823,0.037296037296037296,0.7967255841999719,0.7017158803032562,0.7967255841999719,0.7419857456031315,-0.009983653276193808,0.044125227917100225,0.9624261501779443,0.4621257471996931,0.14452310505507532,0.13532038137761535,0.987146529562982,0.9907103825136612,0.9261414677967426,0.9762316446876048,0.9803737802524947,0.9790209790209791
CICIDS,RANDOM_LINF,1,10,2048,2,108.95325779914856,16.26315450668335,-8.115822442085808,0.720540076286668,0.8885937727118913,0.720540076286668,0.7558288347936187,0.4450516483595166,0.2904069573186448,0.2097863493815995,0.8269969709103725,0.2589578713485105,0.4549507347365164,0.14138817480719795,0.07377049180327869,0.0037105026754677187,0.008103434927352963,0.9507690611389823,0.037296037296037296,0.8016983007075261,0.7064742347533814,0.8016983007075261,0.7466582542617181,0.017434893975915553,0.03929959046518954,0.9482963154371087,0.5215190300905246,0.14714999193599446,0.13883705505115013,0.9588688946015425,0.9612021857923497,0.9529742608288091,0.9391984309272497,0.9598654832129665,0.9370629370629371
CICIDS,RANDOM_L2,1,10,2048,2,108.95325779914856,14.218809366226196,-8.179295488851556,0.720540076286668,0.8885937727118913,0.720540076286668,0.7558288347936187,0.4450516483595166,0.2904069573186448,0.2097863493815995,0.8269969709103725,0.2589578713485105,0.4549507347365164,0.14138817480719795,0.07377049180327869,0.0037105026754677187,0.008103434927352963,0.9507690611389823,0.037296037296037296,0.8023330311751836,0.7023036892482876,0.8023330311751836,0.7459612599386536,0.009770618151781455,0.03790583563239239,0.9557194705129259,0.5073680028736296,0.1446670684374997,0.1372574787845912,0.9768637532133676,0.9579234972677596,0.9593797601843534,0.9492632067924334,0.963338662550306,0.9696969696969697
CICIDS,FGSM,1,10,2048,3,109.26694846153259,33.37413024902344,-5.605066735958076,0.7237137286249556,0.8782247447886274,0.7237137286249556,0.7587421750384883,0.4482280590687449,0.2866433419567936,0.21022093282749385,0.8210608394319028,0.24844506036953778,0.45862006902859814,0.12082262210796915,0.07431693989071038,0.0035152130609694176,0.007793749516116545,0.9512652296157451,0.1585081585081585,0.7797643959845364,0.6922751392997851,0.7797643959845364,0.7332557025492626,-0.019750518760532177,0.06384542686128321,0.9447961568728784,0.48091724156586685,0.14254678503091656,0.13028266797321167,0.910025706940874,0.9737704918032787,0.8733742139593016,0.9763864873932231,0.9761839131153868,0.9347319347319347
CICIDS,RANDOM_LINF,1,10,2048,3,109.26694846153259,21.533790826797485,-7.354145880896789,0.7237137286249556,0.8782247447886274,0.7237137286249556,0.7587421750384883,0.4482280590687449,0.2866433419567936,0.21022093282749385,0.8210608394319028,0.24844506036953778,0.45862006902859814,0.12082262210796915,0.07431693989071038,0.0035152130609694176,0.007793749516116545,0.9512652296157451,0.1585081585081585,0.7972551874339235,0.7080340338802799,0.7972551874339235,0.7455348008735164,0.020944925757543927,0.04551182305041383,0.939064353586488,0.5259678958997946,0.1481050822027638,0.14034951050046326,0.961439588688946,0.9486338797814208,0.945397023786275,0.9257013084208625,0.9569436021831413,0.951048951048951
CICIDS,RANDOM_L2,1,10,2048,3,109.26694846153259,18.658317804336548,-7.375369680909094,0.7237137286249556,0.8782247447886274,0.7237137286249556,0.7587421750384883,0.4482280590687449,0.2866433419567936,0.21022093282749385,0.8210608394319028,0.24844506036953778,0.45862006902859814,0.12082262210796915,0.07431693989071038,0.0035152130609694176,0.007793749516116545,0.9512652296157451,0.1585081585081585,0.7974674254340466,0.7073877932898727,0.7974674254340466,0.7444350126297016,0.011898455426890362,0.044397296497475015,0.947203984073104,0.50539198676856,0.14529187024530166,0.13799926715247518,0.9691516709511568,0.9540983606557377,0.9528570870601102,0.938656481457586,0.9563923038756271,0.9440559440559441
CICIDS,FGSM,1,15,1024,2,99.91906833648682,23.181366205215454,5.220658096483,0.7508385384537569,0.8886002698332,0.7508385384537569,0.7790484360467382,0.4720894155277173,0.2540213645432589,0.2190770387249087,0.8646777534233846,0.2962016755489746,0.4704638564976477,0.14910025706940874,0.05027322404371585,0.003437097215170097,0.010142197217992723,0.9893048128342246,0.17715617715617715,0.6986319574889269,0.6909972178084026,0.6986319574889269,0.6936661846834287,-0.03344809160100612,0.16298817217645317,0.8777411057212323,0.4620712864189156,0.1416209828926454,0.12613453352059453,0.8997429305912596,0.7868852459016393,0.7517868999726595,0.9465792665617178,0.9162577870885936,0.916083916083916
CICIDS,RANDOM_LINF,1,15,1024,2,99.91906833648682,15.240206718444824,7.759183260570746,0.7508385384537569,0.8886002698332,0.7508385384537569,0.7790484360467382,0.4720894155277173,0.2540213645432589,0.2190770387249087,0.8646777534233846,0.2962016755489746,0.4704638564976477,0.14910025706940874,0.05027322404371585,0.003437097215170097,0.010142197217992723,0.9893048128342246,0.17715617715617715,0.6732467058480495,0.7034416355214118,0.6732467058480495,0.686369802016209,0.004689029247225116,0.1962521359770126,0.802816570549337,0.5209393882671333,0.1473798190333356,0.1332239337955108,0.794344473007712,0.7885245901639344,0.7990079287583486,0.8055949830963379,0.8039031920172005,0.8018648018648019
