Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,FGSM,4,5,0.5095906257629395,0.749443531036377,83.3539289089191,0.9009867703714473,0.901386542221185,0.9009867703714473,0.9007672311134465,0.810053884442164,0.26666666666666666,0.0,0.8328243327463365,0.6884600517426431,0.7280289974570409,0.0,0.0,0.0,0.0,0.0674474812822563,0.3377579126770467,0.0674474812822563,0.06518721701219903,-0.1930914588127432,0.8666666666666667,0.0393580574513136,0.4920587364680255,0.19609879790417115,0.037681331951960204,0.060229495145295006,0.01222562943834732,0.09097660601559598,0.0
Bot-IoT,RANDOM_LINF,4,5,0.5095906257629395,0.9045462608337402,58.00683288507669,0.9009867703714473,0.901386542221185,0.9009867703714473,0.9007672311134465,0.810053884442164,0.26666666666666666,0.0,0.8328243327463365,0.6884600517426431,0.7280289974570409,0.0,0.0,0.0,0.0,0.3209184415206804,0.5102385736874506,0.3209184415206804,0.3708837562610436,0.0543468806581205,0.9333333333333333,0.009214747230577693,0.5687202912110587,0.20983880337735097,0.16930500394052211,0.007286384326485401,0.011277437056165268,0.012625324916450055,0.0
Bot-IoT,RANDOM_L2,4,5,0.5095906257629395,0.8918814659118652,60.437413680308204,0.9009867703714473,0.901386542221185,0.9009867703714473,0.9007672311134465,0.810053884442164,0.26666666666666666,0.0,0.8328243327463365,0.6884600517426431,0.7280289974570409,0.0,0.0,0.0,0.0,0.2966126335683652,0.4992067464906031,0.2966126335683652,0.3481175714490262,0.039652399755767787,0.8666666666666667,0.008705846002853481,0.5641328850238898,0.2068768602333607,0.15796146092915433,0.007511379566970699,0.010127501613944481,0.008169327887114742,0.0
Bot-IoT,FGSM,4,10,0.4458441734313965,0.532686710357666,62.8979792105837,0.9074107726975358,0.9078251037455409,0.9074107726975358,0.9074801776487108,0.8228019577461413,0.13333333333333333,0.0,0.8497384761973532,0.7190251287054812,0.7474522796956278,0.0,0.0,0.0,0.0,0.2784309805916988,0.31487589327354987,0.2784309805916988,0.2814038119529647,-0.09567548281927159,0.9333333333333333,0.07095537117983297,0.4981327650751413,0.19652275202268032,0.12425087084045083,0.01808615586977968,0.12120723047127178,0.28035647976234684,0.0
Bot-IoT,RANDOM_LINF,4,10,0.4458441734313965,2.7224032878875732,47.563058806425815,0.9074107726975358,0.9078251037455409,0.9074107726975358,0.9074801776487108,0.8228019577461413,0.13333333333333333,0.0,0.8497384761973532,0.7190251287054812,0.7474522796956278,0.0,0.0,0.0,0.0,0.4317801846332776,0.5128840593109841,0.4317801846332776,0.46051075480279985,0.06745095322986112,0.6,0.023227706036840812,0.6033842495803364,0.2158623666611727,0.21978348700323105,0.019886117793662058,0.0243302130406714,0.0746379502413665,0.0
Bot-IoT,RANDOM_L2,4,10,0.4458441734313965,1.9977777004241943,51.11579559496984,0.9074107726975358,0.9078251037455409,0.9074107726975358,0.9074801776487108,0.8228019577461413,0.13333333333333333,0.0,0.8497384761973532,0.7190251287054812,0.7474522796956278,0.0,0.0,0.0,0.0,0.39625281674783747,0.4999142233469538,0.39625281674783747,0.4343029835585809,0.041073534672517814,0.7333333333333333,0.026735489499368416,0.5674757096629482,0.20786894581671328,0.19878081342508142,0.024195642015265063,0.028183505487411234,0.05458596360935759,0.0
Bot-IoT,FGSM,4,15,0.43453216552734375,0.38193821907043457,82.78512757141819,0.9433288507668823,0.9439474748809724,0.9433288507668823,0.9432026796236753,0.8916516191954671,0.13333333333333333,9.08752192364664e-06,0.8631614466297147,0.7265746708287505,0.7556751443006348,0.0,0.0,0.0003713330857779428,0.0,0.11547757505270044,0.5254270543857134,0.11547757505270044,0.1740045677659413,-0.015941405533819588,0.4666666666666667,0.11908288728746558,0.5167402762470884,0.21062407738881608,0.08590914561773703,0.13271257723394314,0.10169867656552614,0.14667656888228742,0.0
Bot-IoT,RANDOM_LINF,4,15,0.43453216552734375,0.683746337890625,69.07756051464709,0.9433288507668823,0.9439474748809724,0.9433288507668823,0.9432026796236753,0.8916516191954671,0.13333333333333333,9.08752192364664e-06,0.8631614466297147,0.7265746708287505,0.7556751443006348,0.0,0.0,0.0003713330857779428,0.0,0.2525532456204114,0.5087156033934915,0.2525532456204114,0.3220239240093098,0.034436067924927656,0.6666666666666666,0.1099862778418953,0.5493061490814092,0.20683681203388785,0.15257744929823563,0.10348050329704564,0.11624435119431892,0.1344225770516153,0.0
Bot-IoT,RANDOM_L2,4,15,0.43453216552734375,0.5331437587738037,71.67805480846114,0.9433288507668823,0.9439474748809724,0.9433288507668823,0.9432026796236753,0.8916516191954671,0.13333333333333333,9.08752192364664e-06,0.8631614466297147,0.7265746708287505,0.7556751443006348,0.0,0.0,0.0003713330857779428,0.0,0.22654830268227083,0.4980531705035878,0.22654830268227083,0.2978823695902766,0.02273530982209396,0.9333333333333333,0.09908125153351932,0.507454950071444,0.2042497548065564,0.13971672349628186,0.09375378597760432,0.10436168495803744,0.1162272558484961,0.0
Bot-IoT,FGSM,4,20,0.42972540855407715,0.343761682510376,93.82859635094862,0.9654993821327325,0.9654951188487005,0.9654993821327325,0.9654967502719642,0.933778690877079,0.06666666666666667,9.08752192364664e-06,0.8794395649206701,0.7529703055959674,0.7723363384663136,0.0,0.0,0.0003713330857779428,0.0,0.027213418623246347,0.2713827044046511,0.027213418623246347,0.02320235702918163,-0.06406700496160067,0.8666666666666667,0.0029716196690324514,0.5769297237856312,0.21175960305354366,0.04946341247106737,0.004430675504941242,0.0005850548741123306,0.015595989602673598,0.0
