Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_Miss_Attack,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_Miss_Attack
UNSW-NB15,RANDOM_L2,4,5,2048,3,16.882970809936523,50.285975217819214,4.538939901860761,0.5902322304814653,0.9944562899786781,0.2572134474543369,0.40871409292461924,0.3636137340377774,0.0017567567567567568,0.7427865525456631,0.5459723207280343,0.7959103905288146,0.7427865525456631,0.5448428314628577,0.6575886411038023,0.3616650489720286,0.46666856427188885,0.14175082924557914,0.23072972972972974,0.6383349510279714,0.5677428583948813,0.6251516834827082,0.6383349510279714
UNSW-NB15,FGSM,4,10,1024,2,9.576972484588623,6.009575128555298,46.86391682456396,0.6835859690035466,0.9762857566325774,0.43591723285979,0.6027175819315876,0.4886029982411558,0.012972972972972972,0.56408276714021,0.5239275996193847,0.78154503969736,0.56408276714021,0.214946800757907,0.2588873067026406,0.22860231183270097,0.2428040908611661,-0.5704564454307709,0.8017837837837838,0.771397688167299,0.13530217512359266,0.34398616679350874,0.771397688167299
UNSW-NB15,RANDOM_LINF,4,10,1024,2,9.576972484588623,10.839844942092896,9.544284117961421,0.6835859690035466,0.9762857566325774,0.43591723285979,0.6027175819315876,0.4886029982411558,0.012972972972972972,0.56408276714021,0.5239275996193847,0.78154503969736,0.56408276714021,0.5881431278239324,0.6114112942553399,0.6914321009441454,0.6489642535482468,0.15704002752224297,0.5384054054054054,0.3085678990558546,0.5481401167005706,0.6045398815433631,0.3085678990558546
UNSW-NB15,RANDOM_L2,4,10,1024,2,9.576972484588623,10.550411701202393,9.188407909439833,0.6835859690035466,0.9762857566325774,0.43591723285979,0.6027175819315876,0.4886029982411558,0.012972972972972972,0.56408276714021,0.5239275996193847,0.78154503969736,0.56408276714021,0.5917018899091483,0.6149032992036405,0.6915423983058325,0.6509749361463546,0.16484972052496685,0.5306216216216216,0.30845760169416747,0.550641955685501,0.6087486865840004,0.30845760169416747
UNSW-NB15,FGSM,4,10,1024,3,9.467403888702393,15.401299715042114,38.673905650293925,0.5868435116358159,0.9924281984334203,0.25154416306361954,0.4013586287001514,0.35771190267501507,0.0023513513513513514,0.7484558369363805,0.5141877019634123,0.7797418431791857,0.7484558369363805,0.20010445513287664,0.13325947896937426,0.08225977234624547,0.10172543135783946,-0.6020149616152407,0.6555135135135135,0.9177402276537545,0.3506858373417978,0.33573087755619957,0.9177402276537545
UNSW-NB15,RANDOM_LINF,4,10,1024,3,9.467403888702393,16.07637667655945,1.5012388864596993,0.5868435116358159,0.9924281984334203,0.25154416306361954,0.4013586287001514,0.35771190267501507,0.0023513513513513514,0.7484558369363805,0.5141877019634123,0.7797418431791857,0.7484558369363805,0.571831122771219,0.6139292011392921,0.5991132092120357,0.6064307245729597,0.13719515028789095,0.4615945945945946,0.40088679078796435,0.5899877265865531,0.6326709752348676,0.40088679078796435
UNSW-NB15,RANDOM_L2,4,10,1024,3,9.467403888702393,15.581401824951172,1.5000242918913664,0.5868435116358159,0.9924281984334203,0.25154416306361954,0.4013586287001514,0.35771190267501507,0.0023513513513513514,0.7484558369363805,0.5141877019634123,0.7797418431791857,0.7484558369363805,0.5718432687169023,0.6147890050329075,0.5955175152210359,0.6049998319195903,0.13795208638358306,0.45716216216216216,0.4044824847789641,0.5917069053302839,0.6358888409023707,0.4044824847789641
UNSW-NB15,FGSM,4,10,2048,2,9.656769275665283,8.49553394317627,1.5012388864596993,0.6068357382305787,0.9817154749516872,0.2913615106326657,0.44935869084475893,0.38304025101638123,0.006648648648648649,0.7086384893673343,0.6129384171076574,0.8034619420906262,0.7086384893673343,0.5918233493659817,0.6208865979381444,0.6642768904967793,0.641849262511723,0.16917837895103896,0.49694594594594593,0.3357231095032207,0.6732718731592265,0.7486006128774959,0.3357231095032207
UNSW-NB15,RANDOM_LINF,4,10,2048,2,9.656769275665283,10.396176815032959,4.162415585677504,0.6068357382305787,0.9817154749516872,0.2913615106326657,0.44935869084475893,0.38304025101638123,0.006648648648648649,0.7086384893673343,0.6129384171076574,0.8034619420906262,0.7086384893673343,0.5652115823738036,0.6130623473332226,0.570259419394688,0.5908867529914628,0.12866074535751132,0.440972972972973,0.4297405806053119,0.5804813370902006,0.6399770082094478,0.4297405806053119
UNSW-NB15,RANDOM_L2,4,10,2048,2,9.656769275665283,10.19228219985962,4.184278287907506,0.6068357382305787,0.9817154749516872,0.2913615106326657,0.44935869084475893,0.38304025101638123,0.006648648648648649,0.7086384893673343,0.6129384171076574,0.8034619420906262,0.7086384893673343,0.5649929553515036,0.6123214917974743,0.5722447719050561,0.5916051860382909,0.12774812641354452,0.4438918918918919,0.427755228094944,0.5777124917426029,0.6369921944415567,0.427755228094944
UNSW-NB15,FGSM,4,10,2048,3,9.621648788452148,6.812550783157349,5.213039887285631,0.6775129961618812,0.9976153886916432,0.4152916262243007,0.5864523464635609,0.49004033679467085,0.0012162162162162162,0.5847083737756993,0.7223540265095236,0.8710520896365517,0.5847083737756993,0.6253825972890249,0.6329290445696252,0.7609194388070237,0.6910478709018241,0.23159684800951588,0.5406756756756756,0.23908056119297627,0.4283330258918585,0.3395764446342725,0.23908056119297627
UNSW-NB15,RANDOM_LINF,4,10,2048,3,9.621648788452148,9.188188791275024,7.518340377981836,0.6775129961618812,0.9976153886916432,0.4152916262243007,0.5864523464635609,0.49004033679467085,0.0012162162162162162,0.5847083737756993,0.7223540265095236,0.8710520896365517,0.5847083737756993,0.6023295923820629,0.6551418221247444,0.5864510720903556,0.6188962996589493,0.20718686345459986,0.3782162162162162,0.4135489279096444,0.6504899858938618,0.6954253487375741,0.4135489279096444
