Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,RANDOM_LINF,4,15,0.4579005241394043,9.27437949180603,29.108817329359592,0.8521752562331903,0.8597165111779514,0.8521752562331903,0.8502322559447636,0.7219601100626406,0.13333333333333333,1.817504384729328e-05,0.8247274519090135,0.6670933812864284,0.7110349720036919,0.0,0.0,0.0007426661715558856,0.0,0.5610870829395944,0.5574330438585555,0.5610870829395944,0.5581258246244297,0.15860532706056316,0.6,4.5437609618233205e-05,0.7591852624317365,0.49571007254712357,0.6124446975194113,0.0,4.034861200774693e-05,0.0011139992573338284,0.0
Bot-IoT,RANDOM_L2,4,15,0.4579005241394043,9.557353734970093,40.664752489641636,0.8521752562331903,0.8597165111779514,0.8521752562331903,0.8502322559447636,0.7219601100626406,0.13333333333333333,1.817504384729328e-05,0.8247274519090135,0.6670933812864284,0.7110349720036919,0.0,0.0,0.0007426661715558856,0.0,0.445527731336774,0.5080490761411282,0.445527731336774,0.4672717076951542,0.06073667181763562,1.0,0.017202679001463092,0.5542066751181436,0.2136307001700498,0.22072140318930078,0.01474584191488257,0.019710296965784378,0.02376531748978834,0.0
Bot-IoT,FGSM,4,20,0.4453732967376709,1.0035736560821533,48.67249400305298,0.8407628843497855,0.8423896801534566,0.8407628843497855,0.8398704201354031,0.6950244013599463,0.13333333333333333,2.7262565770939922e-05,0.8211531094318254,0.651513474701095,0.7012932547842695,0.0,0.0,0.0011139992573338284,0.0,0.35403794431925567,0.5398944916176962,0.35403794431925567,0.42351004247957724,0.08009508871826117,1.0,0.008106069555892803,0.509423743999389,0.2202370680095922,0.18314277772028298,0.015213139722044342,0.0001210458360232408,0.0025993316004456,0.0
Bot-IoT,RANDOM_LINF,4,20,0.4453732967376709,13.2889883518219,27.521443628698115,0.8407628843497855,0.8423896801534566,0.8407628843497855,0.8398704201354031,0.6950244013599463,0.13333333333333333,2.7262565770939922e-05,0.8211531094318254,0.651513474701095,0.7012932547842695,0.0,0.0,0.0011139992573338284,0.0,0.5655484480628044,0.5645980000729736,0.5655484480628044,0.564885844377226,0.16990997775446465,0.4,3.635008769458656e-05,0.7783402799764662,0.5343750546755872,0.6510271075164128,0.0,4.034861200774693e-05,0.0007426661715558856,0.0
Bot-IoT,RANDOM_L2,4,20,0.4453732967376709,6.185918807983398,47.56851057643381,0.8407628843497855,0.8423896801534566,0.8407628843497855,0.8398704201354031,0.6950244013599463,0.13333333333333333,2.7262565770939922e-05,0.8211531094318254,0.651513474701095,0.7012932547842695,0.0,0.0,0.0011139992573338284,0.0,0.36507777858544743,0.5009935856983331,0.36507777858544743,0.41086120779595114,0.03668694295825834,0.8,0.03455984587562817,0.549445187955359,0.20720315738260808,0.191204037385134,0.03144741168936811,0.038270658489347964,0.03304864463423691,0.0
Bot-IoT,FGSM,8,5,0.9553430080413818,1.8321528434753418,61.764011048920544,0.7848004652177073,0.7912439475194837,0.7848004652177073,0.7849810250553353,0.5948022858666042,0.13333333333333333,0.0,0.9019086992146415,0.8601557042568244,0.897379697867376,0.0,0.0,0.0,0.0,0.16716035472850185,0.5306246689809044,0.16716035472850185,0.1629418831733521,-0.18316051034471298,0.8666666666666667,1.817504384729328e-05,0.5040541683721376,0.20476478447559834,0.11905767487900368,0.0,0.0,0.0007426661715558856,0.0
Bot-IoT,RANDOM_LINF,8,5,0.9553430080413818,8.83100938796997,26.62099294904412,0.7848004652177073,0.7912439475194837,0.7848004652177073,0.7849810250553353,0.5948022858666042,0.13333333333333333,0.0,0.9019086992146415,0.8601557042568244,0.897379697867376,0.0,0.0,0.0,0.0,0.5185905357272661,0.5282729100291086,0.5185905357272661,0.5004775922553772,0.11765995617584284,0.8666666666666667,9.08752192364664e-06,0.7207537763330611,0.4719205298783489,0.5227967778675666,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,8,5,0.9553430080413818,1.881162405014038,47.037871628988874,0.7848004652177073,0.7912439475194837,0.7848004652177073,0.7849810250553353,0.5948022858666042,0.13333333333333333,0.0,0.9019086992146415,0.8601557042568244,0.897379697867376,0.0,0.0,0.0,0.0,0.31442174892781855,0.5048183550484516,0.31442174892781855,0.3563255148824555,0.04922369762450956,0.9333333333333333,0.0018265919066529747,0.5620190638633831,0.20827253884549246,0.16192262452905692,0.0012980494643382544,0.0023200451904454487,0.004084663943557371,0.0
Bot-IoT,FGSM,8,10,0.8888754844665527,2.1862752437591553,42.89997819291997,0.8377098931453079,0.8524910721290949,0.8377098931453079,0.8373915424628726,0.7044947766761911,0.13333333333333333,0.0,0.9241884745661159,0.8862068261783786,0.9190659855952547,0.0,0.0,0.0,0.0,0.4087101112161082,0.41355295559542643,0.4087101112161082,0.4081520510152467,-0.09820835231454426,0.8666666666666667,7.270017538917312e-05,0.5624140039292864,0.2466048804015557,0.29193667397464196,8.653663095588362e-05,4.034861200774693e-05,0.0003713330857779428,0.0
Bot-IoT,RANDOM_LINF,8,10,0.8888754844665527,4.499325275421143,29.074289452642287,0.8377098931453079,0.8524910721290949,0.8377098931453079,0.8373915424628726,0.7044947766761911,0.13333333333333333,0.0,0.9241884745661159,0.8862068261783786,0.9190659855952547,0.0,0.0,0.0,0.0,0.546966998618885,0.5519106817021424,0.546966998618885,0.5466312096615948,0.15515418219626925,0.5333333333333333,9.08752192364664e-06,0.7644039158591338,0.5759831720383319,0.660361802920078,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,8,10,0.8888754844665527,2.026174306869507,39.45082503452788,0.8377098931453079,0.8524910721290949,0.8377098931453079,0.8373915424628726,0.7044947766761911,0.13333333333333333,0.0,0.9241884745661159,0.8862068261783786,0.9190659855952547,0.0,0.0,0.0,0.0,0.44320164280002905,0.5052619401221142,0.44320164280002905,0.4646804945453102,0.06044848285312804,0.7333333333333333,0.001617578902409102,0.5933584154251208,0.21729935650297824,0.2317260575763489,0.0009345956143235432,0.002077953518398967,0.007797994801336799,0.0
Bot-IoT,FGSM,8,15,0.8374948501586914,6.770060062408447,47.37588136948463,0.8540197717525624,0.8542925160473824,0.8540197717525624,0.8536563318786291,0.7196033685708049,0.13333333333333333,0.0,0.9272013893548652,0.8908450321810498,0.9251664222152982,0.0,0.0,0.0,0.0,0.3802609580577161,0.4561172868067035,0.3802609580577161,0.39742287464204085,0.009319600503717808,0.26666666666666666,0.00036350087694586564,0.6324987961032137,0.24133463038100636,0.26265478048258645,0.0,0.0008069722401549387,0.0,0.0
Bot-IoT,RANDOM_LINF,8,15,0.8374948501586914,4.158164024353027,31.79017954495893,0.8540197717525624,0.8542925160473824,0.8540197717525624,0.8536563318786291,0.7196033685708049,0.13333333333333333,0.0,0.9272013893548652,0.8908450321810498,0.9251664222152982,0.0,0.0,0.0,0.0,0.5361179763029731,0.5470504491047493,0.5361179763029731,0.5357681832117674,0.14607114481487612,0.4,2.7262565770939922e-05,0.6758872814266025,0.37507333962053363,0.46018845796153507,0.0,0.0,0.0011139992573338284,0.0
Bot-IoT,RANDOM_L2,8,15,0.8374948501586914,5.5467917919158936,42.78458239441739,0.8540197717525624,0.8542925160473824,0.8540197717525624,0.8536563318786291,0.7196033685708049,0.13333333333333333,0.0,0.9272013893548652,0.8908450321810498,0.9251664222152982,0.0,0.0,0.0,0.0,0.42617394780838846,0.4999460341873399,0.42617394780838846,0.45075482775361464,0.04691483870057405,0.8666666666666667,0.004262047782190275,0.5662736334159988,0.21138837716951278,0.2157511050974063,0.0033056993025147546,0.0049225306649451255,0.012625324916450055,0.0
Bot-IoT,FGSM,8,20,0.904111385345459,3.4533491134643555,50.93588718470596,0.8573998691575198,0.8636260277671949,0.8573998691575198,0.8575390770535632,0.7332545479428715,0.06666666666666667,0.0,0.83769353215955,0.7077308427501242,0.7345761508142366,0.0,0.0,0.0,0.0,0.3480409973104601,0.6710308980701543,0.3480409973104601,0.4304719981992427,0.15469334957888511,1.0,0.007469943021237538,0.568140843813031,0.22865434147351102,0.19380584776077164,0.0006057564166911854,0.015857004519044544,0.0003713330857779428,0.0
Bot-IoT,RANDOM_LINF,8,20,0.904111385345459,5.495765686035156,31.08508395725812,0.8573998691575198,0.8636260277671949,0.8573998691575198,0.8575390770535632,0.7332545479428715,0.06666666666666667,0.0,0.83769353215955,0.7077308427501242,0.7345761508142366,0.0,0.0,0.0,0.0,0.5465490295849386,0.5439749589903063,0.5465490295849386,0.5295235704774939,0.1410325987990028,0.6666666666666666,8.178769731281977e-05,0.6447346130779604,0.3102531098547849,0.3937573364755824,0.0,0.00016139444803098772,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,8,20,0.904111385345459,5.743177890777588,47.8947081485789,0.8573998691575198,0.8636260277671949,0.8573998691575198,0.8575390770535632,0.7332545479428715,0.06666666666666667,0.0,0.83769353215955,0.7077308427501242,0.7345761508142366,0.0,0.0,0.0,0.0,0.37845278767173074,0.5013578479591628,0.37845278767173074,0.42441210971575694,0.03940430727348348,0.7333333333333333,0.024363646277296643,0.5598832896360303,0.2073425549178456,0.19422889633633056,0.022274528808044446,0.026226597805035508,0.034905310063126624,0.0
Bot-IoT,FGSM,10,5,1.160123586654663,2.1426990032196045,71.37729882968671,0.7726066729664898,0.7999074532400843,0.7726066729664898,0.7704564835691986,0.5936941648431892,0.06666666666666667,0.0,0.9059925509485576,0.8716890878158253,0.8994087659701823,0.0,0.0,0.0,0.0,0.058833684669622736,0.20387085272988154,0.058833684669622736,0.060755621465307844,-0.3137175029676367,0.8,0.0013540407666233496,0.4770219463782331,0.19917744546084298,0.04558404427206606,0.0,0.002420916720464816,0.010768659487560341,0.0
Bot-IoT,RANDOM_LINF,10,5,1.160123586654663,5.313214063644409,25.06905575343461,0.7726066729664898,0.7999074532400843,0.7726066729664898,0.7704564835691986,0.5936941648431892,0.06666666666666667,0.0,0.9059925509485576,0.8716890878158253,0.8994087659701823,0.0,0.0,0.0,0.0,0.5219161154321437,0.5263521128471964,0.5219161154321437,0.5190807914951294,0.11182977820881698,0.7333333333333333,9.08752192364664e-06,0.6364313166008302,0.31677380023912677,0.3908252849842696,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,10,5,1.160123586654663,2.273406982421875,41.543396089263645,0.7726066729664898,0.7999074532400843,0.7726066729664898,0.7704564835691986,0.5936941648431892,0.06666666666666667,0.0,0.9059925509485576,0.8716890878158253,0.8994087659701823,0.0,0.0,0.0,0.0,0.3571727120738533,0.4957241418729829,0.3571727120738533,0.3938629034593183,0.04395718532232919,0.9333333333333333,0.0028443943621013984,0.5684631416381609,0.2095534772667509,0.18193813283037544,0.001817269250073556,0.003974338282763073,0.004084663943557371,0.0
