Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
CICIDS;FGSM;distributive;1;10;2048;3;108,88424682617188;17,392027378082275;4,283042183790176;0,8504872548105628;0,9975535168195718;0,1149414486897896;0,2061317128142476;0,3115945682200383;5,7277595868376085e-05;0,8850585513102104;0,7391664783208912;0,640161395282471;0,8850585513102104;0,807656832972661;0,1646732044668669;0,0341206732519761;0,0565285074917299;-0,0021361720576705;0,0351684438631829;0,9658793267480238;0,5530765363848276;0,1526537299681099;0,9658793267480238
CICIDS;RANDOM_LINF;distributive;1;10;2048;3;108,88424682617188;10,898668050765991;2,4988545098591497;0,8504872548105628;0,9975535168195718;0,1149414486897896;0,2061317128142476;0,3115945682200383;5,7277595868376085e-05;0,8850585513102104;0,7391664783208912;0,640161395282471;0,8850585513102104;0,8254987097119713;0,262876254180602;0,0184639237012415;0,0345043295031771;0,027489925828855;0,010519985107825;0,9815360762987584;0,5451074987302664;0,1915086348231978;0,9815360762987584
CICIDS;RANDOM_L2;distributive;1;10;2048;3;108,88424682617188;9,00823974609375;2,5772040519606243;0,8504872548105628;0,9975535168195718;0,1149414486897896;0,2061317128142476;0,3115945682200383;5,7277595868376085e-05;0,8850585513102104;0,7391664783208912;0,640161395282471;0,8850585513102104;0,8247152142909565;0,2086564472497745;0,013589541808102;0,0255171805390146;0,0111975989630865;0,0104722537779347;0,986410458191898;0,5202587573911732;0,1773286481347463;0,986410458191898
CICIDS;FGSM;distributive;1;15;1024;2;99,76039791107178;10,790119409561155;4,0712008902094805;0,8610575006297716;0,9959902714783408;0,1779677938430096;0,3019770408163265;0,3894298037660917;0,0001455805561654;0,8220322061569904;0,7602626664889253;0,6494166205751213;0,8220322061569904;0,8203454917276768;0,3160460392687881;0,0548279871739156;0,0934450349818334;0,0682447514738063;0,0241090947275973;0,9451720128260844;0,6319597170742006;0,2281484000495351;0,9451720128260844
CICIDS;RANDOM_LINF;distributive;1;15;1024;2;99,76039791107178;7,187161684036255;3,918072164887098;0,8610575006297716;0,9959902714783408;0,1779677938430096;0,3019770408163265;0,3894298037660917;0,0001455805561654;0,8220322061569904;0,7602626664889253;0,6494166205751213;0,8220322061569904;0,8218767789809006;0,2416315672799822;0,0256051868121542;0,0463036713713745;0,0262145037898448;0,0163288879554762;0,9743948131878456;0,5461939559994944;0,1924585310842295;0,9743948131878456
CICIDS;RANDOM_L2;distributive;1;15;1024;2;99,76039791107178;6,966408967971802;3,9575444658445535;0,8610575006297716;0,9959902714783408;0,1779677938430096;0,3019770408163265;0,3894298037660917;0,0001455805561654;0,8220322061569904;0,7602626664889253;0,6494166205751213;0,8220322061569904;0,8214820559713261;0,2094441123729826;0,0205781134380248;0,0374743326488706;0,0140654575580107;0,0157823642282321;0,9794218865619752;0,5203894810600378;0,1791843040572871;0,9794218865619752
CICIDS;FGSM;distributive;1;15;1024;3;100,02684211730956;8,421776533126831;4,079135021055203;0,8622238178640923;0,9949491760843489;0,1850973114553847;0,3121273940858405;0,3971154973606431;0,0001909253195612;0,8149026885446152;0,7556774482176384;0,6472115445248936;0,8149026885446152;0,8214324676535403;0,3209994138335287;0,0514570290935998;0,0886958810369785;0,0677318425622072;0,0221163117046767;0,9485429709064002;0,6163978072411495;0,1877376197200552;0,9485429709064002
CICIDS;RANDOM_LINF;distributive;1;15;1024;3;100,02684211730956;8,153764247894287;4,022405985508315;0,8622238178640923;0,9949491760843489;0,1850973114553847;0,3121273940858405;0,3971154973606431;0,0001909253195612;0,8149026885446152;0,7556774482176384;0,6472115445248936;0,8149026885446152;0,8219997580090092;0,2412241224122412;0,0251823488647975;0,0456039222776436;0,0258698867028833;0,0160950044390136;0,9748176511352024;0,5411944976740395;0,1915894551814867;0,9748176511352024
CICIDS;RANDOM_L2;distributive;1;15;1024;3;100,02684211730956;7,824830055236816;4,048985323841469;0,8622238178640923;0,9949491760843489;0,1850973114553847;0,3121273940858405;0,3971154973606431;0,0001909253195612;0,8149026885446152;0,7556774482176384;0,6472115445248936;0,8149026885446152;0,8217339646256776;0,2131604459524963;0,0206603319277886;0,0376695827221038;0,0152481593621648;0,0154959762488902;0,9793396680722112;0,5194975016995633;0,1804109599597901;0,9793396680722112
CICIDS;FGSM;distributive;1;15;2048;2;100,10480546951294;11,526962518692017;5,756608635111304;0,8542400987005877;0,9938972707238516;0,1377277158528993;0,2419303258817582;0,3408899376319778;0,0001718327876051;0,8622722841471007;0,760131096930118;0,6494754781743588;0,8622722841471007;0,7966740123494747;0,1624426650081629;0,0490844383889874;0,0753889866053308;-0,0039819694493022;0,0514233482573291;0,9509155616110124;0,5911455433784385;0,1831569026038447;0,9509155616110124
