Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
ToN-IoT;RANDOM_LINF;linear;4;15;2048;2;97,35013699531557;2,7357096672058105;42,57859698168637;0,6685304082067806;0,9964032697547685;0,5676674221490887;0,7232737989279852;0,4812375646653087;0,0066;0,4323325778509112;0,8384008926076563;0,9565551044828714;0,4323325778509112;0,2427444383899168;0,9046052631578948;0,0085379862771275;0,0169163103989173;0,0283493379311671;0,0029;0,9914620137228723;0,645724038312273;0,8388420151924542;0,9914620137228723
ToN-IoT;RANDOM_L2;linear;4;15;2048;2;97,35013699531557;3,0169599056243896;24,248383046269755;0,6685304082067806;0,9964032697547685;0,5676674221490887;0,7232737989279852;0,4812375646653087;0,0066;0,4323325778509112;0,8384008926076563;0,9565551044828714;0,4323325778509112;0,426046577744083;0,9436478826275424;0,2635909217920457;0,412075911275057;0,2210290658730444;0,0507;0,7364090782079543;0,7634125787823278;0,903307484624222;0,7364090782079543
ToN-IoT;C&W;linear;4;15;2048;2;97,35013699531557;4,033251047134399;17,820843895851596;0,6685304082067806;0,9964032697547685;0,5676674221490887;0,7232737989279852;0,4812375646653087;0,0066;0,4323325778509112;0,8384008926076563;0,9565551044828714;0,4323325778509112;0,4903219692482646;0,9991599775994028;0,3323605203514546;0,4988001770612492;0,3238350117508444;0,0009;0,6676394796485454;0,8282000263901395;0,9408833982230406;0,6676394796485454
ToN-IoT;FGSM;linear;4;15;2048;3;98,57888579368591;2,7546586990356445;58,35722239332844;0,66836456679855;0,9956453105437918;0,5678847527088702;0,7232502965599051;0,4801599744209147;0,008;0,4321152472911298;0,8380590704461487;0,9564912761881864;0,4321152472911298;0,0847923428652657;0,0087222647283856;0,0017696917010773;0,0029423910799091;-0,7593514280115274;0,6478;0,9982303082989228;0,1082854838709677;0,5768807896547823;0,9982303082989228
ToN-IoT;RANDOM_LINF;linear;4;15;2048;3;98,57888579368591;2,772610664367676;42,58333530763581;0,66836456679855;0,9956453105437918;0,5678847527088702;0,7232502965599051;0,4801599744209147;0,008;0,4321152472911298;0,8380590704461487;0,9564912761881864;0,4321152472911298;0,2425312137221919;0,9505703422053232;0,0077618057064795;0,0153978812515397;0,0349155884409308;0,0013;0,9922381942935204;0,6454100468813064;0,8411915992521657;0,9922381942935204
ToN-IoT;RANDOM_L2;linear;4;15;2048;3;98,57888579368591;3,114698648452759;25,586960126987137;0,66836456679855;0,9956453105437918;0,5678847527088702;0,7232502965599051;0,4801599744209147;0,008;0,4321152472911298;0,8380590704461487;0,9564912761881864;0,4321152472911298;0,4124949655286787;0,9464995782624412;0,2438759352975876;0,3878246272341266;0,2134039007812803;0,0444;0,7561240647024123;0,7583176177465927;0,9005695429900433;0,7561240647024123
ToN-IoT;C&W;linear;4;15;2048;3;98,57888579368591;3,8128387928009033;17,797152266104384;0,66836456679855;0,9956453105437918;0,5678847527088702;0,7232502965599051;0,4801599744209147;0,008;0,4321152472911298;0,8380590704461487;0,9564912761881864;0,4321152472911298;0,4903930441375062;0,9986948820732732;0,3326088981340619;0,4990217998882057;0,3234598039281701;0,0014;0,6673911018659381;0,832476862057189;0,9392463650479628;0,6673911018659381
ToN-IoT;FGSM;linear;4;20;1024;2;75,26996755599976;2,178194284439087;58,46146556421616;0,6694069985074274;0,9958172632951274;0,5691576888447328;0,724327314394089;0,4813955561803386;0,0077;0,4308423111552671;0,8389416094880312;0,9566735510044164;0,4308423111552671;0,0847923428652657;0,0087222647283856;0,0017696917010773;0,0029423910799091;-0,7593514280115274;0,6478;0,9982303082989228;0,1212740709118569;0,5795114055752607;0,9982303082989228
ToN-IoT;RANDOM_LINF;linear;4;20;1024;2;75,26996755599976;2,1123697757720947;42,19242341680685;0,6694069985074274;0,9958172632951274;0,5691576888447328;0,724327314394089;0,4813955561803386;0,0077;0,4308423111552671;0,8389416094880312;0,9566735510044164;0,4308423111552671;0,2474827643393589;0,9144981412639404;0,0152752336303517;0,0300485540660213;0,0404629842566859;0,0046;0,9847247663696482;0,6512096603433823;0,841583157860105;0,9847247663696482
ToN-IoT;RANDOM_L2;linear;4;20;1024;2;75,26996755599976;2,3357744216918945;23,665568954488386;0,6694069985074274;0,9958172632951274;0,5691576888447328;0,724327314394089;0,4813955561803386;0,0077;0,4308423111552671;0,8389416094880312;0,9566735510044164;0,4308423111552671;0,4327513089625435;0,9459430297798878;0,272191002514825;0,4227403139089133;0,228117279247765;0,0501;0,7278089974851749;0,761608328417523;0,9032980010021427;0,7278089974851749
ToN-IoT;C&W;linear;4;20;1024;2;75,26996755599976;2,8683555126190186;16,396976948044262;0,6694069985074274;0,9958172632951274;0,5691576888447328;0,724327314394089;0,4813955561803386;0,0077;0,4308423111552671;0,8389416094880312;0,9566735510044164;0,4308423111552671;0,5054372290269847;0,9791983764586504;0,359526840324133;0,5259452708073123;0,3171058900929751;0,0246;0,640473159675867;0,8148594569840728;0,9324665115283708;0,640473159675867
ToN-IoT;FGSM;linear;4;20;1024;3;95,63621759414671;2,1143643856048584;58,32879243763178;0,6680802672415835;0,9960747969252576;0,5672638082523518;0,7228596296882418;0,4803979314012823;0,0072;0,4327361917476481;0,839512754199137;0,9568792705110744;0,4327361917476481;0,0847923428652657;0,0087222647283856;0,0017696917010773;0,0029423910799091;-0,7593514280115274;0,6478;0,9982303082989228;0,1258132649259523;0,5814579950441108;0,9982303082989228
ToN-IoT;RANDOM_LINF;linear;4;20;1024;3;95,63621759414671;2,1761996746063232;41,93655381553697;0,6680802672415835;0,9960747969252576;0,5672638082523518;0,7228596296882418;0,4803979314012823;0,0072;0,4327361917476481;0,839512754199137;0,9568792705110744;0,4327361917476481;0,2487147290862138;0,9322916666666666;0,016672358657518;0,032758883635809;0,0468090288720915;0,0039;0,983327641342482;0,6586823512061847;0,8465333615376511;0,983327641342482
ToN-IoT;RANDOM_L2;linear;4;20;1024;3;95,63621759414671;2,3836474418640137;23,82667203676941;0,6680802672415835;0,9960747969252576;0,5672638082523518;0,7228596296882418;0,4803979314012823;0,0072;0,4327361917476481;0,839512754199137;0,9568792705110744;0,4327361917476481;0,4298135468738894;0,9459903593339176;0,2680927691018038;0,417785519026538;0,2259667062216969;0,0493;0,7319072308981962;0,7667000931416684;0,9050242205524124;0,7319072308981962
ToN-IoT;C&W;linear;4;20;1024;3;95,63621759414671;3,052864551544189;19,559809519296834;0,6680802672415835;0,9960747969252576;0,5672638082523518;0,7228596296882418;0,4803979314012823;0,0072;0,4327361917476481;0,839512754199137;0,9568792705110744;0,4327361917476481;0,4724821720486152;0,9791807228915662;0,3154087366885032;0,4771275596468157;0,2901440493032006;0,0216;0,6845912633114968;0,8294623335092677;0,937125605794272;0,6845912633114968
ToN-IoT;FGSM;linear;4;20;2048;2;75,03912401199341;2,144284963607788;58,37380653415149;0,6685304082067806;0,9965115011446636;0,567605327703437;0,7232519038670755;0,4813679717886432;0,0064;0,4323946722965631;0,8411523068086559;0,9571951191725896;0,4323946722965631;0,0847923428652657;0,0087222647283856;0,0017696917010773;0,0029423910799091;-0,7593514280115274;0,6478;0,9982303082989228;0,1227444735943369;0,5807724174920513;0,9982303082989228
ToN-IoT;RANDOM_LINF;linear;4;20;2048;2;75,03912401199341;2,171213150024414;42,147409320287146;0,6685304082067806;0,9965115011446636;0,567605327703437;0,7232519038670755;0,4813679717886432;0,0064;0,4323946722965631;0,8411523068086559;0,9571951191725896;0,4323946722965631;0,2470563150039091;0,9385245901639344;0,0142196280542705;0,0280148025812765;0,0446251629253844;0,003;0,9857803719457294;0,6571230758483654;0,8449631991999744;0,9857803719457294
ToN-IoT;RANDOM_L2;linear;4;20;2048;2;75,03912401199341;2,378659963607788;24,082541638039284;0,6685304082067806;0,9965115011446636;0,567605327703437;0,7232519038670755;0,4813679717886432;0,0064;0,4323946722965631;0,8411523068086559;0,9571951191725896;0,4323946722965631;0,4277049918263877;0,945754455883981;0,2652364246018193;0,4142864070607633;0,2241761757646044;0,049;0,7347635753981806;0,7655495699959639;0,9048271406895144;0,7347635753981806
ToN-IoT;C&W;linear;4;20;2048;2;75,03912401199341;3,006248235702514;18,998317894287947;0,6685304082067806;0,9965115011446636;0,567605327703437;0,7232519038670755;0,4813679717886432;0,0064;0,4323946722965631;0,8411523068086559;0,9571951191725896;0,4323946722965631;0,4785472292639011;0,9794114882015604;0,323449967400416;0,4862997712738645;0,2953162057056444;0,0219;0,676550032599584;0,8140980905957962;0,9321072581779904;0,676550032599584
ToN-IoT;FGSM;linear;4;20;2048;3;95,54592061042786;2,100402593612671;58,58703120187637;0,6706626548840294;0,9959367212048976;0,5707410972088547;0,725639962894981;0,4827804618667279;0,0075;0,4292589027911453;0,8386279766524884;0,9566612792348134;0,4292589027911453;0,0847923428652657;0,0087222647283856;0,0017696917010773;0,0029423910799091;-0,7593514280115274;0,6478;0,9982303082989228;0,1524940001241888;0,5883079250204455;0,9982303082989228
ToN-IoT;RANDOM_LINF;linear;4;20;2048;3;95,54592061042786;2,110374689102173;42,29192826174512;0,6706626548840294;0,9959367212048976;0,5707410972088547;0,725639962894981;0,4827804618667279;0,0075;0,4292589027911453;0,8386279766524884;0,9566612792348134;0,4292589027911453;0,2477433722665782;0,904424778761062;0,0158651308640442;0,0311832550192225;0,0387197764602708;0,0054;0,9841348691359558;0,6576583982737743;0,8433131604039916;0,9841348691359558
ToN-IoT;RANDOM_L2;linear;4;20;2048;3;95,54592061042786;2,4175567626953125;25,21026321400649;0,6706626548840294;0,9959367212048976;0,5707410972088547;0,725639962894981;0,4827804618667279;0,0075;0,4292589027911453;0,8386279766524884;0,9566612792348134;0,4292589027911453;0,4185600227439645;0,9434355118565644;0,253221149368189;0,3992754687423508;0,2152695429009873;0,0489;0,7467788506318109;0,7588067077524916;0,9011229931511672;0,7467788506318109
ToN-IoT;C&W;linear;4;20;2048;3;95,54592061042786;3,071812629699707;22,762917861119664;0,6706626548840294;0,9959367212048976;0,5707410972088547;0,725639962894981;0,4827804618667279;0,0075;0,4292589027911453;0,8386279766524884;0,9566612792348134;0,4292589027911453;0,4430334762728328;0,9924156667421328;0,272191002514825;0,4272104865628731;0,2774911223450753;0,0067;0,7278089974851749;0,8129753190102145;0,9310065871177478;0,7278089974851749
ToN-IoT;FGSM;linear;8;5;1024;2;561,9253273010254;16,57683277130127;58,22218010376934;0,6670141439029591;0,9957400327689788;0,566052966562141;0,7217878421979849;0,4789449776809505;0,0078;0,433947033437859;0,8347656276196095;0,9556790270781684;0,433947033437859;0,0847923428652657;0,0087222647283856;0,0017696917010773;0,0029423910799091;-0,7593514280115274;0,6478;0,9982303082989228;0,0630508491415442;0,5653800143139274;0,9982303082989228
ToN-IoT;RANDOM_LINF;linear;8;5;1024;2;561,9253273010254;16,450677394866943;43,0097846430856;0,6670141439029591;0,9957400327689788;0,566052966562141;0,7217878421979849;0,4789449776809505;0,0078;0,433947033437859;0,8347656276196095;0,9556790270781684;0,433947033437859;0,2369162974721031;0,0;0,0;0,0;0,0;0,0;1,0;0,6254104427333975;0,8320942758498879;1,0
ToN-IoT;RANDOM_L2;linear;8;5;1024;2;561,9253273010254;16,380118131637573;42,96713970954063;0,6670141439029591;0,9957400327689788;0,566052966562141;0,7217878421979849;0,4789449776809505;0,0078;0,433947033437859;0,8347656276196095;0,9556790270781684;0,433947033437859;0,2373427468075528;0,95;0,0005898972336924;0,0011790623351639;0,0095714777530666;0,0001;0,9994101027663076;0,6873000946940295;0,8616941947069212;0,9994101027663076
