Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_analysis;Clean_Miss_backdoor;Clean_Miss_dos;Clean_Miss_exploits;Clean_Miss_fuzzers;Clean_Miss_generic;Clean_Miss_reconnaissance;Clean_Miss_shellcode;Clean_Miss_worms;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_analysis;Adv_Miss_backdoor;Adv_Miss_dos;Adv_Miss_exploits;Adv_Miss_fuzzers;Adv_Miss_generic;Adv_Miss_reconnaissance;Adv_Miss_shellcode;Adv_Miss_worms
UNSW-NB15;FGSM;distributive;1;5;1024;2;5,660545587539673;99,20417523384094;-26,529174561531367;0,0343608803381431;0,4121660046758458;0,0343608803381431;0,0268895282255948;-0,0421094457394837;0,9758378378378378;0,0019853525103679;0,4168888456079563;0,1368195120837409;0,0185573933621281;0,0;0,0102915951972555;0,0110051357300073;0,0017067912324829;0,0019795447047179;0,0003709395368554;0,0002860411899313;0,0;0,0;0,2996526259534567;0,2677898677823874;0,2996526259534567;0,2771796156313037;0,0612015680847687;0,4422432432432432;0,3675769875584576;0,5551305372699791;0,1153985828693041;0,0766541722907984;0,9911373707533236;0,9416809605488852;0,8466617754952311;0,5851598993891484;0,6778290993071594;0,0129298924275343;0,2874713958810068;0,1851851851851851;0,8863636363636364
UNSW-NB15;RANDOM_LINF;distributive;1;5;1024;2;5,660545587539673;99,57273817062378;-23,297138415197008;0,0343608803381431;0,4121660046758458;0,0343608803381431;0,0268895282255948;-0,0421094457394837;0,9758378378378378;0,0019853525103679;0,4168888456079563;0,1368195120837409;0,0185573933621281;0,0;0,0102915951972555;0,0110051357300073;0,0017067912324829;0,0019795447047179;0,0003709395368554;0,0002860411899313;0,0;0,0;0,2673322644901132;0,22296392582058;0,2673322644901132;0,2399616186947398;0,0023898087411514;0,5082972972972973;0,4982573016853437;0,4765797618166694;0,10243816052191;0,07637282317667;0,5036927621861153;0,4682675814751286;0,4971875764245537;0,4999101688825009;0,4884526558891455;0,4987547029834137;0,505720823798627;0,5555555555555556;0,5454545454545454
UNSW-NB15;RANDOM_L2;distributive;1;5;1024;2;5,660545587539673;98,66486287117004;-23,659087596560266;0,0343608803381431;0,4121660046758458;0,0343608803381431;0,0268895282255948;-0,0421094457394837;0,9758378378378378;0,0019853525103679;0,4168888456079563;0,1368195120837409;0,0185573933621281;0,0;0,0102915951972555;0,0110051357300073;0,0017067912324829;0,0019795447047179;0,0003709395368554;0,0002860411899313;0,0;0,0;0,2709517563037458;0,2252002078142768;0,2709517563037458;0,2427668959736918;0,0066189206950378;0,5022702702702703;0,4963822465366628;0,4758308531607357;0,1026836893307949;0,0776290461174718;0,5007385524372231;0,4888507718696398;0,4944974321349963;0,4930830039525691;0,4971956450016496;0,4972179534735838;0,5025743707093822;0,5026455026455027;0,5227272727272727
UNSW-NB15;FGSM;distributive;1;5;1024;3;5,391593456268311;98,22952914237976;-12,23096730311422;0,0685152795996696;0,441925761413115;0,0685152795996696;0,0978692358511357;0,0191722399163253;0,8832702702702703;0,0034192182123003;0,4438020443318238;0,1373947786590672;0,0306343647146892;0,0;0,0102915951972555;0,0136952800195646;0,0059288537549407;0,0021445067634444;0,0006358963488951;0,0005720823798627;0,0;0,0;0,1908249526308118;0,186673172698323;0,1908249526308118;0,1868732810031484;-0,0623979659092486;0,5912972972972973;0,4801464748963205;0,5653655313108581;0,1148898495551375;0,0461089781426007;0,9778434268833088;0,9433962264150944;0,8486182440694546;0,5959396334890406;0,7838997030682943;0,214191086852843;0,4033180778032036;0,5687830687830688;0,7045454545454546
UNSW-NB15;RANDOM_LINF;distributive;1;5;1024;3;5,391593456268311;97,52324199676514;-14,34922023028713;0,0685152795996696;0,441925761413115;0,0685152795996696;0,0978692358511357;0,0191722399163253;0,8832702702702703;0,0034192182123003;0,4438020443318238;0,1373947786590672;0,0306343647146892;0,0;0,0102915951972555;0,0136952800195646;0,0059288537549407;0,0021445067634444;0,0006358963488951;0,0005720823798627;0,0;0,0;0,2120074819025409;0,2092975039057344;0,2120074819025409;0,2045186972943529;-0,0204078027871395;0,6076486486486486;0,43942468896144;0,4932155276902713;0,1004677488256335;0,0649748093299397;0,4800590841949778;0,4596912521440823;0,4397163120567376;0,4072044556234279;0,4325305179808644;0,4551428117216893;0,4522311212814645;0,4867724867724867;0,4545454545454545
UNSW-NB15;RANDOM_L2;distributive;1;5;1024;3;5,391593456268311;97,50143146514893;-14,674731574600395;0,0685152795996696;0,441925761413115;0,0685152795996696;0,0978692358511357;0,0191722399163253;0,8832702702702703;0,0034192182123003;0,4438020443318238;0,1373947786590672;0,0306343647146892;0,0;0,0102915951972555;0,0136952800195646;0,0059288537549407;0,0021445067634444;0,0006358963488951;0,0005720823798627;0,0;0,0;0,2152625953456736;0,2127437161482973;0,2152625953456736;0,2079424468384107;-0,0160557639130018;0,6010540540540541;0,4367113738639371;0,4844481070391069;0,1004926431441391;0,0661578211591632;0,4726735598227474;0,451114922813036;0,433846906334067;0,4001077973409989;0,4340151765094028;0,4543479412855704;0,4568077803203661;0,4312169312169312;0,4772727272727273
UNSW-NB15;FGSM;distributive;1;5;2048;2;5,3683083057403564;64,8022871017456;-31,5187290482437;0,1226376135645921;0,4432496998621072;0,1226376135645921;0,1722949880424967;0,0518906744489069;0,7689459459459459;0,0040589429100855;0,4695876773549172;0,1368142492534926;0,048322395921309;0,0;0,0171526586620926;0,0141843971631205;0,0079051383399209;0,0023094688221709;0,0006358963488951;0,0005720823798627;0,0;0,0;0,4378249040470291;0,2904975437958679;0,4378249040470291;0,3275668413115596;0,1317107223656321;0,0664324324324324;0,7002117709344392;0,591973547940143;0,146137885574324;0,0877249831036534;0,9955686853766618;0,9828473413379074;0,9334800684764;0,8529464606539705;0,8785879247773012;0,5196332997721371;0,5062929061784897;0,6322751322751323;0,9545454545454546
UNSW-NB15;RANDOM_LINF;distributive;1;5;2048;2;5,3683083057403564;70,8559501171112;-23,670018947675263;0,1226376135645921;0,4432496998621072;0,1226376135645921;0,1722949880424967;0,0518906744489069;0,7689459459459459;0,0040589429100855;0,4695876773549172;0,1368142492534926;0,048322395921309;0,0;0,0171526586620926;0,0141843971631205;0,0079051383399209;0,0023094688221709;0,0006358963488951;0,0005720823798627;0,0;0,0;0,3593378030413447;0,2283859984871067;0,3593378030413447;0,2701038316644368;0,01158329458066;0,2349189189189189;0,7467131386217242;0,4995864713650751;0,1006053140939632;0,0738119932227889;0,7444608567208272;0,6998284734133791;0,7368549767669357;0,7956342076895436;0,7649290663147477;0,7095543426421493;0,7705949656750573;0,8174603174603174;0,8636363636363636
UNSW-NB15;RANDOM_L2;distributive;1;5;2048;2;5,3683083057403564;69,58932495117188;-23,755040567458583;0,1226376135645921;0,4432496998621072;0,1226376135645921;0,1722949880424967;0,0518906744489069;0,7689459459459459;0,0040589429100855;0,4695876773549172;0,1368142492534926;0,048322395921309;0,0;0,0171526586620926;0,0141843971631205;0,0079051383399209;0,0023094688221709;0,0006358963488951;0,0005720823798627;0,0;0,0;0,360188019239178;0,2307225795981529;0,360188019239178;0,2712320956821206;0,0151089453454769;0,235;0,7425659578222888;0,5016337818472871;0,1009412389733584;0,0755680082573545;0,7163958641063516;0,725557461406518;0,7300073367571533;0,7895256916996047;0,7650940283734741;0,7073816967834243;0,7617276887871853;0,7777777777777778;0,8181818181818182
UNSW-NB15;FGSM;distributive;1;5;2048;3;5,307307481765747;75,18879270553589;-18,367099062332997;0,0788271874848175;0,4427358038964853;0,0788271874848175;0,1136381947771398;0,032700152818622;0,8572432432432432;0,0019853525103679;0,4274464612480527;0,1399519131807924;0,0324014137523599;0,0;0,0102915951972555;0,0110051357300073;0,0017067912324829;0,0019795447047179;0,0003709395368554;0,0002860411899313;0,0;0,0;0,2624981781081475;0,2293198294033002;0,2624981781081475;0,2439465796753585;0,0269250554453794;0,4237027027027027;0,4538736433424512;0,4491812744194564;0,1031302997110237;0,056148770569765;0,9926144756277696;0,948542024013722;0,9129371484470532;0,8234818541142652;0,7043879907621247;0,0253828625933972;0,4353546910755149;0,3624338624338624;0,9545454545454546
UNSW-NB15;RANDOM_LINF;distributive;1;5;2048;3;5,307307481765747;55,32329249382019;-21,53354710197736;0,0788271874848175;0,4427358038964853;0,0788271874848175;0,1136381947771398;0,032700152818622;0,8572432432432432;0,0019853525103679;0,4274464612480527;0,1399519131807924;0,0324014137523599;0,0;0,0102915951972555;0,0110051357300073;0,0017067912324829;0,0019795447047179;0,0003709395368554;0,0002860411899313;0,0;0,0;0,2941626585045911;0,197306740953232;0,2941626585045911;0,2344391667292078;-0,0201274972013653;0,3715135135135135;0,6687549633812759;0,4715876480592474;0,0959681885057208;0,0617255168341015;0,6883308714918759;0,6723842195540308;0,6681340180973343;0,6444484369385555;0,6436819531507754;0,690795400349743;0,6618993135011442;0,7116402116402116;0,7045454545454546
UNSW-NB15;RANDOM_L2;distributive;1;5;2048;3;5,307307481765747;54,811853647232056;-21,60885196521401;0,0788271874848175;0,4427358038964853;0,0788271874848175;0,1136381947771398;0,032700152818622;0,8572432432432432;0,0019853525103679;0,4274464612480527;0,1399519131807924;0,0324014137523599;0,0;0,0102915951972555;0,0110051357300073;0,0017067912324829;0,0019795447047179;0,0003709395368554;0,0002860411899313;0,0;0,0;0,2949157071369577;0,1983347649847292;0,2949157071369577;0,2353723730921605;-0,0174639615549736;0,3702432432432432;0,6639901173563928;0,4661340247506896;0,095910298665703;0,061755350310924;0,6750369276218612;0,6878216123499142;0,6666666666666666;0,6341178584261589;0,6514351699109205;0,6862911345450692;0,6501716247139588;0,6825396825396826;0,5909090909090909
UNSW-NB15;FGSM;distributive;1;10;1024;2;3,440203905105591;31,409159421920776;-11,73662731380265;0,203092357770976;0,4550541831954661;0,203092357770976;0,2579000800648096;0,1124799220262652;0,6293783783783784;0,0056031059737051;0,5335087214370977;0,1558949646107044;0,0830485721206565;0,0;0,006861063464837;0,0068476400097823;0,0155407833273445;0,0041240514681623;0,0010068358857506;0,0014302059496567;0,0;0,0;0,3204586309090025;0,2142243807908556;0,3204586309090025;0,2554202794934623;-0,041021184387866;0,3200810810810811;0,665357804641313;0,4685051024446285;0,1117025639238617;0,063488859503541;0,93205317577548;0,9605488850771868;0,8549767669356811;0,7683255479698168;0,8546684262619597;0,4456573578506703;0,8555491990846682;0,8677248677248677;0,2727272727272727
UNSW-NB15;RANDOM_LINF;distributive;1;10;1024;2;3,440203905105591;25,985621213912964;-14,830199679347034;0,203092357770976;0,4550541831954661;0,203092357770976;0,2579000800648096;0,1124799220262652;0,6293783783783784;0,0056031059737051;0,5335087214370977;0,1558949646107044;0,0830485721206565;0,0;0,006861063464837;0,0068476400097823;0,0155407833273445;0,0041240514681623;0,0010068358857506;0,0014302059496567;0,0;0,0;0,3513943545644464;0,355314012958888;0,3513943545644464;0,2795734981520761;0,013553620810018;0,3131891891891892;0,6758581134739257;0,4978433799794157;0,1015280796193156;0,0857090308983127;0,6750369276218612;0,7015437392795884;0,6947909024211298;0,642202659001078;0,6603431210821511;0,6939218907318108;0,681350114416476;0,7142857142857143;0,7272727272727273
UNSW-NB15;RANDOM_L2;distributive;1;10;1024;2;3,440203905105591;25,58259105682373;-14,706311033377055;0,203092357770976;0,4550541831954661;0,203092357770976;0,2579000800648096;0,1124799220262652;0,6293783783783784;0,0056031059737051;0,5335087214370977;0,1558949646107044;0,0830485721206565;0,0;0,006861063464837;0,0068476400097823;0,0155407833273445;0,0041240514681623;0,0010068358857506;0,0014302059496567;0,0;0,0;0,3501554681047466;0,3493804428758897;0,3501554681047466;0,2781339211508828;0,0088666903925658;0,315027027027027;0,6849466160769434;0,4908491818036422;0,1007845939731529;0,0864918085683277;0,691285081240768;0,7186963979416809;0,6864759109806798;0,6531620553359684;0,6707357307819202;0,7070107572465688;0,6816361556064073;0,716931216931217;0,5227272727272727
UNSW-NB15;FGSM;distributive;1;10;1024;3;3,45355224609375;47,76041388511658;-19,51367633483943;0,1002890735072632;0,450571237263154;0,1002890735072632;0,1408007437629497;0,0313273743332167;0,8305135135135135;0,0025588987911409;0,521076254305617;0,1496324440070367;0,0438279668436948;0,0;0,0120068610634648;0,0151626314502323;0,0023356090549766;0,0019795447047179;0,0004239308992634;0,0002860411899313;0,0;0,0;0,2954258368556576;0,2381665459784235;0,2954258368556576;0,2635694531731569;0,0235193247491268;0,4021621621621621;0,5375011029736169;0,5031913145930541;0,1036971971609587;0,0726097858713053;0,9926144756277696;0,9948542024013722;0,9126925898752752;0,7353575278476464;0,7868690201253712;0,1509194001377775;0,9204805491990846;0,843915343915344;0,9318181818181818
UNSW-NB15;RANDOM_LINF;distributive;1;10;1024;3;3,45355224609375;43,905760526657104;-24,07326434436185;0,1002890735072632;0,450571237263154;0,1002890735072632;0,1408007437629497;0,0313273743332167;0,8305135135135135;0,0025588987911409;0,521076254305617;0,1496324440070367;0,0438279668436948;0,0;0,0120068610634648;0,0151626314502323;0,0023356090549766;0,0019795447047179;0,0004239308992634;0,0002860411899313;0,0;0,0;0,3410217169508818;0,2344906650486274;0,3410217169508818;0,2769900869582791;0,0296296099840201;0,299;0,6257831112679785;0,4996885384501207;0,1041436298947944;0,0799119961056857;0,6070901033973413;0,5728987993138936;0,6167767180239667;0,6588214157384118;0,6441768393269548;0,5980605161358699;0,6558924485125858;0,6613756613756614;0,75
UNSW-NB15;RANDOM_L2;distributive;1;10;1024;3;3,45355224609375;43,96924614906311;-24,263955691590144;0,1002890735072632;0,450571237263154;0,1002890735072632;0,1408007437629497;0,0313273743332167;0,8305135135135135;0,0025588987911409;0,521076254305617;0,1496324440070367;0,0438279668436948;0,0;0,0120068610634648;0,0151626314502323;0,0023356090549766;0,0019795447047179;0,0004239308992634;0,0002860411899313;0,0;0,0;0,3429286304231647;0,2356653507094058;0,3429286304231647;0,278442517821535;0,0322207683491077;0,2955135135135135;0,6237536398129356;0,4978518241926503;0,1050591494533158;0,0808697535667479;0,6026587887740029;0,5969125214408233;0,623624358033749;0,6497484728710026;0,6459914219729462;0,5981135074982777;0,6458810068649885;0,6455026455026455;0,7272727272727273
UNSW-NB15;FGSM;distributive;1;10;2048;2;3,4655299186706543;44,22069501876831;-3,340135062915997;0,2144852548219404;0,4428627669896681;0,2144852548219404;0,2743911886895667;0,1129491295093138;0,583972972972973;0,0157725227212565;0,5182039949330625;0,1421077213176149;0,0818052216867143;0,0679468242245199;0,0188679245283018;0,0305698214722426;0,0399748472871002;0,0075882547014186;0,0014837581474219;0,0040045766590389;0,0;0,0;0,2478866054511004;0,1993847960575308;0,2478866054511004;0,2157564693222989;-0,070141696178299;0,5153783783783784;0,596466072531545;0,479244159583379;0,1144320408363981;0,0601731533496931;0,638109305760709;0,6157804459691252;0,6590853509415505;0,7189184333453108;0,3762784559551303;0,5381802766149117;0,789187643020595;0,8597883597883598;0,6590909090909091
UNSW-NB15;RANDOM_LINF;distributive;1;10;2048;2;3,4655299186706543;38,857152462005615;-9,3341592576398;0,2144852548219404;0,4428627669896681;0,2144852548219404;0,2743911886895667;0,1129491295093138;0,583972972972973;0,0157725227212565;0,5182039949330625;0,1421077213176149;0,0818052216867143;0,0679468242245199;0,0188679245283018;0,0305698214722426;0,0399748472871002;0,0075882547014186;0,0014837581474219;0,0040045766590389;0,0;0,0;0,3078268473983384;0,2782269641193309;0,3078268473983384;0,270314083732516;0,0390295905276293;0,4541351351351351;0,4685431924468367;0,5036235896121094;0,1024878801121565;0,0908426239437034;0,5081240768094535;0,5197255574614065;0,4988994864269993;0,4705353934602946;0,5131969646981195;0,4409941179587727;0,4788329519450801;0,5158730158730159;0,2954545454545454
UNSW-NB15;RANDOM_L2;distributive;1;10;2048;2;3,4655299186706543;38,53878474235535;-9,53821114511976;0,2144852548219404;0,4428627669896681;0,2144852548219404;0,2743911886895667;0,1129491295093138;0,583972972972973;0,0157725227212565;0,5182039949330625;0,1421077213176149;0,0818052216867143;0,0679468242245199;0,0188679245283018;0,0305698214722426;0,0399748472871002;0,0075882547014186;0,0014837581474219;0,0040045766590389;0,0;0,0;0,309867366273138;0,2851700647943026;0,309867366273138;0,2726503403446996;0,0423895479446533;0,4511081081081081;0,4654328068472602;0,511266971847371;0,1019356079542436;0,0923308477023022;0,5435745937961596;0,5728987993138936;0,4944974321349963;0,471703197987783;0,4976905311778291;0,4382385671135604;0,4651029748283752;0,4973544973544973;0,5227272727272727
UNSW-NB15;FGSM;distributive;1;10;2048;3;3,481491804122925;36,41007351875305;4,493999902832435;0,4240878394791818;0,7286622418158213;0,4240878394791818;0,4932324318487822;0,341834194141134;0,6137297297297297;0,0115371040324715;0,5986071873665899;0,1554576088719486;0,1840483273388981;0,001477104874446;0,0102915951972555;0,0251895328931279;0,0101509162773984;0,0016496205872649;0,0139367283132849;0,0077231121281464;0,0;0,0;0,3791478404508575;0,2557882258480622;0,3791478404508575;0,2905192955099851;0,0999558383933535;0,2465405405405405;0,6106061942998323;0,5795438765707839;0,1400721132306449;0,0909442720074763;0,1152141802067946;0,1732418524871355;0,2303741746148202;0,5020661157024794;0,4783899703068294;0,8083832335329342;0,7008009153318078;0,8888888888888888;0,6590909090909091
UNSW-NB15;RANDOM_LINF;distributive;1;10;2048;3;3,481491804122925;39,55573058128357;9,132536559296506;0,4240878394791818;0,7286622418158213;0,4240878394791818;0,4932324318487822;0,341834194141134;0,6137297297297297;0,0115371040324715;0,5986071873665899;0,1554576088719486;0,1840483273388981;0,001477104874446;0,0102915951972555;0,0251895328931279;0,0101509162773984;0,0016496205872649;0,0139367283132849;0,0077231121281464;0,0;0,0;0,3327624738862167;0,3401939621457853;0,3327624738862167;0,2850313860529331;0,0110182669176342;0,3507567567567567;0,6531589164387188;0,5283341877922773;0,1027799499812855;0,0924356173326707;0,5406203840472673;0,5334476843910806;0,5859623379799462;0,662504491555875;0,5682942923127681;0,7179269779026018;0,5529176201372997;0,5423280423280423;0,6818181818181818
UNSW-NB15;RANDOM_L2;distributive;1;10;2048;3;3,481491804122925;39,93570399284363;9,07909439828985;0,4240878394791818;0,7286622418158213;0,4240878394791818;0,4932324318487822;0,341834194141134;0,6137297297297297;0,0115371040324715;0,5986071873665899;0,1554576088719486;0,1840483273388981;0,001477104874446;0,0102915951972555;0,0251895328931279;0,0101509162773984;0,0016496205872649;0,0139367283132849;0,0077231121281464;0,0;0,0;0,3332968954962833;0,3359217833632665;0,3332968954962833;0,2845178747823837;0,0104019998994145;0,3469729729729729;0,654107473749228;0,5281431342879087;0,102987612727864;0,0898597117921727;0,5406203840472673;0,548885077186964;0,5822939594032771;0,6644807761408552;0,5557571758495546;0,7201526151237349;0,5643592677345538;0,6031746031746031;0,6363636363636364
UNSW-NB15;FGSM;distributive;1;15;1024;2;2,7563462257385254;21,958744287490845;-20,096681727639314;0,121459456833309;0,5103152345711587;0,121459456833309;0,159464217919717;0,0036299173094331;0,8026756756756757;0,0052280949439689;0,4982254267515918;0,1635213446281634;0,0563829807596853;0,0;0,0102915951972555;0,0269014428955734;0,0062881782249371;0,0051138238205212;0,0004769222616713;0,0031464530892448;0,0;0,0;0,3224262741097022;0,2383522749764007;0,3224262741097022;0,2690089199830409;0,0059245257109759;0,3378108108108108;0,5742742433600988;0,5532237120789472;0,1284486463863025;0,0800752835794256;0,7503692762186115;0,7221269296740995;0,7111763267302519;0,6798418972332015;0,7716925107225339;0,374225001324784;0,7314073226544623;0,8518518518518519;0,2045454545454545
UNSW-NB15;RANDOM_LINF;distributive;1;15;1024;2;2,7563462257385254;16,68134355545044;-21,234756838167417;0,121459456833309;0,5103152345711587;0,121459456833309;0,159464217919717;0,0036299173094331;0,8026756756756757;0,0052280949439689;0,4982254267515918;0,1635213446281634;0,0563829807596853;0,0;0,0102915951972555;0,0269014428955734;0,0062881782249371;0,0051138238205212;0,0004769222616713;0,0031464530892448;0,0;0,0;0,3338070252149832;0,2455913765964068;0,3338070252149832;0,281307378079575;0,0322015369107921;0,3414324324324324;0,5806714903379511;0,5151126133408308;0,1019205410157746;0,0886148073605914;0,5923190546528804;0,5866209262435678;0,5947664465639521;0,6196550485088035;0,5981524249422633;0,544592231466271;0,5986842105263158;0,5952380952380952;0,6590909090909091
UNSW-NB15;RANDOM_L2;distributive;1;15;1024;2;2,7563462257385254;16,823314666748047;-21,402370888597385;0,121459456833309;0,5103152345711587;0,121459456833309;0,159464217919717;0,0036299173094331;0,8026756756756757;0,0052280949439689;0,4982254267515918;0,1635213446281634;0,0563829807596853;0,0;0,0102915951972555;0,0269014428955734;0,0062881782249371;0,0051138238205212;0,0004769222616713;0,0031464530892448;0,0;0,0;0,3354831657192829;0,2466434882220983;0,3354831657192829;0,282625917408786;0,0343794709671342;0,3357837837837837;0,5782008294361599;0,5107140281569087;0,1022127192667573;0,0885962444316937;0,5923190546528804;0,6106346483704974;0,5984348251406212;0,6203736974487962;0,593038601121742;0,5388691643262148;0,5969679633867276;0,582010582010582;0,6818181818181818
UNSW-NB15;FGSM;distributive;1;15;1024;3;2,767543315887451;16,00301957130432;-20,85944711655249;0,2055579847446922;0,4609304337295142;0,2055579847446922;0,2671277413696979;0,1123456227497525;0,602027027027027;0,003353039795288;0,524334172765699;0,1456250735611798;0,0766705016139787;0,0;0,0137221269296741;0,0149180728784543;0,0058390226374416;0,0003299241174529;0,0006358963488951;0,0011441647597254;0,0;0,0;0,4141524559102171;0,2271510347543202;0,4141524559102171;0,2873450081582567;0,0284310476024852;0,0919729729729729;0,8307376687549634;0,5578884245150486;0,1078115652041793;0,0724819028273289;0,8700147710487445;0,8747855917667239;0,8190266568843237;0,8681279195113187;0,8982184097657538;0,7738328652429654;0,9041762013729976;0,7962962962962963;0,8409090909090909
UNSW-NB15;RANDOM_LINF;distributive;1;15;1024;3;2,767543315887451;16,339906930923462;-17,46344070349317;0,2055579847446922;0,4609304337295142;0,2055579847446922;0,2671277413696979;0,1123456227497525;0,602027027027027;0,003353039795288;0,524334172765699;0,1456250735611798;0,0766705016139787;0,0;0,0137221269296741;0,0149180728784543;0,0058390226374416;0,0003299241174529;0,0006358963488951;0,0011441647597254;0,0;0,0;0,3801923917796239;0,2471489218173499;0,3801923917796239;0,2964279925869065;0,0524612657035019;0,2079459459459459;0,6809317921115327;0,5192214875576283;0,1088085402967346;0,0896842598523995;0,6661742983751846;0,6500857632933105;0,6747370995353387;0,7713798059647862;0,6812933025404158;0,6325578930634307;0,6667620137299771;0,6825396825396826;0,8181818181818182
UNSW-NB15;RANDOM_L2;distributive;1;15;1024;3;2,767543315887451;16,533677577972412;-17,67113637467813;0,2055579847446922;0,4609304337295142;0,2055579847446922;0,2671277413696979;0,1123456227497525;0,602027027027027;0,003353039795288;0,524334172765699;0,1456250735611798;0,0766705016139787;0,0;0,0137221269296741;0,0149180728784543;0,0058390226374416;0,0003299241174529;0,0006358963488951;0,0011441647597254;0,0;0,0;0,3822693484914735;0,2493066732012857;0,3822693484914735;0,2986553399426763;0,056508122936945;0,2067027027027027;0,6778214065119562;0,5150965539890909;0,1088602254985393;0,0912091446553488;0,6395864106351551;0,62778730703259;0,6742479823917829;0,7708408192597916;0,6709006928406467;0,6301732817550739;0,6721967963386728;0,6587301587301587;0,7272727272727273
UNSW-NB15;FGSM;distributive;1;15;2048;2;2,7588753700256348;27,09184193611145;-31,09483554389545;0,0988194140795802;0,4268102782999605;0,0988194140795802;0,1295070644437345;0,0070973889368207;0,8505135135135136;0,0094855731050913;0,5042840959838253;0,1487381536712655;0,0499390536098161;0,0;0,0154373927958833;0,0183418928833455;0,0121272008623787;0,0070933685252391;0,0083726352604525;0,0025743707093821;0,0;0,0227272727272727;0,4097677695185347;0,2393718463239608;0,4097677695185347;0,2966956281604667;0,043473612196056;0,1473783783783784;0,7981337686402541;0,5098255101987738;0,1180344215183619;0,0796591030872158;0,6809453471196455;0,7066895368782161;0,6375641966250917;0,7987782968020122;0,871164632134609;0,7911080493879498;0,9170480549199084;0,925925925925926;0,9772727272727272
UNSW-NB15;RANDOM_LINF;distributive;1;15;2048;2;2,7588753700256348;27,984840869903564;-24,94412864985668;0,0988194140795802;0,4268102782999605;0,0988194140795802;0,1295070644437345;0,0070973889368207;0,8505135135135136;0,0094855731050913;0,5042840959838253;0,1487381536712655;0,0499390536098161;0,0;0,0154373927958833;0,0183418928833455;0,0121272008623787;0,0070933685252391;0,0083726352604525;0,0025743707093821;0,0;0,0227272727272727;0,348260700578147;0,3293052453598462;0,348260700578147;0,2770656260571136;0,0007883406950319;0,306054054054054;0,7149474984558369;0,5243471531351751;0,1058233575788952;0,0854351675024431;0,6514032496307238;0,6157804459691252;0,6280264123257521;0,6802910528206971;0,650940283734741;0,7970960733400456;0,631578947368421;0,6296296296296297;0,7954545454545454
UNSW-NB15;RANDOM_L2;distributive;1;15;2048;2;2,7588753700256348;28,091988801956177;-25,03157945877666;0,0988194140795802;0,4268102782999605;0,0988194140795802;0,1295070644437345;0,0070973889368207;0,8505135135135136;0,0094855731050913;0,5042840959838253;0,1487381536712655;0,0499390536098161;0,0;0,0154373927958833;0,0183418928833455;0,0121272008623787;0,0070933685252391;0,0083726352604525;0,0025743707093821;0,0;0,0227272727272727;0,3491352086673468;0,3348096408997905;0,3491352086673468;0,2781543553507619;0,0030697823925761;0,3077027027027027;0,7138886437836407;0,5286714315615291;0,1062320591298883;0,0867027184534095;0,6248153618906942;0,6329331046312179;0,6314502323306432;0,6693316564858067;0,6575387660838007;0,7972550474272694;0,6387299771167048;0,6296296296296297;0,7954545454545454
UNSW-NB15;FGSM;distributive;1;15;2048;3;2,797780513763428;21,89342761039734;-4,207355584705824;0,3570543652528786;0,6612554670709231;0,3570543652528786;0,4073515095259014;0,2764176404898387;0,7680810810810811;0,0136768728492014;0,5783139183382242;0,1745034671332627;0,1668122302415058;0,0;0,0102915951972555;0,0180973343115676;0,0049407114624505;0,0021445067634444;0,0237401303587515;0,0068649885583524;0,0;0,0;0,3991279210999368;0,2497624703665782;0,3991279210999368;0,3053202226220716;0,071959391716877;0,163;0,6823877172858025;0,5866182955198571;0,1322080000728443;0,0805006576282679;0,96602658788774;0,9656946826758148;0,9144044998777208;0,8288717211642113;0,8286044209831739;0,4628265592708389;0,7525743707093822;0,843915343915344;1,0
UNSW-NB15;RANDOM_LINF;distributive;1;15;2048;3;2,797780513763428;19,02000594139099;-1,8194626633629696;0,3570543652528786;0,6612554670709231;0,3570543652528786;0,4073515095259014;0,2764176404898387;0,7680810810810811;0,0136768728492014;0,5783139183382242;0,1745034671332627;0,1668122302415058;0,0;0,0102915951972555;0,0180973343115676;0,0049407114624505;0,0021445067634444;0,0237401303587515;0,0068649885583524;0,0;0,0;0,3752489918865083;0,3026638983643587;0,3752489918865083;0,2762344242304508;-0,0159388676225791;0,220054054054054;0,8141489455572223;0,5112886759246017;0,1013320459364716;0,0778510799964867;0,7828655834564254;0,7632933104631218;0,7818537539740767;0,7958138699245418;0,7575057736720554;0,8604737427799268;0,772883295194508;0,8068783068783069;0,8863636363636364
