Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
UNSW-NB15;FGSM;distributive;16;20;2048;2;89,20602599997073;7,918194799916819;49,523878929213424;0,8720667541174756;0,9171041591753566;0,8439292332127416;0,8789964042413868;0,746683340486204;0,0934594594594594;0,1560707667872584;0,8688859361324618;0,9198768407565492;0,1560707667872584;0,3768279648253413;0,3509305922858141;0,1551442689490867;0,2151652823030914;-0,227679514490973;0,3515675675675676;0,8448557310509133;0,416406472308804;0,4750048939952819;0,8448557310509133
UNSW-NB15;RANDOM_LINF;distributive;16;20;2048;2;89,20602599997073;7,67150150006637;30,973376087062142;0,8720667541174756;0,9171041591753566;0,8439292332127416;0,8789964042413868;0,746683340486204;0,0934594594594594;0,1560707667872584;0,8688859361324618;0,9198768407565492;0,1560707667872584;0,5623329932468542;0,7375332107091763;0,318428483190682;0,444810797485517;0,2098591657839732;0,1388378378378378;0,6815715168093179;0,6730195348551586;0,7079958655093532;0,6815715168093179
UNSW-NB15;RANDOM_L2;distributive;16;20;2048;2;89,20602599997073;7,867766499985009;31,415488509935383;0,8720667541174756;0,9171041591753566;0,8439292332127416;0,8789964042413868;0,746683340486204;0,0934594594594594;0,1560707667872584;0,8688859361324618;0,9198768407565492;0,1560707667872584;0,5579118690181217;0,7270047769082224;0,3155828112591546;0,4401169050915244;0,1987429616901566;0,1451891891891892;0,6844171887408453;0,666502163914996;0,6999022717133971;0,6844171887408453
UNSW-NB15;FGSM;distributive;32;10;2048;2;309,0753505998291;26,1466001002118;38,91925375309721;0,8219890200651022;0,9316429335284516;0,730278831730345;0,8187619024064502;0,6674944617700783;0,0656486486486486;0,269721168269655;0,8663090722859098;0,922363964648325;0,269721168269655;0,4327964825341301;0,4775408273913186;0,3205903114797494;0,3836336039068171;-0,1124690582598638;0,4297297297297297;0,6794096885202506;0,4383659165651136;0,5448862797112014;0,6794096885202506
UNSW-NB15;RANDOM_LINF;distributive;32;10;2048;2;309,0753505998291;24,3437928003259;21,04649468007579;0,8219890200651022;0,9316429335284516;0,730278831730345;0,8187619024064502;0,6674944617700783;0,0656486486486486;0,269721168269655;0,8663090722859098;0,922363964648325;0,269721168269655;0,6115240732643443;0,6863517060367454;0,5422438895261625;0,6058462524338846;0,2394564423866716;0,3035945945945946;0,4577561104738374;0,668950787702023;0,689099321388785;0,4577561104738374
UNSW-NB15;RANDOM_L2;distributive;32;10;2048;2;309,0753505998291;24,164833900285885;21,681727639314;0,8219890200651022;0,9316429335284516;0,730278831730345;0,8187619024064502;0,6674944617700783;0,0656486486486486;0,269721168269655;0,8663090722859098;0,922363964648325;0,269721168269655;0,6051717436719622;0,680455888560574;0,5333980411188565;0,5980189694189224;0,227481525824146;0,3068918918918918;0,4666019588811436;0,6614417325867294;0,6813103872998381;0,4666019588811436
UNSW-NB15;FGSM;distributive;32;20;2048;2;160,5636305999942;8,886015499942005;56,71184958460865;0,8694796676869261;0,8857461521302699;0,8759375275743404;0,8808145338390896;0,736642451537334;0,1384324324324324;0,1240624724256595;0,8995497002892772;0,9385448276498004;0,1240624724256595;0,3023611718408395;0,0828969128996692;0,0265375452219182;0,0402045317826348;-0,4349309875367989;0,3597027027027027;0,9734624547780816;0,3105426528840673;0,4230984281351528;0,9734624547780816
UNSW-NB15;RANDOM_LINF;distributive;32;20;2048;2;160,5636305999942;9,546146099921316;27,37331778652285;0,8694796676869261;0,8857461521302699;0,8759375275743404;0,8808145338390896;0,736642451537334;0,1384324324324324;0,1240624724256595;0,8995497002892772;0,9385448276498004;0,1240624724256595;0,5957464898216975;0,7274683783273551;0,4250198535251037;0,5365581965272846;0,2448587328406339;0,195081081081081;0,5749801464748964;0,6985366840081942;0,7244395666387099;0,5749801464748964
UNSW-NB15;RANDOM_L2;distributive;32;20;2048;2;160,5636305999942;9,374718400184063;27,33809454404119;0,8694796676869261;0,8857461521302699;0,8759375275743404;0,8808145338390896;0,736642451537334;0,1384324324324324;0,1240624724256595;0,8995497002892772;0,9385448276498004;0,1240624724256595;0,5960987222465142;0,7234680284191829;0,4312847436689314;0,5404112996848913;0,2429186487974227;0,2019729729729729;0,5687152563310686;0,6973081979557427;0,7215800053306793;0,5687152563310686
UNSW-NB15;C&W;distributive;16;10;2048;2;149,42549629998393;107,22146649984644;0,0;0,7441456541806345;0,9678426836321572;0,5537148151416218;0,704421401209536;0,5688126000367356;0,0225405405405405;0,4462851848583782;0,7959602547928675;0,8847503447899279;0,4462851848583782;0,7441456541806345;0,9678426836321572;0,5537148151416218;0,704421401209536;0,5688126000367356;0,0225405405405405;0,4462851848583782;0,7959602547928675;0,8847503447899279;0,4462851848583782
