Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_ddos;Clean_Miss_dos;Clean_Miss_reconnaissance;Clean_Miss_theft;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_ddos;Adv_Miss_dos;Adv_Miss_reconnaissance;Adv_Miss_theft
Bot-IoT;RANDOM_L2;distributive;8;5;0,949012041091919;1,5486571788787842;50,27985752707712;0,9996456349494802;0,9996365189675938;0,9996456349494802;0,9996381883204132;0,9993197179832564;0,2666666666666666;0,0;0,8727750676285341;0,7454030010463437;0,7685624218876884;0,0;0,0;0,0;0,0;0,496847059678709;0,5018898077323657;0,496847059678709;0,4911148640116303;0,0266793814466297;1,0;0,0;0,5061073874716666;0,2032829082357228;0,2042553297077478;0,0;0,0;0,0;0,0
Bot-IoT;FGSM;distributive;8;10;0,8955886363983154;1,0096752643585205;85,53191102711347;0,9999273097332269;0,999918226647754;0,9999273097332269;0,9999221180042028;0,9998604595077843;0,1333333333333333;0,0;0,8866076613395611;0,7731578510598364;0,785619260980639;0,0;0,0;0,0;0,0;0,144608199462092;0,1434826799932411;0,144608199462092;0,1438535371912176;-0,6705789946500907;1,0;2,726256577093992e-05;0,3618645757951142;0,180726807468911;0,058453184120554;3,461465238235345e-05;2,0174306003873465e-05;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;8;10;0,8955886363983154;1,0636520385742188;46,4736134331613;0,9999273097332269;0,999918226647754;0,9999273097332269;0,9999221180042028;0,9998604595077843;0,1333333333333333;0,0;0,8866076613395611;0,7731578510598364;0,785619260980639;0,0;0,0;0,0;0,0;0,5351911754016138;0,5202001212985222;0,5351911754016138;0,5022848304057428;0,0749746955640897;1,0;5,452513154187984e-05;0,5275969384921545;0,2185815641685108;0,2451582881584525;3,461465238235345e-05;2,0174306003873465e-05;0,0011139992573338;0,0
Bot-IoT;RANDOM_L2;distributive;8;10;0,8955886363983154;1,0657968521118164;47,73115504833903;0,9999273097332269;0,999918226647754;0,9999273097332269;0,9999221180042028;0,9998604595077843;0,1333333333333333;0,0;0,8866076613395611;0,7731578510598364;0,785619260980639;0,0;0,0;0,0;0,0;0,5226157592498365;0,5034183808299267;0,5226157592498365;0,4871996602887508;0,0441840995064352;0,9333333333333332;3,635008769458656e-05;0,52198436690912;0,2109545942232339;0,24058965495936;1,7307326191176726e-05;6,05229180116204e-05;0,0;0,0
Bot-IoT;FGSM;distributive;8;15;0,8525424003601074;0,777522087097168;89,27182525259867;0,9999363960165734;0,9999273311943756;0,9999363960165734;0,9999303454562534;0,9998779026005672;0,2;0,0;0,8799486456896567;0,7596934139839754;0,7776180552623789;0,0;0,0;0,0;0,0;0,1072181434905866;0,1100093733389105;0,1072181434905866;0,1082244374921421;-0,7213386613503597;1,0;0,0004998137058005;0,3492087626724958;0,1835977644420705;0,0447660107126267;0,0006576783952647;0,0003429632020658;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;8;15;0,8525424003601074;0,8203051090240479;48,46169222941048;0,9999363960165734;0,9999273311943756;0,9999363960165734;0,9999303454562534;0,9998779026005672;0,2;0,0;0,8799486456896567;0,7596934139839754;0,7776180552623789;0,0;0,0;0,0;0,0;0,5153194737224686;0,5105792814062207;0,5153194737224686;0,5090407646206113;0,0622998267515545;1,0;0,0019083796039657;0,5307178561871069;0,2137325683894063;0,2467897096347251;0,0011422835286176;0,0019770819883796;0,0170813219457853;0,0
Bot-IoT;RANDOM_L2;distributive;8;15;0,8525424003601074;0,8168642520904541;49,18405175546994;0,9999363960165734;0,9999273311943756;0,9999363960165734;0,9999303454562534;0,9998779026005672;0,2;0,0;0,8799486456896567;0,7596934139839754;0,7776180552623789;0,0;0,0;0,0;0,0;0,508095878461874;0,5032149592159317;0,508095878461874;0,5019770143768891;0,0473715174127253;0,8;0,0022537054370643;0,5406344751386418;0,2083247760935908;0,2352554810479611;0,0020768791429412;0,002057779212395;0,0096546602302265;0,0
Bot-IoT;FGSM;distributive;8;20;0,8307743072509766;0,6806414127349854;90,51482881442176;0,99997274114996;0,9999636552071756;0,99997274114996;0,9999680414333704;0,9999476722806382;0,0666666666666666;0,0;0,893291702497585;0,7865161165948831;0,793025433530814;0,0;0,0;0,0;0,0;0,0948244530057425;0,0956895738155598;0,0948244530057425;0,0944102460151943;-0,7372365486285613;0,9333333333333332;0,0020265173889732;0,3522756245860064;0,1848781860517283;0,0415402087571078;0,002163415773897;0,0019770819883796;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;8;20;0,8307743072509766;0,7841126918792725;50,81958275786873;0,99997274114996;0,9999636552071756;0,99997274114996;0,9999680414333704;0,9999476722806382;0,0666666666666666;0,0;0,893291702497585;0,7865161165948831;0,793025433530814;0,0;0,0;0,0;0,0;0,4917769135712728;0,5173915823043688;0,4917769135712728;0,5011145763149829;0,0753237074510331;0,8666666666666667;0,0100326242037058;0,5544716577083773;0,2136152859409913;0,236403766161614;0,0074940722407795;0,012104583602324;0,0263646490902339;0,0
Bot-IoT;RANDOM_L2;distributive;8;20;0,8307743072509766;0,78298020362854;52,575961328778085;0,99997274114996;0,9999636552071756;0,99997274114996;0,9999680414333704;0,9999476722806382;0,0666666666666666;0,0;0,893291702497585;0,7865161165948831;0,793025433530814;0,0;0,0;0,0;0,0;0,4742131278621792;0,5059078237687843;0,4742131278621792;0,4872385343874003;0,0515180106789142;0,8;0,0115684154088021;0,5466317837476734;0,2079119805981736;0,2216267656417278;0,0106440056075736;0,0119633634602969;0,0241366505755662;0,0
Bot-IoT;FGSM;distributive;10;5;1,2044262886047363;1,7268476486206057;92,70462310096676;0,9997274114996002;0,9997184125490572;0,9997274114996002;0,9997200831718508;0,9994767739228102;0,2666666666666666;0,0;0,8731684862920985;0,7463024126353994;0,7690213297591534;0,0;0,0;0,0;0,0;0,0726811804899324;0,0697283278624766;0,0726811804899324;0,0693443516466576;-0,8094161784390279;1,0;0,0;0,3356952658520731;0,1878876019505397;0,0306192548933296;0,0;0,0;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;10;5;1,2044262886047363;1,8828520774841309;48,096423638874754;0,9997274114996002;0,9997184125490572;0,9997274114996002;0,9997200831718508;0,9994767739228102;0,2666666666666666;0,0;0,8731684862920985;0,7463024126353994;0,7690213297591534;0,0;0,0;0,0;0,0;0,5187631751108527;0,5112856383481464;0,5187631751108527;0,5106010920535172;0,0526933787641666;1,0;9,08752192364664e-06;0,5207724472893125;0,2144356819214504;0,2416427816422036;0,0;0,0;0,0003713330857779;0,0
Bot-IoT;RANDOM_L2;distributive;10;5;1,2044262886047363;1,9003682136535645;48,89783383005015;0,9997274114996002;0,9997184125490572;0,9997274114996002;0,9997200831718508;0,9994767739228102;0,2666666666666666;0,0;0,8731684862920985;0,7463024126353994;0,7690213297591534;0,0;0,0;0,0;0,0;0,5107490731990987;0,5008437788099693;0,5107490731990987;0,5016808902547875;0,0351938738273414;1,0;0,0;0,5119602528213119;0,2065243603610063;0,2215799027521747;0,0;0,0;0,0;0,0
Bot-IoT;FGSM;distributive;10;10;1,1077535152435305;1,2185258865356443;86,18158028639965;0,99989096459984;0,9998819075089056;0,99989096459984;0,9998849141393068;0,9997906945874868;0,2;0,0;0,8799289941010521;0,7596650219296114;0,777599314354149;0,0;0,0;0,0;0,0;0,1380751617358435;0,1397412068447678;0,1380751617358435;0,1386583281307399;-0,6737473142229908;1,0;3,635008769458656e-05;0,3603309757950008;0,1809150260883685;0,0566683656141627;6,92293047647069e-05;0,0;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;10;10;1,1077535152435305;1,2971575260162354;47,00152649560224;0,99989096459984;0,9998819075089056;0,99989096459984;0,9998849141393068;0,9997906945874868;0,2;0,0;0,8799289941010521;0,7596650219296114;0,777599314354149;0,0;0,0;0,0;0,0;0,5298756996438176;0,5208176835194783;0,5298756996438176;0,5210026429318679;0,0765620271050762;1,0;2,726256577093992e-05;0,5284168809827114;0,2171577164747279;0,2509566887553703;0,0;0,0;0,0011139992573338;0,0
Bot-IoT;RANDOM_L2;distributive;10;10;1,1077535152435305;1,3039839267730713;48,29359598749727;0,99989096459984;0,9998819075089056;0,99989096459984;0,9998849141393068;0,9997906945874868;0,2;0,0;0,8799289941010521;0,7596650219296114;0,777599314354149;0,0;0,0;0,0;0,0;0,5169550047248673;0,5062339201435005;0,5169550047248673;0,5075001855379871;0,0493990192119532;0,9333333333333332;9,08752192364664e-06;0,523806996376622;0,2151558363044354;0,2532586940087956;0,0;2,0174306003873465e-05;0,0;0,0
Bot-IoT;FGSM;distributive;10;15;1,0629470348358154;0,958338975906372;87,067492912699;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,1292705531729301;0,1341233819221156;0,1292705531729301;0,1315952356888917;-0,6264370393752023;0,9333333333333332;0,0048527367072273;0,3685614346165075;0,1834246871213449;0,054808172591417;0,0001903805881029;0,0105511620400258;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;10;15;1,0629470348358154;0,9644327163696288;46,6980446318238;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,5329650359816821;0,5210293646030648;0,5329650359816821;0,4922596779216523;0,0826130543519413;0,9333333333333332;0,000436201052335;0,5405815236808146;0,2165776352280029;0,2470789485824554;0,0001903805881029;0,0004438347320852;0,0055699962866691;0,0
Bot-IoT;RANDOM_L2;distributive;10;15;1,0629470348358154;0,9827957153320312;47,72842916333503;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,5226611906665698;0,5078265963947449;0,5226611906665698;0,4806814202578695;0,0560680741407133;0,9333333333333332;0,000590688925037;0,5269699257310462;0,2081944597353336;0,2240990290935446;0,0003288391976323;0,0007464493221433;0,0033419977720014;0,0
Bot-IoT;FGSM;distributive;10;20;1,0473313331604004;0,8232722282409668;76,28207458021372;0,9999545685832668;0,9999454835318669;0,9999545685832668;0,9999498689978764;0,999912787281202;0,0666666666666666;0,0;0,8932838418621432;0,7865047589345896;0,793017937242788;0,0;0,0;0,0;0,0;0,2371338227811296;0,2116209601123842;0,2371338227811296;0,2224132657174773;-0,4985612945667774;0,9333333333333332;0,0030715824101925;0,4070549965190994;0,1803434201045284;0,0953788139525652;0,0052268125097353;0,0007262750161394;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;10;20;1,0473313331604004;0,9396119117736816;50,056334956749296;0,9999545685832668;0,9999454835318669;0,9999545685832668;0,9999498689978764;0,999912787281202;0,0666666666666666;0,0;0,8932838418621432;0,7865047589345896;0,793017937242788;0,0;0,0;0,0;0,0;0,4993912190157737;0,5045905735135651;0,4993912190157737;0,4955398043522596;0,0542808495752151;0,9333333333333332;0,0026626439236284;0,537157706124088;0,2098990494151561;0,2329054778773766;0,0020249571643676;0,0026428340865074;0,0167099888600074;0,0
Bot-IoT;RANDOM_L2;distributive;10;20;1,0473313331604004;0,9515140056610109;51,33023188195101;0,9999545685832668;0,9999454835318669;0,9999545685832668;0,9999498689978764;0,999912787281202;0,0666666666666666;0,0;0,8932838418621432;0,7865047589345896;0,793017937242788;0,0;0,0;0,0;0,0;0,4866522497637566;0,4937033628597453;0,4866522497637566;0,4843798657658508;0,031758272138633;0,9333333333333332;0,0032351578048182;0,5246369351628151;0,2048466191956183;0,2181594254897786;0,0029768601048823;0,0032884118786313;0,0077979948013367;0,0
Bot-IoT;FGSM;distributive;16;5;13,270743400091304;0,6993162001017481;93,63324125899544;0,9999273097332269;0,9999182458284228;0,9999273097332269;0,9999212592189552;0,9998604604515636;0,2;0,0;0,8799447153719356;0,75968773533353;0,7776143071022416;0,0;0,0;0,0;0,0;0,0635948971432725;0,0566297981210733;0,0635948971432725;0,0589173890508108;-0,8259634122187743;1,0;0,0;0,3323839297559187;0,1893424671721813;0,0261870315705233;0,0;0,0;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;16;5;13,270743400091304;0,6691049002110958;49,18405175546995;0,9999273097332269;0,9999182458284228;0,9999273097332269;0,9999212592189552;0,9998604604515636;0,2;0,0;0,8799447153719356;0,75968773533353;0,7776143071022416;0,0;0,0;0,0;0,0;0,5080867921785273;0,5041182132030045;0,5080867921785273;0,5036199897004512;0,0369763849209806;1,0;0,0;0,5186019364819746;0,2136176153498452;0,241746859922474;0,0;0,0;0,0;0,0
Bot-IoT;RANDOM_L2;distributive;16;5;13,270743400091304;0,6382155001629144;49,330340917351165;0,9999273097332269;0,9999182458284228;0,9999273097332269;0,9999212592189552;0,9998604604515636;0,2;0,0;0,8799447153719356;0,75968773533353;0,7776143071022416;0,0;0,0;0,0;0,0;0,5066239005597151;0,5011672050898826;0,5066239005597151;0,5013365471136054;0,0326356185142878;1,0;0,0;0,5128055672604056;0,2076593359176572;0,2262358228383667;0,0;0,0;0,0;0,0
Bot-IoT;FGSM;distributive;16;10;12,87190270004794;0,5374152001459152;82,41440721087447;0,99994548229992;0,9999363981659138;0,99994548229992;0,999940782760578;0,9998953451913408;0,0666666666666666;0,0;0,8932799115444222;0,7864990802841443;0,7930141890826506;0,0;0,0;0,0;0,0;0,1758014101911754;0,1730577073712321;0,1758014101911754;0,1741878339865246;-0,6125865098590644;0,9333333333333332;0,0;0,380651324462033;0,1922750849462394;0,0951797606539942;0,0;0,0;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;16;10;12,87190270004794;0,5301951000001281;47,5476121247365;0,99994548229992;0,9999363981659138;0,99994548229992;0,999940782760578;0,9998953451913408;0,0666666666666666;0,0;0,8932799115444222;0,7864990802841443;0,7930141890826506;0,0;0,0;0,0;0,0;0,524469361052555;0,5128336446110265;0,524469361052555;0,5100427257391857;0,0615084079449386;1,0;0,0;0,5268518641663353;0,2174894851299968;0,2504643317385692;0,0;0,0;0,0;0,0
Bot-IoT;RANDOM_L2;distributive;16;10;12,87190270004794;0,5222616002429277;47,89743403358291;0,99994548229992;0,9999363981659138;0,99994548229992;0,999940782760578;0,9998953451913408;0,0666666666666666;0,0;0,8932799115444222;0,7864990802841443;0,7930141890826506;0,0;0,0;0,0;0,0;0,520971141964091;0,5080793643593362;0,520971141964091;0,5059298049502132;0,0529250789999452;1,0;1,817504384729328e-05;0,5194013558706243;0,2102589577609576;0,2335182622535543;0,0;4,034861200774693e-05;0,0;0,0
Bot-IoT;FGSM;distributive;16;15;12,806150499964131;0,5245785003062338;93,66776913571272;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,0632677909427927;0,0577103643855989;0,0632677909427927;0,0595259884408143;-0,8050457555697348;0,9333333333333332;0,000127225306931;0,3401611786504002;0,1901730835034514;0,0393803989921673;0,0;0,0002824402840542;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;16;15;12,806150499964131;0,5567689000163227;48,5307479828451;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,5146380024714691;0,5088525843980125;0,5146380024714691;0,5091597164650272;0,0595953628258014;1,0;0,0003635008769458;0,5340929966465419;0,2175272894725992;0,2559468038850269;0,0001557659357205;0,0003227888960619;0,0055699962866691;0,0
Bot-IoT;RANDOM_L2;distributive;16;15;12,806150499964131;0,5442478000186384;49,176782728792624;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,5081776550119939;0,5022000419345627;0,5081776550119939;0,5029383177427756;0,0456975065759882;1,0;0,0003544133550222;0,5229326845597766;0,2095398965371343;0,2374953861792471;0,0001730732619117;0,000464009038089;0,0022279985146676;0,0
Bot-IoT;FGSM;distributive;16;20;12,749158899998292;0,4805192002095282;62,54634004506797;0,9999636548666132;0,999954569212282;0,9999636548666132;0,999958955222139;0,9999302296442962;0,0666666666666666;0,0;0,893287772179864;0,7865104377048339;0,7930216853921752;0,0;0,0;0,0;0,0;0,3745002544159337;0,3340115990346681;0,3745002544159337;0,3342679554718098;-0,2190633283704311;0,9333333333333332;0,0014721785516307;0,4617123430293751;0,1861261848620947;0,1357422546237924;0,0002769172190588;0,0029454486765655;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;16;20;12,749158899998292;0,5326092997565866;48,93872210511012;0,9999636548666132;0,999954569212282;0,9999636548666132;0,999958955222139;0,9999302296442962;0,0666666666666666;0,0;0,893287772179864;0,7865104377048339;0,7930216853921752;0,0;0,0;0,0;0,0;0,5105764338155121;0,5187004625515484;0,5105764338155121;0,5049615111623167;0,0812106457836652;0,9333333333333332;0,001926554647813;0,5538210810196278;0,2172565473297837;0,2471185970471632;0,0016095813357794;0,0019569076823757;0,0081693278871147;0,0
Bot-IoT;RANDOM_L2;distributive;16;20;12,749158899998292;0,5002083000726998;50,53245620411426;0,9999636548666132;0,999954569212282;0,9999636548666132;0,999958955222139;0,9999302296442962;0,0666666666666666;0,0;0,893287772179864;0,7865104377048339;0,7930216853921752;0,0;0,0;0,0;0,0;0,4946390928254707;0,5039445421777116;0,4946390928254707;0,4900660028401724;0,0513435737391697;1,0;0,0026535564017048;0,5293361228426889;0,208693417304952;0,2260064598970281;0,0024922549715294;0,0028042285345384;0,0033419977720014;0,0
Bot-IoT;FGSM;distributive;32;5;27,22225989983417;1,428778399946168;93,310678200189;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,06683870029803;0,0607828287355833;0,06683870029803;0,0625172383833652;-0,8201597466196765;1,0;0,0;0,3335483098491549;0,1888119997303647;0,0276051409405234;0,0;0,0;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;32;5;27,22225989983417;1,4730917001143098;48,40081413098787;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,5159373409900414;0,5018334232682372;0,5159373409900414;0,4990609006321042;0,0409885948114555;1,0;0,0;0,519735167632994;0,2133007855575351;0,2392243431109902;0,0;0,0;0,0;0,0
Bot-IoT;RANDOM_L2;distributive;32;5;27,22225989983417;1,4519422000739723;48,48440793777714;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,5151014029221487;0,5001132155319565;0,5151014029221487;0,497961405129442;0,0377564590923729;1,0;0,0;0,5142144686532191;0,207783778789845;0,2248892622035301;0,0;0,0;0,0;0,0
Bot-IoT;FGSM;distributive;32;10;26,86178470007144;1,215033799642697;93,00356182307188;0,9999363960165734;0,9999273186281376;0,9999363960165734;0,9999312066471086;0,9998779026702992;0,1333333333333333;0,0;0,8866123134581791;0,7730933802823343;0,7855879138918962;0,0;0,0;0,0;0,0;0,0699007777858544;0,065626753867294;0,0699007777858544;0,0667772518095981;-0,8074134197884553;1,0;7,270017538917312e-05;0,334883666209741;0,188216487109589;0,0289869343209699;0,0;0,0001613944480309;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;32;10;26,86178470007144;1,2263549000490457;47,21868866758741;0,9999363960165734;0,9999273186281376;0,9999363960165734;0,9999312066471086;0,9998779026702992;0,1333333333333333;0,0;0,8866123134581791;0,7730933802823343;0,7855879138918962;0,0;0,0;0,0;0,0;0,5277495093406993;0,515056450815211;0,5277495093406993;0,5113252634424862;0,0677483483563066;1,0;0,0;0,5293509863113874;0,2193433027323114;0,2537161520287726;0,0;0,0;0,0;0,0
Bot-IoT;RANDOM_L2;distributive;32;10;26,86178470007144;1,2292975999880582;47,87835283855492;0,9999363960165734;0,9999273186281376;0,9999363960165734;0,9999312066471086;0,9998779026702992;0,1333333333333333;0,0;0,8866123134581791;0,7730933802823343;0,7855879138918962;0,0;0,0;0,0;0,0;0,5211528676310242;0,5068035307781494;0,5211528676310242;0,5040439748844817;0,0526663724028885;1,0;2,726256577093992e-05;0,5191709469854319;0,2097493215457639;0,2317983878730057;1,7307326191176726e-05;0,0;0,0007426661715558;0,0
Bot-IoT;FGSM;distributive;32;15;26,342739599989727;1,1243112997617573;86,64407210874464;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,1335047612124736;0,1392183679617336;0,1335047612124736;0,1358469405405382;-0,6451604311683783;0,9333333333333332;0,0010450650212193;0,3692718867287285;0,1813845349456296;0,0608654928391542;0,0005538344381176;0,0016744673983214;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;32;15;26,342739599989727;1,2496106000617146;47,19415570255144;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,5280039252744058;0,523016568615486;0,5280039252744058;0,5236215505018756;0,0858691321928048;1,0;0,0002998882234803;0,5400535048989051;0,2217405879533566;0,2642097987702735;0,0001903805881029;0,0002219173660426;0,0040846639435573;0,0
Bot-IoT;RANDOM_L2;distributive;32;15;26,342739599989727;1,2108198998030275;48,47623028276514;0,99994548229992;0,9999364039940905;0,99994548229992;0,9999402928844068;0,9998953447897292;0,1333333333333333;0,0;0,8866162437758998;0,7730990589327796;0,7855916620520335;0,0;0,0;0,0;0,0;0,5151831794722687;0,5102657656923346;0,5151831794722687;0,5110718348325859;0,0612039246605066;1,0;0,0002908007015566;0,5263512174458398;0,2112650371480897;0,2409513727614295;0,0001903805881029;0,0003026145900581;0,0022279985146676;0,0
Bot-IoT;FGSM;distributive;32;20;26,201488399878144;1,0518078997265548;46,24736497782948;0,99997274114996;0,9999636552071756;0,99997274114996;0,9999680414333704;0,9999476722806382;0,0666666666666666;0,0;0,893291702497585;0,7865161165948831;0,793025433530814;0,0;0,0;0,0;0,0;0,5374990913716653;0,5267439049429158;0,5374990913716653;0,4323328254631177;0,1000934754439937;0,9333333333333332;0,0003725883988695;0,5172577656418242;0,2069294518070429;0,1771979021646807;0,0;0,0008271465461588;0,0;0,0
Bot-IoT;RANDOM_LINF;distributive;32;20;26,201488399878144;1,1644304997753352;46,42999927309733;0,99997274114996;0,9999636552071756;0,99997274114996;0,9999680414333704;0,9999476722806382;0,0666666666666666;0,0;0,893291702497585;0,7865161165948831;0,793025433530814;0,0;0,0;0,0;0,0;0,5356727484189867;0,526072461580564;0,5356727484189867;0,4857079081162239;0,090142121405277;0,8666666666666667;0,0013176906789287;0,5546896538966997;0,2234998933419467;0,2554116034798326;0,000692293047647;0,0014525500322788;0,0122539918306721;0,0
Bot-IoT;RANDOM_L2;distributive;32;20;26,201488399878144;1,1533542000688612;47,40404884785927;0,99997274114996;0,9999636552071756;0,99997274114996;0,9999680414333704;0,9999476722806382;0,0666666666666666;0,0;0,893291702497585;0,7865161165948831;0,793025433530814;0,0;0,0;0,0;0,0;0,5259322526713673;0,514309009827701;0,5259322526713673;0,4803067410859642;0,0668306275899445;1,0;0,00164484146818;0,5276220364908636;0,2120611140742233;0,2292583868090255;0,0012461274857647;0,0017551646223369;0,0081693278871147;0,0
Bot-IoT;C&W;distributive;1;5;0,3695251001045108;0,2379984001163393;0,0;0,9950661481427636;0,9950742105862967;0,9950661481427636;0,9948024152555154;0,9905324832232718;0,4666666666666667;0,0;0,8328861137818577;0,6661109482856873;0,7162525769907813;0,0;0,0;0,0;0,0;0,9950661481427636;0,9950742105862967;0,9950661481427636;0,9948024152555154;0,9905324832232718;0,4666666666666667;0,0;0,8328861137818577;0,6661109482856873;0,7162525769907813;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;1;10;0,3247122000902891;0,2255411001387983;0,0;0,998264519880788;0,9982564466107096;0,998264519880788;0,9982282305385074;0,9966680574;0,4666666666666667;0,0;0,8469329485955557;0,693981614392177;0,7324275383666018;0,0;0,0;0,0;0,0;0,998264519880788;0,9982564466107096;0,998264519880788;0,9982282305385074;0,9966680574;0,4666666666666667;0,0;0,8469329485955557;0,693981614392177;0,7324275383666018;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;1;15;0,3281012999359518;0,2028362997807562;0,0;0,9994820818492404;0,9994724538538592;0,9994820818492404;0,999469355087276;0,9990057180019852;0,4;0,0;0,858333522634337;0,7162354665478528;0,7480533144568933;0,0;0,0;0,0;0,0;0,9994820818492404;0,9994724538538592;0,9994820818492404;0,999469355087276;0,9990057180019852;0,4;0,0;0,858333522634337;0,7162354665478528;0,7480533144568933;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;1;20;0,3114505999255925;0,209672899916768;0,0;0,9991640619321072;0,999154562670822;0,9991640619321072;0,9991510848732964;0,9983953562832776;0,2666666666666666;0,0;0,8700747173880762;0,7399764439613647;0,7657535994289459;0,0;0,0;0,0;0,0;0,9991640619321072;0,999154562670822;0,9991640619321072;0,9991510848732964;0,9983953562832776;0,2666666666666666;0,0;0,8700747173880762;0,7399764439613647;0,7657535994289459;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;2;5;0,934812500141561;0,2619298996869474;0,0;0,999173148215454;0,9991635263260248;0,999173148215454;0,9991478247127225;0,99841253111039;0,6;0,0;0,8374383856734623;0,6745668715322555;0,7114575595798245;0,0;0,0;0,0;0,0;0,999173148215454;0,9991635263260248;0,999173148215454;0,9991478247127225;0,99841253111039;0,6;0,0;0,8374383856734623;0,6745668715322555;0,7114575595798245;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;2;10;0,7521696002222598;0,2239746002014726;0,0;0,9993821327324272;0,9993730984376834;0,9993821327324272;0,9993712851237934;0,9988137980956812;0,3333333333333333;0,0;0,8647760096477487;0,729500523999688;0,7580063630175834;0,0;0,0;0,0;0,0;0,9993821327324272;0,9993730984376834;0,9993821327324272;0,9993712851237934;0,9988137980956812;0,3333333333333333;0,0;0,8647760096477487;0,729500523999688;0,7580063630175834;0,0;0,0;0,0;0,0
Bot-IoT;C&W;distributive;2;15;0,8229792001657188;0,2288689003325998;0,0;0,9995547721160136;0,9995392911327772;0,9995547721160136;0,99954462749771;0,9991454610555576;0,4;1,817504384729328e-05;0,859721458350125;0,6975837463460893;0,7381178346899514;0,0;0,0;0,0007426661715558;0,0;0,9995547721160136;0,9995392911327772;0,9995547721160136;0,99954462749771;0,9991454610555576;0,4;1,817504384729328e-05;0,859721458350125;0,6975837463460893;0,7381178346899514;0,0;0,0;0,0007426661715558;0,0
