Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
UNSW-NB15;RANDOM_LINF;gaussian;4;10;1,0390517711639404;0,8063914775848389;24,759510275470053;0,7979279016664238;0,758872670191076;0,9277993470396187;0,834876681058012;0,6008884602974307;0,3611891891891892;0,0722006529603811;0,7833050789252148;0,8632128487261184;0,0722006529603811;0,5503327989117233;0,5506188782223088;0,997021971234448;0,7094399447479124;0,0006900908716513;0,996945945945946;0,0029780287655519;0,500038012644251;0,7746402760620033;0,0029780287655519
UNSW-NB15;RANDOM_L2;gaussian;4;10;1,0390517711639404;0,8087830543518066;24,768012437448384;0,7979279016664238;0,758872670191076;0,9277993470396187;0,834876681058012;0,6008884602974307;0,3611891891891892;0,0722006529603811;0,7833050789252148;0,8632128487261184;0,0722006529603811;0,55024777729194;0,5505953469099241;0,9966028412600372;0,7093142834713664;-0,000160752567447;0,9966216216216216;0,0033971587399629;0,4999906098192077;0,774534331902597;0,0033971587399629
UNSW-NB15;FGSM;gaussian;4;15;1,0498571395874023;0,6341080665588379;60,73458679492786;0,805021133945489;0,7552792648264076;0,9554619253507456;0,843658391686713;0,6233828726706718;0,3792972972972973;0,0445380746492543;0,7880823140267241;0,8676319272558992;0,0445380746492543;0,1976752659962104;0,0303648311806027;0,0147798464660725;0,0198821906019555;-0,6328157191193954;0,5782432432432433;0,9852201535339274;0,2182683016114146;0,2938034518778001;0,9852201535339274
UNSW-NB15;RANDOM_LINF;gaussian;4;15;1,0498571395874023;0,9027864933013916;23,270417334693683;0,805021133945489;0,7552792648264076;0,9554619253507456;0,843658391686713;0,6233828726706718;0,3792972972972973;0,0445380746492543;0,7880823140267241;0,8676319272558992;0,0445380746492543;0,5723169605985522;0,5848025742441509;0,7697432277419924;0,664647619047619;0,1115646208885962;0,6695675675675675;0,2302567722580075;0,5500878300872125;0,7406625915143757;0,2302567722580075
UNSW-NB15;RANDOM_L2;gaussian;4;15;1,0498571395874023;0,8713808059692383;23,79147840450858;0,805021133945489;0,7552792648264076;0,9554619253507456;0,843658391686713;0,6233828726706718;0,3792972972972973;0,0445380746492543;0,7880823140267241;0,8676319272558992;0,0445380746492543;0,5671063499004032;0,5811872727577367;0,7651769169681462;0,6606103889920487;0,0998175228432652;0,6755675675675675;0,2348230830318538;0,5448046747002893;0,7378288907624702;0,2348230830318538
UNSW-NB15;FGSM;gaussian;4;20;1,0593292713165283;0,614332914352417;61,42812029344604;0,7955108584754409;0,7596872379980316;0,9194608664960734;0,8319726940657498;0,5940825698557978;0,3563513513513514;0,0805391335039265;0,781554757572361;0,8617464760919731;0,0805391335039265;0,1812296555409804;0,0951630056107668;0,0572443307156092;0,0714866186416165;-0,6443151579785669;0,6668648648648648;0,9427556692843908;0,1951897329253722;0,3357443084974445;0,9427556692843908
UNSW-NB15;RANDOM_LINF;gaussian;4;20;1,0593292713165283;0,6623895168304443;24,225088665403494;0,7955108584754409;0,7596872379980316;0,9194608664960734;0,8319726940657498;0,5940825698557978;0,3563513513513514;0,0805391335039265;0,781554757572361;0,8617464760919731;0,0805391335039265;0,553259971821406;0,560653133024074;0,8718124062472425;0,6824378577657287;0,0493104559197841;0,837027027027027;0,1281875937527574;0,5173926896101078;0,7515228148185763;0,1281875937527574
UNSW-NB15;RANDOM_L2;gaussian;4;20;1,0593292713165283;0,7054479122161865;24,45707622795511;0,7955108584754409;0,7596872379980316;0,9194608664960734;0,8319726940657498;0,5940825698557978;0,3563513513513514;0,0805391335039265;0,781554757572361;0,8617464760919731;0,0805391335039265;0,5509400961958898;0,5591565242003963;0,871569752051531;0,681253879577902;0,0423229986172313;0,8418918918918918;0,128430247948469;0,5148389300798195;0,7507199860101398;0,128430247948469
UNSW-NB15;FGSM;gaussian;8;5;2,447157382965088;1,6805698871612549;64,38687266190544;0,8037943934314725;0,7626093530618857;0,9345716050472072;0,8398786749400313;0,6138877437922594;0,3564324324324324;0,0654283949527927;0,7890695863073875;0,8666029165029262;0,0654283949527927;0,159925666812418;0,0268789454877516;0,0149342627724344;0,0192004991562557;-0,6989796107763483;0,6624324324324324;0,9850657372275656;0,176250915170001;0,2920952063746638;0,9850657372275656
UNSW-NB15;RANDOM_LINF;gaussian;8;5;2,447157382965088;2,2701754570007324;25,31943837147159;0,8037943934314725;0,7626093530618857;0,9345716050472072;0,8398786749400313;0,6138877437922594;0,3564324324324324;0,0654283949527927;0,7890695863073875;0,8666029165029262;0,0654283949527927;0,5506000097167566;0,5506000097167566;1,0;0,710176713873919;0,0;1,0;0,0;0,5;0,7753000048583782;0,0
UNSW-NB15;RANDOM_L2;gaussian;8;5;2,447157382965088;2,2185418605804443;25,31943837147159;0,8037943934314725;0,7626093530618857;0,9345716050472072;0,8398786749400313;0,6138877437922594;0,3564324324324324;0,0654283949527927;0,7890695863073875;0,8666029165029262;0,0654283949527927;0,5506000097167566;0,5506000097167566;1,0;0,710176713873919;0,0;1,0;0,0;0,5;0,7753000048583782;0,0
UNSW-NB15;FGSM;gaussian;8;10;2,163451194763184;1,4898974895477295;60,18559005004129;0,7962760530534907;0,7472084206152727;0,9521088855554576;0,8373053979339444;0,6060362281056944;0,3946486486486486;0,0478911144445424;0,7787301184534043;0,8628430771246208;0,0478911144445424;0,1944201525530778;0,0303369278267484;0,0149563222447719;0,0200351649650566;-0,6384153621613616;0,5857027027027027;0,985043677755228;0,2146268097710346;0,2938291543074892;0,985043677755228
UNSW-NB15;RANDOM_LINF;gaussian;8;10;2,163451194763184;1,5604000091552734;24,54695622601175;0,7962760530534907;0,7472084206152727;0,9521088855554576;0,8373053979339444;0,6060362281056944;0,3946486486486486;0,0478911144445424;0,7787301184534043;0,8628430771246208;0,0478911144445424;0,5508064907933732;0,5507322112171112;0,9996691079149388;0,7102031860958963;0,0111202142575042;0,9991351351351352;0,0003308920850613;0,5002669863899017;0,7752917541586499;0,0003308920850613
UNSW-NB15;RANDOM_L2;gaussian;8;10;2,163451194763184;1,55743408203125;24,555458387990083;0,7962760530534907;0,7472084206152727;0,9521088855554576;0,8373053979339444;0,6060362281056944;0,3946486486486486;0,0478911144445424;0,7787301184534043;0,8628430771246208;0,0478911144445424;0,5507214691735899;0,5506841325005468;0,999691167387276;0,7101687743876639;0,0078699375662395;0,9993513513513512;0,0003088326127239;0,5001699080179625;0,7752726715636948;0,0003088326127239
UNSW-NB15;FGSM;gaussian;8;15;2,145803213119507;1,2469475269317627;65,10226886265364;0,8121022202788709;0,7585006925207757;0,9664475425747816;0,8499398595429325;0,6407883655971363;0,377;0,0335524574252183;0,7947237712873908;0,8717111092399518;0,0335524574252183;0,1610795316523344;0,0291200507815599;0,0161916526956675;0,0208114775014885;-0,6963667785673441;0,6614054054054054;0,9838083473043324;0,177393123645131;0,2934982945312096;0,9838083473043324
