Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
CICIDS;RANDOM_L2;linear;32;10;158,82677230006084;2,4320136001333594;11,10520459148152;0,946750080828958;0,876360678176207;0,797143494755635;0,8348771696743797;0,8044996617410655;0,0228513741849875;0,2028565052443651;0,8871460602853237;0,8538808831954723;0,2028565052443651;0,8356980349141427;0,917149059334298;0,0297748387930325;0,0576772123818299;0,1482947338744664;0,000546523727244;0,9702251612069674;0,5146141575328942;0,5553858171111352;0,9702251612069674
CICIDS;FGSM;linear;32;15;142,42986640008166;3,780616600066424;8,034299247646048;0,958815910312585;0,8757032471928473;0,8812060277898496;0,8784460199165169;0,8536604146819771;0,0254145466000973;0,1187939722101504;0,927895740594876;0,8884853624130484;0,1187939722101504;0,8784729178361245;0,9990800752665692;0,280635196560918;0,4381865864617529;0,4945108576365962;5,250446287934474e-05;0,7193648034390819;0,6402913460490194;0,7005993581358556;0,7193648034390819
CICIDS;RANDOM_LINF;linear;32;15;142,42986640008166;3,629821300273761;9,61438140557095;0,958815910312585;0,8757032471928473;0,8812060277898496;0,8784460199165169;0,8536604146819771;0,0254145466000973;0,1187939722101504;0,927895740594876;0,8884853624130484;0,1187939722101504;0,8626720962568755;0,9944662065535036;0,1878575036117408;0,3160182569006737;0,4000285896142721;0,0002124044180118;0,8121424963882592;0,5938225495968645;0,6597375397485259;0,8121424963882592
CICIDS;RANDOM_L2;linear;32;15;142,42986640008166;3,676400699885562;11,378138692574248;0,958815910312585;0,8757032471928473;0,8812060277898496;0,8784460199165169;0,8536604146819771;0,0254145466000973;0,1187939722101504;0,927895740594876;0,8884853624130484;0,1187939722101504;0,8450345233868425;0,8875870454294241;0,094316353257614;0,1705136644511923;0,2593232956057006;0,0024271381249224;0,905683646742386;0,5459446075663458;0,5674258112663358;0,905683646742386
CICIDS;FGSM;linear;32;20;94,95705999992788;2,14789370005019;7,943651802733709;0,958972609396788;0,8771106612527645;0,8804073338892869;0,8787559056964326;0,8540668879663095;0,0250637213254035;0,119592666110713;0,9276718062819416;0,8888571626049144;0,119592666110713;0,8795360913694508;0,9613625193754488;0,2986762823148028;0,4557576843803208;0,4977582252001968;0,002439070957395;0,7013237176851972;0,6481186056787039;0,68923776994486;0,7013237176851972
CICIDS;RANDOM_LINF;linear;32;20;94,95705999992788;2,1013633001130074;9,09588595480322;0,958972609396788;0,8771106612527645;0,8804073338892869;0,8787559056964326;0,8540668879663095;0,0250637213254035;0,119592666110713;0,9276718062819416;0,8888571626049144;0,119592666110713;0,8680137498487557;0,9955766361117032;0,2194176581825015;0,3595853825202352;0,4338604358860877;0,0001980850190448;0,7805823418174984;0,6096097865817284;0,6734079556152002;0,7805823418174984
CICIDS;RANDOM_L2;linear;32;20;94,95705999992788;2,2457512004766613;11,332517440211364;0,958972609396788;0,8771106612527645;0,8804073338892869;0,8787559056964326;0,8540668879663095;0,0250637213254035;0,119592666110713;0,9276718062819416;0,8888571626049144;0,119592666110713;0,8456474349946742;0,7128240902220672;0,1440233030690987;0,2396302557137413;0,2728904426036687;0,0117896384829074;0,8559766969309013;0,5661168322930956;0,5007006533510145;0,8559766969309013
CICIDS;C&W;linear;1;5;3,378881399985403;1,8894592002034187;0,0;0,8461512523033774;0,7337982965066041;0,1396422321145421;0,2346335639079938;0,2747697700842623;0,010293261290846;0,8603577678854579;0,564674485411848;0,5093671498666863;0,8603577678854579;0,8461512523033774;0,7337982965066041;0,1396422321145421;0,2346335639079938;0,2747697700842623;0,010293261290846;0,8603577678854579;0,564674485411848;0,5093671498666863;0,8603577678854579
CICIDS;C&W;linear;1;10;2,7644281000830238;1,9498508998658508;0,0;0,8485334750898045;0,7926251917050077;0,1396187411174667;0,2374171127266917;0,2915227975677157;0,0074222217979437;0,8603812588825333;0,5660982596597615;0,5387708355000618;0,8603812588825333;0,8485334750898045;0,7926251917050077;0,1396187411174667;0,2374171127266917;0,2915227975677157;0,0074222217979437;0,8603812588825333;0,5660982596597615;0,5387708355000618;0,8603812588825333
CICIDS;C&W;linear;1;15;2,4428785999771208;1,8431942998431623;0,0;0,8461512523033774;0,7337982965066041;0,1396422321145421;0,2346335639079938;0,2747697700842623;0,010293261290846;0,8603577678854579;0,564674485411848;0,5093671498666863;0,8603577678854579;0,8461512523033774;0,7337982965066041;0,1396422321145421;0,2346335639079938;0,2747697700842623;0,010293261290846;0,8603577678854579;0,564674485411848;0,5093671498666863;0,8603577678854579
