Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,FGSM,8,10,2.2430362701416016,6.2724010944366455,55.38794150512558,0.6854200068017295,0.6787315326420371,0.6854200068017295,0.6694009985835958,0.5619865352288022,0.2084054054054054,0.1711815053383923,0.6164199342504201,0.22352507977944064,0.26425387143200335,0.07385524372230429,0.07890222984562607,0.0929322572756175,0.21730147323032697,0.48201913559881227,0.01552646918552276,0.4127574370709382,0.5079365079365079,0.3409090909090909,0.1315405917504737,0.3086301940822872,0.1315405917504737,0.14037883559428851,-0.01592115276743255,0.8861081081081081,0.18212300361775347,0.48892058482500217,0.10217565942345375,0.0684641609159377,0.4460856720827179,0.40308747855917665,0.4900953778429934,0.2864714337046353,0.27614648630814914,0.011022203380848921,0.16876430205949658,0.08994708994708994,0.45454545454545453
UNSW-NB15,RANDOM_LINF,8,10,2.2430362701416016,6.892300605773926,53.89399018607588,0.6854200068017295,0.6787315326420371,0.6854200068017295,0.6694009985835958,0.5619865352288022,0.2084054054054054,0.1711815053383923,0.6164199342504201,0.22352507977944064,0.26425387143200335,0.07385524372230429,0.07890222984562607,0.0929322572756175,0.21730147323032697,0.48201913559881227,0.01552646918552276,0.4127574370709382,0.5079365079365079,0.3409090909090909,0.1464801049409707,0.14013365845730064,0.1464801049409707,0.10798330858217942,0.04070453552268831,1.0,0.0,0.5082584445545073,0.10554778749657807,0.07258508686665026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNSW-NB15,RANDOM_L2,8,10,2.2430362701416016,7.26704216003418,54.037312345139185,0.6854200068017295,0.6787315326420371,0.6854200068017295,0.6694009985835958,0.5619865352288022,0.2084054054054054,0.1711815053383923,0.6164199342504201,0.22352507977944064,0.26425387143200335,0.07385524372230429,0.07890222984562607,0.0929322572756175,0.21730147323032697,0.48201913559881227,0.01552646918552276,0.4127574370709382,0.5079365079365079,0.3409090909090909,0.14504688335033766,0.36315915658469444,0.14504688335033766,0.10664888987678436,0.040509302269599576,0.9999729729729729,2.2059472337421688e-05,0.5088479298175013,0.10531731088233778,0.07282922368286206,0.0,0.0,0.0,0.0,0.0,5.299136240792751e-05,0.0,0.0,0.0
UNSW-NB15,FGSM,8,15,2.36100172996521,3.8707048892974854,59.8370014089297,0.694869552543361,0.6981591617967364,0.694869552543361,0.6856158003547318,0.5812534635194766,0.22986486486486488,0.14323215388687902,0.6304953215666911,0.23530253043734944,0.2948096152696317,0.07680945347119646,0.05317324185248713,0.07263389581804842,0.218199784405318,0.38485648300890796,0.011870065179375762,0.28175057208237986,0.36243386243386244,0.11363636363636363,0.09649953845406403,0.16205292361827608,0.09649953845406403,0.09736073864038704,-0.05484496437243989,0.9148918918918919,0.16888732021530045,0.4888728287346905,0.09896411717160483,0.05569216548308391,0.4254062038404727,0.37564322469982847,0.4614820249449743,0.2690441969098096,0.2372154404486968,0.010280324307137937,0.16647597254004576,0.08465608465608465,0.4772727272727273
UNSW-NB15,RANDOM_LINF,8,15,2.36100172996521,5.0982160568237305,59.74955060000971,0.694869552543361,0.6981591617967364,0.694869552543361,0.6856158003547318,0.5812534635194766,0.22986486486486488,0.14323215388687902,0.6304953215666911,0.23530253043734944,0.2948096152696317,0.07680945347119646,0.05317324185248713,0.07263389581804842,0.218199784405318,0.38485648300890796,0.011870065179375762,0.28175057208237986,0.36243386243386244,0.11363636363636363,0.09737404654326386,0.49808496839386385,0.09737404654326386,0.06990835017545473,0.007457020205864316,0.9998378378378379,2.2059472337421688e-05,0.5013852511740959,0.10101098307411491,0.059485442525245125,0.0,0.0,0.0,0.0,0.0,5.299136240792751e-05,0.0,0.0,0.0
UNSW-NB15,RANDOM_L2,8,15,2.36100172996521,4.876162528991699,59.87586843511637,0.694869552543361,0.6981591617967364,0.694869552543361,0.6856158003547318,0.5812534635194766,0.22986486486486488,0.14323215388687902,0.6304953215666911,0.23530253043734944,0.2948096152696317,0.07680945347119646,0.05317324185248713,0.07263389581804842,0.218199784405318,0.38485648300890796,0.011870065179375762,0.28175057208237986,0.36243386243386244,0.11363636363636363,0.09611086819219744,0.4378811638554653,0.09611086819219744,0.06631479284595415,0.0037660705114545647,0.9999189189189189,2.2059472337421688e-05,0.5025067977329354,0.10054870278586918,0.060267260543989086,0.0,0.0,0.0,8.983111749910169e-05,0.0,0.0,0.0,0.0,0.0
UNSW-NB15,FGSM,8,20,2.1367220878601074,3.2121355533599854,53.33527668464267,0.6881771364718458,0.6807491590154258,0.6881771364718458,0.6737437124374449,0.568730518164126,0.22078378378378377,0.1549016147533751,0.6194901097039697,0.22611839942980536,0.265479772129054,0.08567208271787297,0.06174957118353345,0.0838835901198337,0.24281351060007186,0.3954140547674035,0.01404271103810079,0.30749427917620137,0.37566137566137564,0.06818181818181818,0.15482436962541904,0.4205786703161573,0.15482436962541904,0.19106681107635695,0.052389588510640114,0.8922432432432432,0.10747374922791847,0.4996321427510494,0.11320060084858855,0.0915094624133799,0.16838995568685378,0.15437392795883362,0.21374419173392029,0.1797520661157025,0.18640712636093698,0.006094006676911664,0.1398741418764302,0.0873015873015873,0.5909090909090909
UNSW-NB15,RANDOM_LINF,8,20,2.1367220878601074,4.187164068222046,55.00777340523734,0.6881771364718458,0.6807491590154258,0.6881771364718458,0.6737437124374449,0.568730518164126,0.22078378378378377,0.1549016147533751,0.6194901097039697,0.22611839942980536,0.265479772129054,0.08567208271787297,0.06174957118353345,0.0838835901198337,0.24281351060007186,0.3954140547674035,0.01404271103810079,0.30749427917620137,0.37566137566137564,0.06818181818181818,0.13809940241947238,0.45253187123928185,0.13809940241947238,0.11981696200515447,0.05010542264978822,0.9958648648648649,0.0016544604253066267,0.5173281399115682,0.10761088290778435,0.08783637532389385,0.0,0.0,0.0009782342871117633,0.0025152712899748474,0.0004948861761794787,0.0020666631339091726,0.0002860411899313501,0.0,0.0
UNSW-NB15,RANDOM_L2,8,20,2.1367220878601074,4.124241590499878,55.84341446825051,0.6881771364718458,0.6807491590154258,0.6881771364718458,0.6737437124374449,0.568730518164126,0.22078378378378377,0.1549016147533751,0.6194901097039697,0.22611839942980536,0.265479772129054,0.08567208271787297,0.06174957118353345,0.0838835901198337,0.24281351060007186,0.3954140547674035,0.01404271103810079,0.30749427917620137,0.37566137566137564,0.06818181818181818,0.1297429917893407,0.4061308822840361,0.1297429917893407,0.10840823469006398,0.03706947915655993,0.9952972972972973,0.0023603635401041206,0.5126141164255982,0.10462918939961101,0.08015512032396185,0.0,0.0017152658662092624,0.0007336757153338225,0.0036830758174631693,0.0009897723523589574,0.0027555508452122303,0.0008581235697940503,0.0,0.022727272727272728
UNSW-NB15,FGSM,10,5,2.8164682388305664,10.761975765228271,61.351600835641065,0.7112179954331245,0.6858118934795231,0.7112179954331245,0.6837356356914084,0.5968461207658311,0.17156756756756758,0.1595782228889085,0.6198865948260769,0.22849203259935275,0.2641533431774176,0.0827178729689808,0.06689536878216124,0.08461726583516753,0.18693855551563063,0.47822500824810293,0.01383074558846908,0.3898741418764302,0.48148148148148145,0.1590909090909091,0.09770198707671379,0.1713833640370727,0.09770198707671379,0.09379582631593289,-0.07577054487421017,0.8997027027027027,0.17232859789993824,0.4772426038249954,0.09706995576413725,0.04016752584014425,0.4150664697193501,0.3670668953687822,0.4744436292492052,0.2715594681997844,0.24727812603101287,0.010863229293625138,0.17105263157894737,0.082010582010582,0.4772727272727273
