Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,RANDOM_L2,8,20,0.8307743072509766,0.78298020362854,52.575961328778085,0.99997274114996,0.9999636552071757,0.99997274114996,0.9999680414333705,0.9999476722806382,0.06666666666666667,0.0,0.893291702497585,0.7865161165948831,0.793025433530814,0.0,0.0,0.0,0.0,0.47421312786217923,0.5059078237687843,0.47421312786217923,0.48723853438740033,0.051518010678914206,0.8,0.011568415408802173,0.5466317837476734,0.20791198059817365,0.2216267656417278,0.010644005607573686,0.011963363460296967,0.024136650575566285,0.0
Bot-IoT,FGSM,10,5,1.2044262886047363,1.7268476486206055,92.70462310096677,0.9997274114996002,0.9997184125490571,0.9997274114996002,0.9997200831718507,0.9994767739228102,0.26666666666666666,0.0,0.8731684862920985,0.7463024126353994,0.7690213297591534,0.0,0.0,0.0,0.0,0.0726811804899324,0.06972832786247668,0.0726811804899324,0.06934435164665761,-0.8094161784390279,1.0,0.0,0.3356952658520731,0.18788760195053972,0.030619254893329607,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,10,5,1.2044262886047363,1.8828520774841309,48.096423638874754,0.9997274114996002,0.9997184125490571,0.9997274114996002,0.9997200831718507,0.9994767739228102,0.26666666666666666,0.0,0.8731684862920985,0.7463024126353994,0.7690213297591534,0.0,0.0,0.0,0.0,0.5187631751108527,0.5112856383481464,0.5187631751108527,0.5106010920535172,0.05269337876416665,1.0,9.08752192364664e-06,0.5207724472893125,0.2144356819214504,0.24164278164220362,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,10,5,1.2044262886047363,1.9003682136535645,48.89783383005015,0.9997274114996002,0.9997184125490571,0.9997274114996002,0.9997200831718507,0.9994767739228102,0.26666666666666666,0.0,0.8731684862920985,0.7463024126353994,0.7690213297591534,0.0,0.0,0.0,0.0,0.5107490731990987,0.5008437788099693,0.5107490731990987,0.5016808902547875,0.03519387382734144,1.0,0.0,0.5119602528213119,0.20652436036100638,0.22157990275217476,0.0,0.0,0.0,0.0
Bot-IoT,FGSM,10,10,1.1077535152435303,1.2185258865356445,86.18158028639965,0.9998909645998401,0.9998819075089056,0.9998909645998401,0.9998849141393067,0.9997906945874868,0.2,0.0,0.8799289941010521,0.7596650219296114,0.777599314354149,0.0,0.0,0.0,0.0,0.13807516173584358,0.1397412068447678,0.13807516173584358,0.13865832813073997,-0.6737473142229908,1.0,3.635008769458656e-05,0.3603309757950008,0.18091502608836854,0.05666836561416276,6.92293047647069e-05,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,10,10,1.1077535152435303,1.2971575260162354,47.00152649560224,0.9998909645998401,0.9998819075089056,0.9998909645998401,0.9998849141393067,0.9997906945874868,0.2,0.0,0.8799289941010521,0.7596650219296114,0.777599314354149,0.0,0.0,0.0,0.0,0.5298756996438176,0.5208176835194783,0.5298756996438176,0.5210026429318679,0.07656202710507626,1.0,2.7262565770939922e-05,0.5284168809827114,0.2171577164747279,0.2509566887553703,0.0,0.0,0.0011139992573338284,0.0
Bot-IoT,RANDOM_L2,10,10,1.1077535152435303,1.3039839267730713,48.29359598749727,0.9998909645998401,0.9998819075089056,0.9998909645998401,0.9998849141393067,0.9997906945874868,0.2,0.0,0.8799289941010521,0.7596650219296114,0.777599314354149,0.0,0.0,0.0,0.0,0.5169550047248673,0.5062339201435005,0.5169550047248673,0.5075001855379871,0.049399019211953284,0.9333333333333333,9.08752192364664e-06,0.523806996376622,0.2151558363044354,0.25325869400879564,0.0,2.0174306003873465e-05,0.0,0.0
Bot-IoT,FGSM,10,15,1.0629470348358154,0.9583389759063721,87.067492912699,0.9999454822999201,0.9999364039940905,0.9999454822999201,0.9999402928844067,0.9998953447897293,0.13333333333333333,0.0,0.8866162437758998,0.7730990589327796,0.7855916620520335,0.0,0.0,0.0,0.0,0.12927055317293015,0.13412338192211565,0.12927055317293015,0.13159523568889175,-0.6264370393752023,0.9333333333333333,0.004852736707227306,0.3685614346165075,0.18342468712134496,0.05480817259141703,0.00019038058810294398,0.010551162040025822,0.0,0.0
Bot-IoT,RANDOM_LINF,10,15,1.0629470348358154,0.9644327163696289,46.6980446318238,0.9999454822999201,0.9999364039940905,0.9999454822999201,0.9999402928844067,0.9998953447897293,0.13333333333333333,0.0,0.8866162437758998,0.7730990589327796,0.7855916620520335,0.0,0.0,0.0,0.0,0.5329650359816821,0.5210293646030648,0.5329650359816821,0.49225967792165237,0.0826130543519413,0.9333333333333333,0.00043620105233503875,0.5405815236808146,0.21657763522800294,0.24707894858245544,0.00019038058810294398,0.0004438347320852163,0.005569996286669142,0.0
Bot-IoT,RANDOM_L2,10,15,1.0629470348358154,0.9827957153320312,47.72842916333503,0.9999454822999201,0.9999364039940905,0.9999454822999201,0.9999402928844067,0.9998953447897293,0.13333333333333333,0.0,0.8866162437758998,0.7730990589327796,0.7855916620520335,0.0,0.0,0.0,0.0,0.5226611906665698,0.5078265963947449,0.5226611906665698,0.4806814202578695,0.056068074140713395,0.9333333333333333,0.0005906889250370317,0.5269699257310462,0.20819445973533363,0.22409902909354468,0.0003288391976323578,0.0007464493221433183,0.0033419977720014855,0.0
