Dataset,Attack,Criterion,MaxDepth,MinLeaf,MinSplit,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,FGSM,gini,10,1,2,0.7195701599121094,0.010509252548217773,99.78647234135349,0.9999818274333067,0.9999839653823295,0.9999818274333067,0.9999823919507249,0.9999651158033133,0.0,1.817504384729328e-05,0.9999239158784597,0.9763256895143215,0.987425705794948,0.0,0.0,0.0007426661715558856,0.0,0.0021171040197717527,0.5977761767751537,0.0021171040197717527,0.0037248137824315206,-0.01879502204037106,0.5333333333333333,0.24993411546605357,0.5462872073800131,0.19974990237897977,0.0019199202917653275,0.4007338306305059,0.040691575209812786,0.8659487560341627,0.0
Bot-IoT,RANDOM_LINF,gini,10,1,2,0.7195701599121094,0.011053323745727539,61.069819001235736,0.9999818274333067,0.9999839653823295,0.9999818274333067,0.9999823919507249,0.9999651158033133,0.0,1.817504384729328e-05,0.9999239158784597,0.9763256895143215,0.987425705794948,0.0,0.0,0.0007426661715558856,0.0,0.38928363742094935,0.49640290648417423,0.38928363742094935,0.43063650362609224,0.03392594388777892,0.06666666666666667,0.026335638534727965,0.718689467909317,0.2133183360343287,0.218918150663229,0.013257411862441372,0.01460619754680439,0.5228369847753435,0.0
Bot-IoT,RANDOM_L2,gini,10,1,2,0.7195701599121094,0.012257814407348633,73.64250926800902,0.9999818274333067,0.9999839653823295,0.9999818274333067,0.9999823919507249,0.9999651158033133,0.0,1.817504384729328e-05,0.9999239158784597,0.9763256895143215,0.987425705794948,0.0,0.0,0.0007426661715558856,0.0,0.26355673475321656,0.48633781196854275,0.26355673475321656,0.3291136873534832,0.01094665716971584,0.7333333333333333,0.07499023091393207,0.6070536123858898,0.20268876745016712,0.15647995515052116,0.06419287284307447,0.0667567785668173,0.4582250278499814,0.0
