Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_bots,Clean_Miss_brute force,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_port scanning,Clean_Miss_web attacks,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_bots,Adv_Miss_brute force,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_port scanning,Adv_Miss_web attacks
CICIDS,RANDOM_L2,10,10,43.34646170004271,4.604198099114001,15.780391192321353,0.9889279204047994,0.9874199792633007,0.9889279204047994,0.9880162458634643,0.9626078096394914,0.00046299389993604,0.06316729113567225,0.8358356860980015,0.6790152631296456,0.6952937581760799,1.0,0.08360655737704918,0.03819864859586767,0.06789852641358486,0.043993604939632835,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,FGSM,10,15,40.68973849993199,3.612074699951336,16.30860595337509,0.9943786682958082,0.9935551240745042,0.9943786682958082,0.9935558057319559,0.9811201710404573,0.00047015359941958706,0.030878915655575,0.8490197152657101,0.700893725496683,0.7081884620827169,0.9948586118251928,0.03169398907103825,0.006366441432644612,0.03447830911765465,0.014113236672363416,1.0,0.8312926087620574,0.7868052190772326,0.8312926087620574,0.7553163179886698,0.033267849395189536,0.0002768417133638177,0.9976391547939252,0.5005794707083894,0.14348090323264695,0.1314753897350703,1.0,0.9994535519125683,0.9983205093153146,0.9959482825363235,1.0,1.0
CICIDS,RANDOM_LINF,10,15,40.68973849993199,3.5754083001520485,16.385963729120846,0.9943786682958082,0.9935551240745042,0.9943786682958082,0.9935558057319559,0.9811201710404573,0.00047015359941958706,0.030878915655575,0.8490197152657101,0.700893725496683,0.7081884620827169,0.9948586118251928,0.03169398907103825,0.006366441432644612,0.03447830911765465,0.014113236672363416,1.0,0.8305190310045998,0.7182332519804795,0.8305190310045998,0.754914913501568,0.019298121142284862,0.001114526552938818,0.9961474764796392,0.5004184351501035,0.14300091343465476,0.13090852054267485,1.0,1.0,0.9943366011795493,0.9957160184778963,0.9991179227079773,0.9976689976689976
CICIDS,RANDOM_L2,10,15,40.68973849993199,3.4497480001300573,16.491090962826615,0.9943786682958082,0.9935551240745042,0.9943786682958082,0.9935558057319559,0.9811201710404573,0.00047015359941958706,0.030878915655575,0.8490197152657101,0.700893725496683,0.7081884620827169,0.9948586118251928,0.03169398907103825,0.006366441432644612,0.03447830911765465,0.014113236672363416,1.0,0.8294677586675421,0.7089088042238559,0.8294677586675421,0.7543369832465202,0.00833290555724134,0.0023316754651418097,0.9960535124913377,0.5002276958217424,0.14291675723594421,0.13070209499011307,0.9974293059125964,0.9983606557377049,0.9942975432566497,0.9964128106531781,0.9974640277854347,0.9976689976689976
CICIDS,FGSM,10,20,32.81746589997783,2.409585700603202,27.86764282923172,0.9965466695494009,0.9965573060388077,0.9965466695494009,0.9963265688868205,0.9884277348056707,0.0005083386633318377,0.01784141227874417,0.9086035727828695,0.8181983131236628,0.8704888729132121,0.6812339331619537,0.02841530054644809,0.004452603210561262,0.020800536788046144,0.0031975301835823365,0.5221445221445221,0.7178702412570837,0.67928329894132,0.7178702412570837,0.6956014698969815,-0.07583818747240703,0.13681469743109984,0.9942681967136096,0.4831096962981042,0.140274906306914,0.12130828278810349,0.9974293059125964,0.9972677595628415,0.9982033355466157,0.9943740483625384,0.9988974033849716,0.5384615384615384
CICIDS,RANDOM_LINF,10,20,32.81746589997783,2.381632699863985,21.33547290395139,0.9965466695494009,0.9965573060388077,0.9965466695494009,0.9963265688868205,0.9884277348056707,0.0005083386633318377,0.01784141227874417,0.9086035727828695,0.8181983131236628,0.8704888729132121,0.6812339331619537,0.02841530054644809,0.004452603210561262,0.020800536788046144,0.0031975301835823365,0.5221445221445221,0.7831919405098869,0.7235164640027852,0.7831919405098869,0.742673211281152,0.03921527281684119,0.06391225072312964,0.9052842997921047,0.5063633235256402,0.1450081734966377,0.14662171949118946,0.9434447300771208,0.9349726775956284,0.8878647033550756,0.90025549046427,0.9364904349743647,0.9184149184149184
CICIDS,RANDOM_L2,10,20,32.81746589997783,2.209961500018835,24.972875190171195,0.9965466695494009,0.9965573060388077,0.9965466695494009,0.9963265688868205,0.9884277348056707,0.0005083386633318377,0.01784141227874417,0.9086035727828695,0.8181983131236628,0.8704888729132121,0.6812339331619537,0.02841530054644809,0.004452603210561262,0.020800536788046144,0.0031975301835823365,0.5221445221445221,0.7468179176476889,0.7115788361271547,0.7468179176476889,0.7236351323157009,0.017535808191871456,0.10640506715798116,0.8768719388294436,0.5012329613823513,0.1437447425332811,0.13866292414266065,0.9305912596401028,0.8918032786885246,0.8609928524001094,0.881751787142894,0.8866530679750814,0.8578088578088578
CICIDS,FGSM,16,5,78.00000529992394,4.0488517000339925,13.666937088292997,0.9681642999815532,0.9676424380268362,0.9681642999815532,0.9651321893701847,0.8900286748719818,0.0004462879344744303,0.186318843303304,0.7511840021953604,0.5269812367796339,0.575625353078025,1.0,0.8038251366120218,0.2780924110455806,0.12449353531704044,0.08986162412481394,1.0,0.8314949290986232,0.8157369672240412,0.8314949290986232,0.7553881529185761,0.043637729264477655,1.4319398967094021e-05,0.9977331187822267,0.5005554983755897,0.14361740620673055,0.13128502828033342,1.0,1.0,0.9983595672382143,0.9961031252419418,1.0,1.0
CICIDS,RANDOM_LINF,16,5,78.00000529992394,3.8831746000796556,13.704029149996732,0.9681642999815532,0.9676424380268362,0.9681642999815532,0.9651321893701847,0.8900286748719818,0.0004462879344744303,0.186318843303304,0.7511840021953604,0.5269812367796339,0.575625353078025,1.0,0.8038251366120218,0.2780924110455806,0.12449353531704044,0.08986162412481394,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
CICIDS,RANDOM_L2,16,5,78.00000529992394,3.6483483999036252,13.704029149996732,0.9681642999815532,0.9676424380268362,0.9681642999815532,0.9651321893701847,0.8900286748719818,0.0004462879344744303,0.186318843303304,0.7511840021953604,0.5269812367796339,0.575625353078025,1.0,0.8038251366120218,0.2780924110455806,0.12449353531704044,0.08986162412481394,1.0,0.8311240084815859,0.6907671174744993,0.8311240084815859,0.7544733336190603,0.0,0.0,1.0,0.5,0.14285714285714285,0.12968209762058736,1.0,1.0,1.0,1.0,1.0,1.0
