Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,FGSM,1,5,0.29746127128601074,1.0048565864562988,47.40319681290385,0.5893820142836321,0.6483350866380286,0.5893820142836321,0.5767467859738722,0.42694986523132317,0.2664864864864865,0.29795729286155476,0.5925737181222936,0.18789874020670935,0.2304759649256985,0.060561299852289516,0.044596912521440824,0.09733431156762044,0.1812791951131872,0.3323985483338832,0.39430872767738856,0.4047482837528604,0.36772486772486773,0.3181818181818182,0.1153500461545936,0.23871739508338996,0.1153500461545936,0.12188362580133828,-0.01579318739754556,0.9092972972972972,0.15046766081355334,0.4941538462198765,0.10066374909105846,0.06878683309250724,0.32348596750369274,0.2847341337907376,0.3912937148447053,0.22933884297520662,0.20339821840976574,0.00890254888453182,0.2339816933638444,0.11375661375661375,0.4772727272727273
UNSW-NB15,RANDOM_LINF,1,5,0.29746127128601074,1.0907559394836426,49.94412864985668,0.5893820142836321,0.6483350866380286,0.5893820142836321,0.5767467859738722,0.42694986523132317,0.2664864864864865,0.29795729286155476,0.5925737181222936,0.18789874020670935,0.2304759649256985,0.060561299852289516,0.044596912521440824,0.09733431156762044,0.1812791951131872,0.3323985483338832,0.39430872767738856,0.4047482837528604,0.36772486772486773,0.3181818181818182,0.08994072778506534,0.33370802844476,0.08994072778506534,0.07135248457149818,0.0035628887597449568,0.9969729729729729,0.002051530927380217,0.5005612684189427,0.1003560226909949,0.057923440424741644,0.0029542097488921715,0.0,0.0022010271460014674,0.0030542579949694574,0.0024744308808973938,0.0011128186105664776,0.003146453089244851,0.0026455026455026454,0.0
UNSW-NB15,RANDOM_L2,1,5,0.29746127128601074,1.0748023986816406,49.708497303600055,0.5893820142836321,0.6483350866380286,0.5893820142836321,0.5767467859738722,0.42694986523132317,0.2664864864864865,0.29795729286155476,0.5925737181222936,0.18789874020670935,0.2304759649256985,0.060561299852289516,0.044596912521440824,0.09733431156762044,0.1812791951131872,0.3323985483338832,0.39430872767738856,0.4047482837528604,0.36772486772486773,0.3181818181818182,0.09229704124763154,0.34329609686101176,0.09229704124763154,0.07297101807046175,0.006238476951773377,0.9967027027027027,0.002073590399717639,0.5023086874691444,0.1005632350730317,0.05946255756049201,0.0,0.0,0.001467351430667645,0.003503413582464966,0.003299241174529858,0.0013247840601981877,0.0011441647597254005,0.0,0.0
UNSW-NB15,FGSM,1,10,0.2906355857849121,0.6734664440155029,61.92488947189428,0.6590997425059515,0.6775425135063714,0.6590997425059515,0.6595132095807618,0.5352471861575729,0.26797297297297296,0.16156357539927646,0.6197840189507016,0.22198094146765115,0.2726141880962206,0.07385524372230429,0.03945111492281304,0.10026901442895574,0.21173194394538267,0.28027053777631145,0.0909331778920036,0.28747139588100684,0.12698412698412698,0.36363636363636365,0.039850847787008696,0.1298340861872344,0.039850847787008696,0.05307203994473555,-0.03697411490020095,0.9734324324324324,0.10683402453013324,0.4773673665332008,0.09918257531381622,0.03671670227629548,0.18463810930576072,0.15265866209262435,0.26559060895084374,0.19340639597556594,0.08281095348069945,0.030734990196597953,0.07751716247139588,0.082010582010582,0.13636363636363635
UNSW-NB15,RANDOM_LINF,1,10,0.2906355857849121,0.4851040840148926,56.38633824029539,0.6590997425059515,0.6775425135063714,0.6590997425059515,0.6595132095807618,0.5352471861575729,0.26797297297297296,0.16156357539927646,0.6197840189507016,0.22198094146765115,0.2726141880962206,0.07385524372230429,0.03945111492281304,0.10026901442895574,0.21173194394538267,0.28027053777631145,0.0909331778920036,0.28747139588100684,0.12698412698412698,0.36363636363636365,0.09523636010299762,0.2980327261420664,0.09523636010299762,0.12547072800370393,0.002190339427689438,0.9149459459459459,0.0727300802964793,0.5008421377646594,0.10021404164173993,0.06488230095916761,0.053175775480059084,0.06689536878216124,0.05967229151381756,0.0848904060366511,0.07340811613328935,0.06888877113030575,0.07236842105263158,0.082010582010582,0.09090909090909091
UNSW-NB15,RANDOM_L2,1,10,0.2906355857849121,0.5735714435577393,56.17499878540543,0.6590997425059515,0.6775425135063714,0.6590997425059515,0.6595132095807618,0.5352471861575729,0.26797297297297296,0.16156357539927646,0.6197840189507016,0.22198094146765115,0.2726141880962206,0.07385524372230429,0.03945111492281304,0.10026901442895574,0.21173194394538267,0.28027053777631145,0.0909331778920036,0.28747139588100684,0.12698412698412698,0.36363636363636365,0.0973497546518972,0.29811871331512985,0.0973497546518972,0.12784857835088695,0.0040748208256683694,0.9145675675675675,0.07462719491749757,0.49970545489733204,0.10035363219347412,0.0673054186811625,0.06499261447562776,0.04631217838765009,0.07067742724382489,0.08794466403162056,0.07720224348399868,0.06788193524455514,0.07608695652173914,0.06349206349206349,0.11363636363636363
UNSW-NB15,FGSM,1,15,0.31624412536621094,0.6148803234100342,63.885245105183884,0.6750716610795316,0.694190628371556,0.6750716610795316,0.6767784834372389,0.5575360778948265,0.264027027027027,0.1433203917762287,0.6303879939373724,0.23411973763442034,0.297780864229397,0.0915805022156573,0.06689536878216124,0.09073123012961604,0.1814588573481854,0.4252721873968987,0.011022203380848921,0.28918764302059496,0.5343915343915344,0.13636363636363635,0.03621921002769276,0.10100997758171133,0.03621921002769276,0.04455442319051362,-0.02323381900848933,0.984945945945946,0.09236301067678461,0.48265504538223614,0.10093921874229003,0.03953232749625245,0.2658788774002954,0.21269296740994853,0.3179261433113231,0.13582464965864174,0.093038601121742,0.01722219278257644,0.05091533180778032,0.0026455026455026454,0.06818181818181818
UNSW-NB15,RANDOM_LINF,1,15,0.31624412536621094,0.44226670265197754,66.55978234465336,0.6750716610795316,0.694190628371556,0.6750716610795316,0.6767784834372389,0.5575360778948265,0.264027027027027,0.1433203917762287,0.6303879939373724,0.23411973763442034,0.297780864229397,0.0915805022156573,0.06689536878216124,0.09073123012961604,0.1814588573481854,0.4252721873968987,0.011022203380848921,0.28918764302059496,0.5343915343915344,0.13636363636363635,0.009473837632998106,0.3151928894674766,0.009473837632998106,0.01648773793875002,0.003067010374823295,0.9936756756756757,0.004919262331245036,0.5037144474686934,0.10012326228779637,0.014659591968550933,0.0029542097488921715,0.003430531732418525,0.004157495720224994,0.006108515989938915,0.0074232926426921805,0.003921360818186635,0.004290617848970252,0.0,0.0
UNSW-NB15,RANDOM_L2,1,15,0.31624412536621094,0.5115518569946289,66.58771801972502,0.6750716610795316,0.694190628371556,0.6750716610795316,0.6767784834372389,0.5575360778948265,0.264027027027027,0.1433203917762287,0.6303879939373724,0.23411973763442034,0.297780864229397,0.0915805022156573,0.06689536878216124,0.09073123012961604,0.1814588573481854,0.4252721873968987,0.011022203380848921,0.28918764302059496,0.5343915343915344,0.13636363636363635,0.009194480882281494,0.32426508031487195,0.009194480882281494,0.01595316959121555,0.003006819530175066,0.9937567567567568,0.004345716050472073,0.5038814656757097,0.10013073806338339,0.014684262232613007,0.0029542097488921715,0.005145797598627788,0.005624847150892639,0.005479698167445203,0.005278785879247773,0.0028615335700280854,0.005434782608695652,0.007936507936507936,0.0
UNSW-NB15,FGSM,1,20,0.37702083587646484,0.5801477432250977,61.20099110916776,0.6516056940193363,0.6948195286391557,0.6516056940193363,0.6610996620122409,0.5359628539726515,0.30586486486486486,0.13341568869672638,0.6376077426952428,0.23185670651710902,0.30736089038728154,0.07090103397341212,0.0411663807890223,0.08755196869650281,0.1064498742364355,0.1812933025404157,0.15224418419797572,0.10440503432494279,0.25132275132275134,0.022727272727272728,0.039595782927658744,0.28691557301140563,0.039595782927658744,0.05683762025076248,0.026451251145663685,0.9856216216216216,0.022633018618194653,0.484583539498911,0.10489056453436467,0.05338751413964391,0.03249630723781388,0.029159519725557463,0.028368794326241134,0.039435860582105645,0.052128010557571755,0.0016957235970536803,0.020594965675057208,0.005291005291005291,0.22727272727272727
