Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_Miss_Attack,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_Miss_Attack
UNSW-NB15,FGSM,1,5,0.2902872562408447,18.98414635658264,36.73419812466599,0.7772797940047612,0.7376613315021218,0.9241595341039442,0.8204455324357405,0.5607829786699818,0.4026756756756757,0.07584046589605577,0.7607419292141342,0.8517893134326789,0.07584046589605577,0.40993781275810137,0.004574565416285453,0.00033089208506132534,0.0006171442677583263,-0.22355777299832413,0.08821621621621621,0.9996691079149387,0.45605733793442255,0.27766163901642665,0.9996691079149387
UNSW-NB15,RANDOM_LINF,1,5,0.2902872562408447,16.343847036361694,31.328037701015397,0.7772797940047612,0.7376613315021218,0.9241595341039442,0.8204455324357405,0.5607829786699818,0.4026756756756757,0.07584046589605577,0.7607419292141342,0.8517893134326789,0.07584046589605577,0.46399941699460723,0.6426198386331277,0.05973705108973793,0.10931255802688411,0.042965363707529236,0.0407027027027027,0.9402629489102621,0.5095171741935176,0.610032839264581,0.9402629489102621
UNSW-NB15,RANDOM_L2,1,5,0.2902872562408447,15.99377703666687,31.355973376087064,0.7772797940047612,0.7376613315021218,0.9241595341039442,0.8204455324357405,0.5607829786699818,0.4026756756756757,0.07584046589605577,0.7607419292141342,0.8517893134326789,0.07584046589605577,0.46372006024389056,0.6401902497027349,0.05938409953233919,0.10868643640107395,0.04178385341250444,0.04089189189189189,0.9406159004676609,0.5092461038202236,0.608738736586152,0.9406159004676609
UNSW-NB15,FGSM,1,10,0.3104524612426758,9.024556159973145,41.937521255404945,0.7355949084195695,0.6972888792136243,0.9185564281302391,0.7927728964578434,0.47919603927705123,0.4885675675675676,0.08144357186976088,0.7149944302813358,0.8303440694033605,0.08144357186976088,0.31621969586552007,0.005947553392808867,0.0014559251742698315,0.002339222740080455,-0.43215635973742966,0.2981351351351351,0.9985440748257302,0.35166039501956736,0.2786009279343677,0.9985440748257302
UNSW-NB15,RANDOM_LINF,1,10,0.3104524612426758,11.596830606460571,25.09109459262498,0.7355949084195695,0.6972888792136243,0.9185564281302391,0.7927728964578434,0.47919603927705123,0.4885675675675676,0.08144357186976088,0.7149944302813358,0.8303440694033605,0.08144357186976088,0.48468396249331974,0.5718525847143211,0.2550075002205947,0.35272399957282563,0.024372975790086765,0.23391891891891892,0.7449924997794053,0.5105442906508378,0.6185264812761836,0.7449924997794053
UNSW-NB15,RANDOM_L2,1,10,0.3104524612426758,9.323780059814453,25.38502647816159,0.7355949084195695,0.6972888792136243,0.9185564281302391,0.7927728964578434,0.47919603927705123,0.4885675675675676,0.08144357186976088,0.7149944302813358,0.8303440694033605,0.08144357186976088,0.48174464363795366,0.5671220446640117,0.248169063795994,0.34525618008562353,0.018713036306601337,0.23208108108108108,0.751830936204006,0.5080439913574565,0.6146246146196448,0.751830936204006
UNSW-NB15,FGSM,1,15,0.287585973739624,1.975733757019043,11.119613273089445,0.7520648107661663,0.7150748304016847,0.9138136415776935,0.8023202889708801,0.5094675004770702,0.4461081081081081,0.08618635842230654,0.7338527667347926,0.838171340882076,0.08618635842230654,0.6408686780352718,0.6074339612354497,0.9830803847171976,0.7508972349997473,0.32682951482603334,0.7784054054054054,0.016919615282802437,0.6023374896558962,0.7999151431458811,0.016919615282802437
UNSW-NB15,RANDOM_LINF,1,15,0.287585973739624,2.8982934951782227,21.463100617014042,0.7520648107661663,0.7150748304016847,0.9138136415776935,0.8023202889708801,0.5094675004770702,0.4461081081081081,0.08618635842230654,0.7338527667347926,0.838171340882076,0.08618635842230654,0.5374338045960259,0.5616054125726719,0.7287787876114004,0.6343631790164942,0.03499988370746416,0.697,0.27122121238859964,0.5158893938057002,0.7198593011803129,0.27122121238859964
UNSW-NB15,RANDOM_L2,1,15,0.287585973739624,3.0040059089660645,21.074430355147456,0.7520648107661663,0.7150748304016847,0.9138136415776935,0.8023202889708801,0.5094675004770702,0.4461081081081081,0.08618635842230654,0.7338527667347926,0.838171340882076,0.08618635842230654,0.5413205072146917,0.5643384228244975,0.7321759463513633,0.6373936589019261,0.0436759238540324,0.6925135135135135,0.2678240536486367,0.5198312164189249,0.7219891478585906,0.2678240536486367
UNSW-NB15,FGSM,1,20,0.2850816249847412,2.551429510116577,34.04265656123986,0.7890492153719089,0.7359194141666385,0.962123885996647,0.8339547601292567,0.5971767950276303,0.423,0.03787611400335304,0.7695619429983234,0.8594489444507823,0.03787611400335304,0.4486226497595103,0.4978313906207644,0.16204888379069973,0.24450805485288243,-0.04957117066306859,0.20027027027027028,0.8379511162093003,0.4808893067602147,0.560628083569236,0.8379511162093003
