Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,RANDOM_LINF,1,20,0.28128838539123535,4.798989295959473,44.58533741437108,0.6605208181509012,0.6558168951476635,0.6605208181509012,0.6469169570329034,0.5347093455042481,0.24186486486486486,0.15768110826789022,0.6064318106971317,0.21425844316985992,0.24312927711280308,0.0915805022156573,0.06518010291595197,0.1132306187331866,0.25,0.49406136588584626,0.009538445233426951,0.1524599542334096,0.23544973544973544,0.11363636363636363,0.2146674440071904,0.2774092126728467,0.2146674440071904,0.22668557244779292,0.01043685295765731,0.6118108108108108,0.3456498720550604,0.5022637401384078,0.1010641735901511,0.07745057409160672,0.2821270310192024,0.2950257289879931,0.34287111763267303,0.4669421487603306,0.38634114153744636,0.26230724391924115,0.36155606407322655,0.335978835978836,0.5227272727272727
UNSW-NB15,RANDOM_L2,1,20,0.28128838539123535,4.905848979949951,44.52825146965943,0.6605208181509012,0.6558168951476635,0.6605208181509012,0.6469169570329034,0.5347093455042481,0.24186486486486486,0.15768110826789022,0.6064318106971317,0.21425844316985992,0.24312927711280308,0.0915805022156573,0.06518010291595197,0.1132306187331866,0.25,0.49406136588584626,0.009538445233426951,0.1524599542334096,0.23544973544973544,0.11363636363636363,0.21523830345430695,0.27853849895040117,0.21523830345430695,0.22753619302846048,0.011156624591895058,0.6115135135135135,0.34445866054883967,0.5022073858777605,0.10110741514601913,0.07773809140099838,0.30428360413589367,0.33962264150943394,0.3404255319148936,0.4636183974128638,0.38056746948201914,0.2616183562079381,0.36613272311212813,0.30158730158730157,0.45454545454545453
UNSW-NB15,FGSM,2,5,0.5532338619232178,137.84198260307312,38.54151484234562,0.6153014623718602,0.6104844271718537,0.6153014623718602,0.563447129030293,0.4288528891358564,0.06486486486486487,0.559273802170652,0.5749302461630614,0.19073893051697072,0.22743495175254905,0.723781388478582,0.8439108061749572,0.417461482024945,0.6364534674811355,0.9041570438799076,0.39717026124741667,0.6447368421052632,0.8227513227513228,0.8636363636363636,0.22988631394840403,0.19141055274546628,0.22988631394840403,0.2042133144819547,-0.07878425081175551,0.6102972972972973,0.6604606017824054,0.49259651831478524,0.09822401144511192,0.08332081575276605,0.8493353028064993,0.8301886792452831,0.6957691367082416,0.4564319080129357,0.5419003629165292,0.8792326850723332,0.27946224256292906,0.24867724867724866,0.1590909090909091
UNSW-NB15,RANDOM_LINF,2,5,0.5532338619232178,111.57507419586182,35.35077491133459,0.6153014623718602,0.6104844271718537,0.6153014623718602,0.563447129030293,0.4288528891358564,0.06486486486486487,0.559273802170652,0.5749302461630614,0.19073893051697072,0.22743495175254905,0.723781388478582,0.8439108061749572,0.417461482024945,0.6364534674811355,0.9041570438799076,0.39717026124741667,0.6447368421052632,0.8227513227513228,0.8636363636363636,0.2617937132585143,0.3575775151694302,0.2617937132585143,0.2535776243157013,0.03111265251284345,0.5295945945945946,0.39049677931703874,0.5058224562672649,0.10250807916995379,0.08956991239931847,0.3914327917282127,0.4202401372212693,0.42822205918317435,0.4577793747754222,0.45018145826459915,0.3174712521858937,0.415045766590389,0.41534391534391535,0.38636363636363635
UNSW-NB15,RANDOM_L2,2,5,0.5532338619232178,115.60948872566223,35.34834572219793,0.6153014623718602,0.6104844271718537,0.6153014623718602,0.563447129030293,0.4288528891358564,0.06486486486486487,0.559273802170652,0.5749302461630614,0.19073893051697072,0.22743495175254905,0.723781388478582,0.8439108061749572,0.417461482024945,0.6364534674811355,0.9041570438799076,0.39717026124741667,0.6447368421052632,0.8227513227513228,0.8636363636363636,0.26181800514988096,0.35101602880248295,0.26181800514988096,0.2518716143242842,0.026858720445522517,0.5276216216216216,0.4044604253066267,0.5049349117668321,0.10212212863586086,0.08755730524934877,0.40472673559822747,0.43739279588336194,0.43800440205429203,0.4779913762127201,0.4618937644341801,0.33124900641195487,0.4213386727688787,0.3862433862433862,0.5454545454545454
UNSW-NB15,FGSM,2,10,0.5359549522399902,10.292658567428589,25.72754214643152,0.5900864791332653,0.6070253350614397,0.5900864791332653,0.5799777469324467,0.41881361224608393,0.25451351351351353,0.3203035383393629,0.5910402243608066,0.19150471075760117,0.24259020703455336,0.2865583456425406,0.2950257289879931,0.26021032037172903,0.3931908012935681,0.4491916859122402,0.27878755762810664,0.17448512585812356,0.28835978835978837,0.22727272727272727,0.3328110576689501,0.4309762068508699,0.3328110576689501,0.34758091171447686,0.08471640648941611,0.4935675675675676,0.4251963293038031,0.5122937406277501,0.11733443334113196,0.11936287100197866,0.276218611521418,0.34133790737564323,0.413059427732942,0.5196730147323033,0.5423952490927086,0.30056700757776483,0.630720823798627,0.582010582010582,0.6818181818181818
UNSW-NB15,RANDOM_LINF,2,10,0.5359549522399902,16.726961612701416,27.621095078462805,0.5900864791332653,0.6070253350614397,0.5900864791332653,0.5799777469324467,0.41881361224608393,0.25451351351351353,0.3203035383393629,0.5910402243608066,0.19150471075760117,0.24259020703455336,0.2865583456425406,0.2950257289879931,0.26021032037172903,0.3931908012935681,0.4491916859122402,0.27878755762810664,0.17448512585812356,0.28835978835978837,0.22727272727272727,0.31387552834863724,0.2869893504138676,0.31387552834863724,0.28129424756941024,0.029124830808113403,0.3945135135135135,0.5172946263125386,0.5059666939296681,0.1023538869988972,0.09409999123880193,0.44165435745937964,0.4528301886792453,0.4781120078258743,0.5904599353215954,0.5417354008578027,0.4754914948863335,0.5411899313501144,0.48148148148148145,0.6363636363636364
UNSW-NB15,RANDOM_L2,2,10,0.5359549522399902,16.49065589904785,27.35145508429286,0.5900864791332653,0.6070253350614397,0.5900864791332653,0.5799777469324467,0.41881361224608393,0.25451351351351353,0.3203035383393629,0.5910402243608066,0.19150471075760117,0.24259020703455336,0.2865583456425406,0.2950257289879931,0.26021032037172903,0.3931908012935681,0.4491916859122402,0.27878755762810664,0.17448512585812356,0.28835978835978837,0.22727272727272727,0.3165719282903367,0.28769659451874074,0.31657192829033676,0.2829615008515065,0.031402068746231394,0.39294594594594595,0.5209123797758758,0.5068313537839355,0.10246599306352536,0.09528250440025898,0.4549483013293944,0.46826758147512865,0.49082905355832723,0.584800574919152,0.5475090729132299,0.4805786656774946,0.5417620137299771,0.5476190476190477,0.6136363636363636
UNSW-NB15,FGSM,2,15,0.5494647026062012,3.948505401611328,42.14400233202157,0.6742943205557985,0.7240706242371446,0.6742943205557985,0.6829141254026797,0.5704482813071269,0.2826756756756757,0.0952969204976617,0.642260962963779,0.24231206347552464,0.30217429557267095,0.07680945347119646,0.0274442538593482,0.05355832721936904,0.10240747394897592,0.34708017156054105,0.016268348259233744,0.12128146453089245,0.13756613756613756,0.13636363636363635,0.2528542972355828,0.33249168032715704,0.2528542972355828,0.24999974112828086,0.0891680958891658,0.660972972972973,0.14682784787787875,0.5171743091612855,0.11210649019534699,0.08991367040371366,0.11669128508124077,0.07547169811320754,0.12472487160674982,0.1501077973409989,0.4721214120752227,0.047109321180647555,0.14130434782608695,0.25925925925925924,0.20454545454545456
UNSW-NB15,RANDOM_LINF,2,15,0.5494647026062012,4.153892755508423,41.48083369771171,0.6742943205557985,0.7240706242371446,0.6742943205557985,0.6829141254026797,0.5704482813071269,0.2826756756756757,0.0952969204976617,0.642260962963779,0.24231206347552464,0.30217429557267095,0.07680945347119646,0.0274442538593482,0.05355832721936904,0.10240747394897592,0.34708017156054105,0.016268348259233744,0.12128146453089245,0.13756613756613756,0.13636363636363635,0.2594859835786814,0.3286951908444033,0.2594859835786814,0.2810353171984616,0.03983173068615972,0.604081081081081,0.28953057442865965,0.5068789462137805,0.10373327307480033,0.10061612931393756,0.23485967503692762,0.2641509433962264,0.2648569332355099,0.3451311534315487,0.2773012207192346,0.27423030046102487,0.2665903890160183,0.23809523809523808,0.20454545454545456
UNSW-NB15,RANDOM_L2,2,15,0.5494647026062012,4.071635007858276,41.68124180148667,0.6742943205557985,0.7240706242371446,0.6742943205557985,0.6829141254026797,0.5704482813071269,0.2826756756756757,0.0952969204976617,0.642260962963779,0.24231206347552464,0.30217429557267095,0.07680945347119646,0.0274442538593482,0.05355832721936904,0.10240747394897592,0.34708017156054105,0.016268348259233744,0.12128146453089245,0.13756613756613756,0.13636363636363635,0.25748190254093184,0.32774903961814184,0.25748190254093184,0.2790849529864339,0.03729214439840338,0.6045135135135136,0.28990558545839584,0.5048142320057825,0.10348888119584869,0.0976751673008743,0.2363367799113737,0.241852487135506,0.26338958180484223,0.3457599712540424,0.2837347410095678,0.27115680144136506,0.27631578947368424,0.2671957671957672,0.25
UNSW-NB15,FGSM,2,20,0.5313949584960938,1.7254912853240967,60.06291599863965,0.6851527959966963,0.6657734121452711,0.6851527959966963,0.6583076857100489,0.5435816893230442,0.116,0.2941189446748434,0.6095665722232517,0.21932471472251652,0.2728309709044933,0.13884785819793205,0.1320754716981132,0.21349963316214232,0.35806683435141934,0.6075552622896734,0.1608817762704679,0.3721395881006865,0.6878306878306878,0.5227272727272727,0.08452363601029976,0.07523072356082092,0.08452363601029976,0.07245241409848306,-0.20026948550527832,0.8964594594594595,0.601275037501103,0.4700553143692029,0.09597244052312655,0.041985963835206905,0.8774002954209749,0.8524871355060034,0.7084861824406945,0.599802371541502,0.2957769712966018,0.7038312755020931,0.4058924485125858,0.23809523809523808,0.18181818181818182
UNSW-NB15,RANDOM_LINF,2,20,0.5313949584960938,2.2954750061035156,43.70840013603459,0.6851527959966963,0.6657734121452711,0.6851527959966963,0.6583076857100489,0.5435816893230442,0.116,0.2941189446748434,0.6095665722232517,0.21932471472251652,0.2728309709044933,0.13884785819793205,0.1320754716981132,0.21349963316214232,0.35806683435141934,0.6075552622896734,0.1608817762704679,0.3721395881006865,0.6878306878306878,0.5227272727272727,0.2480687946363504,0.34777032364930627,0.2480687946363504,0.26627299154460066,0.06973879609405848,0.5883783783783784,0.23621282978911146,0.5154564995634658,0.10677481701979737,0.100265118379783,0.22156573116691286,0.2332761578044597,0.22254830031792613,0.31144448436938554,0.2624546354338502,0.18520481161570665,0.24284897025171626,0.2566137566137566,0.29545454545454547
UNSW-NB15,RANDOM_L2,2,20,0.5313949584960938,2.300507068634033,43.80556770150124,0.6851527959966963,0.6657734121452711,0.6851527959966963,0.6583076857100489,0.5435816893230442,0.116,0.2941189446748434,0.6095665722232517,0.21932471472251652,0.2728309709044933,0.13884785819793205,0.1320754716981132,0.21349963316214232,0.35806683435141934,0.6075552622896734,0.1608817762704679,0.3721395881006865,0.6878306878306878,0.5227272727272727,0.2470971189816839,0.3533334318047771,0.2470971189816839,0.26497909572751716,0.0677391265078574,0.5928648648648649,0.2421468278478779,0.5149189543345448,0.106482312558739,0.09949236072473314,0.22895125553914328,0.20240137221269297,0.22866226461237465,0.3155767157743442,0.2650940283734741,0.19421334322505432,0.2568649885583524,0.21164021164021163,0.13636363636363635
UNSW-NB15,FGSM,4,5,1.1073145866394043,20.898663759231567,39.88850021862703,0.6416946023417384,0.6632247713512526,0.6416946023417384,0.6333354290612085,0.5099340401606667,0.3106216216216216,0.19074825730168535,0.6111969625426822,0.22636903753206167,0.26708804125031155,0.13737075332348597,0.24871355060034306,0.21618977745169968,0.2598814229249012,0.4168591224018476,0.012505961528270892,0.4839816933638444,0.4576719576719577,0.09090909090909091,0.2428096001554681,0.21960603325324932,0.2428096001554681,0.22341100095815838,-0.05082538841974075,0.538027027027027,0.5932895085149563,0.4909671251352231,0.10163513068071292,0.08029251592112133,0.8212703101920237,0.7941680960548885,0.780630961115187,0.6796622349982033,0.40514681623226656,0.5205871442954798,0.7391304347826086,0.582010582010582,0.7727272727272727
UNSW-NB15,RANDOM_LINF,4,5,1.1073145866394043,24.001349687576294,40.55166885293689,0.6416946023417384,0.6632247713512526,0.6416946023417384,0.6333354290612085,0.5099340401606667,0.3106216216216216,0.19074825730168535,0.6111969625426822,0.22636903753206167,0.26708804125031155,0.13737075332348597,0.24871355060034306,0.21618977745169968,0.2598814229249012,0.4168591224018476,0.012505961528270892,0.4839816933638444,0.4576719576719577,0.09090909090909091,0.23617791381236944,0.30940858332715343,0.23617791381236944,0.25188254395307536,0.009020698517747386,0.615945945945946,0.3877172858025236,0.5031659994507682,0.10109048343838448,0.09501860714317316,0.3766617429837518,0.41680960548885077,0.3805331376864759,0.3400107797340999,0.3667106565489937,0.43410524084574215,0.341533180778032,0.29894179894179895,0.3409090909090909
UNSW-NB15,RANDOM_L2,4,5,1.1073145866394043,24.129348039627075,40.52008939416023,0.6416946023417384,0.6632247713512526,0.6416946023417384,0.6333354290612085,0.5099340401606667,0.3106216216216216,0.19074825730168535,0.6111969625426822,0.22636903753206167,0.26708804125031155,0.13737075332348597,0.24871355060034306,0.21618977745169968,0.2598814229249012,0.4168591224018476,0.012505961528270892,0.4839816933638444,0.4576719576719577,0.09090909090909091,0.23649370840013603,0.30629792005822654,0.23649370840013603,0.25123083168740507,0.007696731756447871,0.6152702702702703,0.3912468013765111,0.50242836900022,0.10093560044544966,0.09549595867002987,0.40472673559822747,0.41680960548885077,0.3944729762778185,0.35168882500898313,0.3703398218409766,0.4256796142228817,0.3629862700228833,0.3439153439153439,0.3181818181818182
