Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_Miss_Attack,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_Miss_Attack
Edge-IIoT,FGSM,1,5,1024,2,150.31812858581543,3.6362979412078857,62.17631989834198,0.8937344679738916,1.0,0.6092766253562197,0.7572055863563593,0.729158409939463,0.0,0.39072337464378026,1.0,1.0,0.39072337464378026,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.4528677907008485,0.32653223922675034,0.0
Edge-IIoT,RANDOM_LINF,1,5,1024,2,150.31812858581543,22.078144073486328,10.960907171712398,0.8937344679738916,1.0,0.6092766253562197,0.7572055863563593,0.729158409939463,0.0,0.39072337464378026,1.0,1.0,0.39072337464378026,0.7841253962567676,0.5641945896888504,0.9063887600238585,0.6954786135177569,0.5784967940466583,0.2615487932064284,0.09361123997614156,0.8765156679308898,0.6912985620827654,0.09361123997614156
Edge-IIoT,RANDOM_L2,1,5,1024,2,150.31812858581543,21.295221090316772,11.146784546718303,0.8937344679738916,1.0,0.6092766253562197,0.7572055863563593,0.729158409939463,0.0,0.39072337464378026,1.0,1.0,0.39072337464378026,0.7822666225067085,0.5618477506872543,0.9058254357478959,0.6935276712745816,0.5756634949465959,0.2638915108207558,0.09417456425210419,0.8750919757239144,0.6884609145964772,0.09417456425210419
Edge-IIoT,C&W,1,5,1024,2,150.31812858581543,3.56847882270813,62.17631989834198,0.8937344679738916,1.0,0.6092766253562197,0.7572055863563593,0.729158409939463,0.0,0.39072337464378026,1.0,1.0,0.39072337464378026,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.5043681297123156,0.4112923796629716,0.0
Edge-IIoT,FGSM,1,5,1024,3,150.83175683021545,3.635300636291504,62.035954316973864,0.8923308121602105,1.0,0.6041155808867387,0.753207048276147,0.7254535620281574,0.0,0.39588441911326133,1.0,1.0,0.39588441911326133,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.524024285113279,0.29144856484280657,0.0
Edge-IIoT,RANDOM_LINF,1,5,1024,3,150.83175683021545,21.987364530563354,10.278230267145217,0.8923308121602105,1.0,0.6041155808867387,0.753207048276147,0.7254535620281574,0.0,0.39588441911326133,1.0,1.0,0.39588441911326133,0.7895485094887583,0.5712749351334138,0.9065047385512625,0.7008669085598814,0.5860848286320546,0.2541430821746114,0.09349526144873749,0.8827062658540614,0.6707390013678051,0.09349526144873749
Edge-IIoT,RANDOM_L2,1,5,1024,3,150.83175683021545,18.97441029548645,10.421524825331584,0.8923308121602105,1.0,0.6041155808867387,0.753207048276147,0.7254535620281574,0.0,0.39588441911326133,1.0,1.0,0.39588441911326133,0.7881155639068946,0.5693908880389249,0.9064301809265027,0.6994250136635163,0.5840500743108543,0.256083483686082,0.09356981907349725,0.8808976925512353,0.6671456053022992,0.09356981907349725
Edge-IIoT,C&W,1,5,1024,3,150.83175683021545,3.5694754123687744,62.035954316973864,0.8923308121602105,1.0,0.6041155808867387,0.753207048276147,0.7254535620281574,0.0,0.39588441911326133,1.0,1.0,0.39588441911326133,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.5001665158768006,0.26292190927299824,0.0
Edge-IIoT,FGSM,1,5,2048,2,150.2353479862213,3.651273250579834,60.366888142375316,0.8756401504142249,1.0,0.5427463715289284,0.7036106278325494,0.6808538730109635,0.0,0.45725362847107165,1.0,1.0,0.45725362847107165,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.4494737605614466,0.28827202075183733,0.0
Edge-IIoT,RANDOM_LINF,1,5,2048,2,150.2353479862213,21.717103958129883,9.590371326668789,0.8756401504142249,1.0,0.5427463715289284,0.7036106278325494,0.6808538730109635,0.0,0.45725362847107165,1.0,1.0,0.45725362847107165,0.779736437147537,0.5589628700915659,0.9011697262906754,0.6899653057470682,0.5699318249006347,0.2656276595415453,0.09883027370932468,0.8758783486168046,0.6872879794940562,0.09883027370932468
Edge-IIoT,RANDOM_L2,1,5,2048,2,150.2353479862213,20.02261257171631,9.763406264856112,0.8756401504142249,1.0,0.5427463715289284,0.7036106278325494,0.6808538730109635,0.0,0.45725362847107165,1.0,1.0,0.45725362847107165,0.7780060877656638,0.5567843209535219,0.9009046325137517,0.6882258013479733,0.5674295580790243,0.26790538763156513,0.09909536748624825,0.8750595405558473,0.6879604634494098,0.09909536748624825
Edge-IIoT,C&W,1,5,2048,2,150.2353479862213,3.5774545669555664,60.366888142375316,0.8756401504142249,1.0,0.5427463715289284,0.7036106278325494,0.6808538730109635,0.0,0.45725362847107165,1.0,1.0,0.45725362847107165,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.4935706993662221,0.3760217125307438,0.0
Edge-IIoT,FGSM,1,5,2048,3,150.7618637084961,3.6477749347686768,62.450517189714326,0.8964764408876151,1.0,0.6193584730598449,0.7649430109067098,0.7363775149867822,0.0,0.3806415269401551,1.0,1.0,0.3806415269401551,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.4635233585221146,0.21578509533240156,0.0
Edge-IIoT,RANDOM_LINF,1,5,2048,3,150.7618637084961,21.904064893722534,11.719512167645618,0.8964764408876151,1.0,0.6193584730598449,0.7649430109067098,0.7363775149867822,0.0,0.3806415269401551,1.0,1.0,0.3806415269401551,0.779281319211159,0.5575525735219705,0.9128172841142554,0.6922661305522397,0.5749932518384139,0.2706040002599581,0.08718271588574458,0.8717277215154781,0.6706005478755594,0.08718271588574458
Edge-IIoT,RANDOM_L2,1,5,2048,3,150.7618637084961,20.068469047546387,11.923188709470278,0.8964764408876151,1.0,0.6193584730598449,0.7649430109067098,0.7363775149867822,0.0,0.3806415269401551,1.0,1.0,0.3806415269401551,0.7772445537929124,0.5550959462458888,0.9115912253959838,0.6900184356070582,0.5716294721984797,0.27294362313503273,0.08840877460401617,0.870950950474649,0.6703645318264226,0.08840877460401617
Edge-IIoT,C&W,1,5,2048,3,150.7618637084961,3.594409704208374,62.450517189714326,0.8964764408876151,1.0,0.6193584730598449,0.7649430109067098,0.7363775149867822,0.0,0.3806415269401551,1.0,1.0,0.3806415269401551,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.49441653582591155,0.2871903911691974,0.0
Edge-IIoT,FGSM,1,10,1024,2,112.423259973526,2.5581822395324707,67.42008962669064,0.9461721652573782,1.0,0.8020826429849559,0.8901729852482152,0.8642119648379752,0.0,0.19791735701504407,1.0,1.0,0.19791735701504407,0.2719712689904718,0.2719712689904718,1.0,0.4276374405945943,0.0,1.0,0.0,0.48974138980025844,0.2598623641925376,0.0
