Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_Miss_Attack,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_Miss_Attack
UNSW-NB15,FGSM,1,5,0.3021080493927002,447.23265743255615,7.983530097653402,0.6707234125248992,0.6281290431456377,0.9852863319509397,0.7671762281003092,0.39229713435611163,0.7146756756756757,0.014713668049060267,0.635305328137632,0.8107583604336795,0.014713668049060267,0.5908881115483652,0.6053731343283583,0.7381540633548046,0.6652022225093681,0.15738286055514947,0.5895405405405405,0.26184593664519545,0.5743067614071321,0.7438497864721504,0.26184593664519545
UNSW-NB15,RANDOM_LINF,1,5,0.3021080493927002,185.0465545654297,0.21619783316328967,0.6707234125248992,0.6281290431456377,0.9852863319509397,0.7671762281003092,0.39229713435611163,0.7146756756756757,0.014713668049060267,0.635305328137632,0.8107583604336795,0.014713668049060267,0.6685614341932663,0.6836203036593804,0.7409556163416571,0.711134164673004,0.32532569550621754,0.4201351351351351,0.25904438365834287,0.6604102406032609,0.7836028800801962,0.25904438365834287
UNSW-NB15,RANDOM_L2,1,5,0.3021080493927002,179.78197407722473,0.8404994412865019,0.6707234125248992,0.6281290431456377,0.9852863319509397,0.7671762281003092,0.39229713435611163,0.7146756756756757,0.014713668049060267,0.635305328137632,0.8107583604336795,0.014713668049060267,0.6623184181120342,0.6803869108870138,0.7292861554751611,0.7039884159195928,0.3131008635993233,0.4197297297297297,0.270713844524839,0.6547782128727156,0.7793640558940058,0.270713844524839
UNSW-NB15,FGSM,1,10,0.28423237800598145,131.7933099269867,10.723655443812863,0.6705533692853326,0.628037803780378,0.985087796699903,0.7670479920299563,0.39175464151120304,0.7148108108108108,0.014912203300097062,0.635138492944546,0.8106681298811064,0.014912203300097062,0.563316814847204,0.5887809772628311,0.6860495896938146,0.6337045225311504,0.102688932549325,0.5870540540540541,0.3139504103061855,0.5494977678198802,0.7238458329609054,0.3139504103061855
UNSW-NB15,RANDOM_LINF,1,10,0.28423237800598145,69.87513041496277,9.324442501093145,0.6705533692853326,0.628037803780378,0.985087796699903,0.7670479920299563,0.39175464151120304,0.7148108108108108,0.014912203300097062,0.635138492944546,0.8106681298811064,0.014912203300097062,0.5773089442744012,0.6453714695894647,0.5156622253595694,0.5732713695388275,0.16885770473130252,0.34716216216216217,0.4843377746404306,0.5842500315987037,0.7138550391861237,0.4843377746404306
UNSW-NB15,RANDOM_L2,1,10,0.28423237800598145,71.11043906211853,9.8697954622747,0.6705533692853326,0.628037803780378,0.985087796699903,0.7670479920299563,0.39175464151120304,0.7148108108108108,0.014912203300097062,0.635138492944546,0.8106681298811064,0.014912203300097062,0.5718554146625856,0.6409833314688443,0.5055810465013677,0.565287095501184,0.15920145476420852,0.34694594594594597,0.4944189534986323,0.5793175502777108,0.7093957292853538,0.4944189534986323
UNSW-NB15,FGSM,1,15,0.2650632858276367,16.465404272079468,13.870669970363892,0.7677087888062964,0.777798978142424,0.809317921115327,0.7932454784272602,0.5290017304735781,0.2832702702702703,0.1906820788846731,0.7630238254225283,0.8460532268722317,0.1906820788846731,0.6290020891026575,0.6000162331074226,0.978447895526339,0.7438681816276047,0.29454559380249107,0.7991351351351351,0.02155210447366099,0.589656380195602,0.795165358783188,0.02155210447366099
UNSW-NB15,RANDOM_LINF,1,15,0.2650632858276367,29.162738800048828,16.564640722926683,0.7677087888062964,0.777798978142424,0.809317921115327,0.7932454784272602,0.5290017304735781,0.2832702702702703,0.1906820788846731,0.7630238254225283,0.8460532268722317,0.1906820788846731,0.6020623815770296,0.6041462970021377,0.804200123533045,0.6899645138396026,0.17832220933317472,0.6455945945945946,0.1957998764669549,0.5793027644692252,0.758076917210214,0.1957998764669549
UNSW-NB15,RANDOM_L2,1,15,0.2650632858276367,27.620436668395996,17.074770441626587,0.7677087888062964,0.777798978142424,0.809317921115327,0.7932454784272602,0.5290017304735781,0.2832702702702703,0.1906820788846731,0.7630238254225283,0.8460532268722317,0.1906820788846731,0.5969610843900306,0.6019228510545479,0.7913615106326657,0.6837636160905738,0.16705795683328445,0.6412162162162162,0.20863848936733434,0.5750726472082248,0.7540803579800787,0.20863848936733434
UNSW-NB15,FGSM,1,20,0.2727687358856201,83.06588912010193,18.36588446776466,0.7874095127046592,0.8061024704665948,0.8083252448601429,0.8072123274846071,0.5702887720680518,0.23821621621621622,0.19167475513985704,0.7850545143219633,0.8599819186845999,0.19167475513985704,0.6037506680270126,0.5916433495831771,0.904901614753375,0.7154867179460346,0.19056490334225062,0.7652162162162162,0.0950983852466249,0.5698426992685794,0.7744530680886959,0.0950983852466249
