Dataset,Attack,Estimators,Criterion,MaxDepth,MinLeaf,MinSplit,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,FGSM,100,gini,10,1,2,2.554373025894165,0.48610949516296387,46.861487635427295,0.7429917893407181,0.8422323982106058,0.7429917893407181,0.7444063207084751,0.680036277763039,0.3059189189189189,0.013081267096091061,0.955896478630015,0.501661228523757,0.3636549001772157,0.026587887740029542,0.0,0.004402054292002935,0.010420409629895796,0.0697789508413065,0.00037093953685549255,0.002574370709382151,0.005291005291005291,0.0,0.2743769129864451,0.19965360049253858,0.27437691298644507,0.22813947533617412,-0.08787822392751536,0.4103783783783784,0.6460998852907438,0.42036578007179787,0.08800848302496676,0.05381366560355244,0.9985228951255539,0.9982847341337907,0.9689410613842016,0.9296622349982033,0.8442758165621908,0.2522388850617349,0.9822654462242563,0.9708994708994709,0.9318181818181818
UNSW-NB15,RANDOM_LINF,100,gini,10,1,2,2.554373025894165,0.48859119415283203,25.05101297186999,0.7429917893407181,0.8422323982106058,0.7429917893407181,0.7444063207084751,0.680036277763039,0.3059189189189189,0.013081267096091061,0.955896478630015,0.501661228523757,0.3636549001772157,0.026587887740029542,0.0,0.004402054292002935,0.010420409629895796,0.0697789508413065,0.00037093953685549255,0.002574370709382151,0.005291005291005291,0.0,0.4924816596220182,0.5214670994534376,0.4924816596220182,0.4505161600443735,0.23958827836655858,0.1841081081081081,0.5430821494749846,0.718275452559616,0.22874474048786592,0.14859366816206743,0.7562776957163959,0.7427101200686106,0.6664221080948888,0.6415738411785843,0.663972286374134,0.39420274495257274,0.5986842105263158,0.6058201058201058,0.4772727272727273
UNSW-NB15,RANDOM_L2,100,gini,10,1,2,2.554373025894165,0.4852261543273926,25.420249720643252,0.7429917893407181,0.8422323982106058,0.7429917893407181,0.7444063207084751,0.680036277763039,0.3059189189189189,0.013081267096091061,0.955896478630015,0.501661228523757,0.3636549001772157,0.026587887740029542,0.0,0.004402054292002935,0.010420409629895796,0.0697789508413065,0.00037093953685549255,0.002574370709382151,0.005291005291005291,0.0,0.48878929213428557,0.5206273577610037,0.48878929213428557,0.4432825357730553,0.23257983519669317,0.1805945945945946,0.5533177446395482,0.7082334858009254,0.22761098801461577,0.14576883030343443,0.7813884785819794,0.7753001715265866,0.6835412081193446,0.6337585339561624,0.652919828439459,0.4184197975729956,0.6112700228832952,0.6455026455026455,0.38636363636363635
