Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,RANDOM_L2,2,15,2048,3,4.130045652389526,20.335360288619995,1.6870718554146624,0.33538599815381626,0.46898775927131847,0.33538599815381626,0.36739974078423654,0.21448562866079746,0.44732432432432434,0.02181681814171005,0.6229517901934788,0.1622708623780577,0.1285607696034609,0.026587887740029542,0.018867924528301886,0.02763511861090731,0.037998562702120015,0.059386341141537444,0.0019076890466853903,0.007151029748283753,0.007936507936507936,0.0,0.31851527959966963,0.25273873179825773,0.31851527959966963,0.27839048120077076,0.04279180268272522,0.37732432432432433,0.5252580958263479,0.5340185214729732,0.11604704818010725,0.08866454301770439,0.5096011816838996,0.5385934819897084,0.5067253607238934,0.5648580668343515,0.5653249752556911,0.49705897938636,0.5062929061784897,0.5079365079365079,0.5227272727272727
UNSW-NB15,FGSM,2,20,1024,2,3.521192789077759,19.87604308128357,14.960161298158672,0.3836661322450566,0.7223675942036093,0.3836661322450566,0.45208642083660966,0.2642326649765376,0.4215675675675676,0.018221124150710314,0.618337228096711,0.14955930655345395,0.17330270818212465,0.023633677991137372,0.0137221269296741,0.03277084861824407,0.02605102407473949,0.040580666446717255,0.005988023952095809,0.005434782608695652,0.0,0.0,0.23406451926346986,0.19665189412039896,0.23406451926346986,0.21223891747358342,-0.07746863344266998,0.5284594594594595,0.5576634606900203,0.5058069476528236,0.10098061937198315,0.0594349656073613,0.8833087149187593,0.8507718696397941,0.7368549767669357,0.6401365432985986,0.7278126031012867,0.44857188278310633,0.28804347826086957,0.3386243386243386,0.7954545454545454
UNSW-NB15,RANDOM_LINF,2,20,1024,2,3.521192789077759,15.134233474731445,3.0887139872710465,0.3836661322450566,0.7223675942036093,0.3836661322450566,0.45208642083660966,0.2642326649765376,0.4215675675675676,0.018221124150710314,0.618337228096711,0.14955930655345395,0.17330270818212465,0.023633677991137372,0.0137221269296741,0.03277084861824407,0.02605102407473949,0.040580666446717255,0.005988023952095809,0.005434782608695652,0.0,0.0,0.3527789923723461,0.24901254122141492,0.3527789923723461,0.2892585596176111,0.04257423872818771,0.3144324324324324,0.5931571516809317,0.5399641755452755,0.11164359436077045,0.08982640791745775,0.6174298375184638,0.5917667238421955,0.5749572022499388,0.6246855910887531,0.6009567799406137,0.5849186582587038,0.545766590389016,0.544973544973545,0.5909090909090909
UNSW-NB15,RANDOM_L2,2,20,1024,2,3.521192789077759,14.69463300704956,2.8846620997910852,0.3836661322450566,0.7223675942036093,0.3836661322450566,0.45208642083660966,0.2642326649765376,0.4215675675675676,0.018221124150710314,0.618337228096711,0.14955930655345395,0.17330270818212465,0.023633677991137372,0.0137221269296741,0.03277084861824407,0.02605102407473949,0.040580666446717255,0.005988023952095809,0.005434782608695652,0.0,0.0,0.3548195112471457,0.25110600225085905,0.3548195112471457,0.29068009537980194,0.044828924686371015,0.31291891891891893,0.5956498720550605,0.5415028023291644,0.11086481179736334,0.09179363413211046,0.6011816838995568,0.5574614065180102,0.5896307165566154,0.6194753862738053,0.5894094358297591,0.5955699221026972,0.5477688787185355,0.5529100529100529,0.6136363636363636
UNSW-NB15,FGSM,2,20,1024,3,3.5695977210998535,26.070438623428345,-1.1927318661030972,0.33146285769810035,0.44670732477880604,0.3314628576981004,0.3580681072994143,0.19384450159546096,0.438,0.0373246271949175,0.591447087224989,0.1618985151263131,0.13891276381573509,0.029542097488921712,0.022298456260720412,0.04450966006358523,0.03889687387711103,0.04602441438469152,0.006676911663398866,0.17477116704805493,0.07142857142857142,0.022727272727272728,0.3433901763591313,0.23404733402794048,0.3433901763591313,0.27364899221677513,0.006153290455974472,0.28175675675675677,0.668865260742963,0.5081318163839808,0.13307541813066415,0.07229291939768394,0.983751846381093,0.9708404802744426,0.9112252384446075,0.8275242544017247,0.7845595513032002,0.41598219490223093,0.9116132723112128,0.8386243386243386,0.9318181818181818
UNSW-NB15,RANDOM_LINF,2,20,1024,3,3.5695977210998535,19.49493908882141,-3.7057280279842617,0.33146285769810035,0.44670732477880604,0.3314628576981004,0.3580681072994143,0.19384450159546096,0.438,0.0373246271949175,0.591447087224989,0.1618985151263131,0.13891276381573509,0.029542097488921712,0.022298456260720412,0.04450966006358523,0.03889687387711103,0.04602441438469152,0.006676911663398866,0.17477116704805493,0.07142857142857142,0.022727272727272728,0.368520137977943,0.27288569150102754,0.368520137977943,0.2983662111047535,0.05711126357947003,0.25127027027027027,0.6075178681725933,0.534344945869907,0.11483925120628784,0.09009556972947468,0.6262924667651403,0.6072041166380789,0.6175103937393006,0.7142472152353575,0.6428571428571429,0.5282179004822214,0.6209954233409611,0.5846560846560847,0.6590909090909091
UNSW-NB15,RANDOM_L2,2,20,1024,3,3.5695977210998535,18.928683042526245,-4.053102074527526,0.33146285769810035,0.44670732477880604,0.3314628576981004,0.3580681072994143,0.19384450159546096,0.438,0.0373246271949175,0.591447087224989,0.1618985151263131,0.13891276381573509,0.029542097488921712,0.022298456260720412,0.04450966006358523,0.03889687387711103,0.04602441438469152,0.006676911663398866,0.17477116704805493,0.07142857142857142,0.022727272727272728,0.3719938784433756,0.48218458933322017,0.3719938784433756,0.30038835784349743,0.060216926575694135,0.2451891891891892,0.6117312273890408,0.5375482180885751,0.11498827544194963,0.09059006529220459,0.6129985228951256,0.6586620926243568,0.6294937637564196,0.7049047790154509,0.6421972946222368,0.5389751470510307,0.6235697940503433,0.6349206349206349,0.6136363636363636
UNSW-NB15,FGSM,2,20,2048,2,3.5139431953430176,20.00222420692444,8.93820142836321,0.3164990526162367,0.4717634993742951,0.3164990526162367,0.35610389665956943,0.20245041839854486,0.456,0.013765110738551134,0.6394243779558294,0.20185746433493246,0.12603280543513623,0.029542097488921712,0.022298456260720412,0.02372218146246026,0.025152712899748474,0.028538436159683274,0.0014307667850140427,0.0037185354691075517,0.0026455026455026454,0.0,0.22711703833260458,0.38228429105999384,0.22711703833260458,0.17970655273652128,-0.21401454882620358,0.5237567567567567,0.8611797405806053,0.4700471865691891,0.10508086375368271,0.04911667143344049,0.9793205317577548,0.9794168096054888,0.9364147713377354,0.8821415738411786,0.8215110524579347,0.8274601239997881,0.9098970251716247,0.9074074074074074,0.8409090909090909
UNSW-NB15,RANDOM_LINF,2,20,2048,2,3.5139431953430176,12.324036836624146,-9.613516008356415,0.3164990526162367,0.4717634993742951,0.3164990526162367,0.35610389665956943,0.20245041839854486,0.456,0.013765110738551134,0.6394243779558294,0.20185746433493246,0.12603280543513623,0.029542097488921712,0.022298456260720412,0.02372218146246026,0.025152712899748474,0.028538436159683274,0.0014307667850140427,0.0037185354691075517,0.0026455026455026454,0.0,0.41263421269980083,0.2508841374845062,0.41263421269980083,0.3038788545931487,0.0622248790894807,0.12656756756756757,0.7475072796258714,0.5691254916948227,0.12419497838489486,0.08603612369120506,0.757754800590842,0.7753001715265866,0.7828319882611886,0.8336327703916637,0.7942923127680633,0.6683270626887817,0.7691647597254004,0.753968253968254,0.8863636363636364
UNSW-NB15,RANDOM_L2,2,20,2048,2,3.5139431953430176,12.240255355834961,-9.601370062673082,0.3164990526162367,0.4717634993742951,0.3164990526162367,0.35610389665956943,0.20245041839854486,0.456,0.013765110738551134,0.6394243779558294,0.20185746433493246,0.12603280543513623,0.029542097488921712,0.022298456260720412,0.02372218146246026,0.025152712899748474,0.028538436159683274,0.0014307667850140427,0.0037185354691075517,0.0026455026455026454,0.0,0.4125127532429675,0.4757333120405894,0.4125127532429675,0.30309217737097816,0.06091003226702411,0.1248918918918919,0.7495588105532516,0.5626032666077755,0.1235407077291885,0.08422190426609753,0.7858197932053176,0.758147512864494,0.7818537539740767,0.8407294286740927,0.7985813262949522,0.6679561231519262,0.7668764302059496,0.7566137566137566,0.8181818181818182
