Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,RANDOM_L2,1,10,2048,2,3.638669967651367,14.942936420440674,20.608026040907543,0.2524777729193995,0.5153873981846152,0.2524777729193995,0.2983546819167412,0.15343807091839787,0.6296486486486487,0.005139857054619254,0.6404804833884413,0.15539736756779202,0.10681391818913158,0.014771048744460856,0.0,0.00586940572267058,0.012935680919870643,0.0064335202903332235,0.0005829049864872026,0.0011441647597254005,0.0026455026455026454,0.0,0.046397512510324056,0.2289526217599041,0.046397512510324056,0.047920685932955634,-0.002463314462382451,0.9724324324324324,0.027066972558016412,0.5095227821187182,0.10077716435089072,0.02827080385622141,0.01772525849335303,0.024013722126929673,0.024944974321349962,0.026859504132231406,0.0278785879247773,0.027290551640082667,0.02946224256292906,0.0291005291005291,0.045454545454545456
UNSW-NB15,FGSM,1,10,2048,3,3.7195746898651123,9.21384572982788,22.703201671282123,0.2993732692027401,0.525592905667742,0.2993732692027401,0.3523345281449361,0.19703564916311803,0.5285405405405406,0.011448866143121857,0.6403140293461518,0.1459966657954743,0.12416381772030032,0.0103397341211226,0.008576329331046312,0.01173881144534116,0.021559468199784406,0.021939953810623556,0.0021726458587250277,0.012299771167048055,0.005291005291005291,0.0,0.07234125248991886,0.15282848784295433,0.07234125248991886,0.0943278613102832,-0.04544487105820046,0.907972972972973,0.2320215300450013,0.5342227137760162,0.1130770996969098,0.04124464102388613,0.912850812407681,0.8370497427101201,0.6637319638053314,0.3313869924541861,0.40729132299571097,0.004822213979121403,0.1204233409610984,0.047619047619047616,0.22727272727272727
UNSW-NB15,RANDOM_LINF,1,10,2048,3,3.7195746898651123,14.98660159111023,24.526308118350094,0.2993732692027401,0.525592905667742,0.2993732692027401,0.3523345281449361,0.19703564916311803,0.5285405405405406,0.011448866143121857,0.6403140293461518,0.1459966657954743,0.12416381772030032,0.0103397341211226,0.008576329331046312,0.01173881144534116,0.021559468199784406,0.021939953810623556,0.0021726458587250277,0.012299771167048055,0.005291005291005291,0.0,0.054110188019239176,0.4043607818925051,0.054110188019239176,0.059928117399226155,0.0034515563069112106,0.9592162162162162,0.03412600370599135,0.5140929563973872,0.10104731317928566,0.032428812028493646,0.033973412112259974,0.032590051457975985,0.036683785766691124,0.031081566654689183,0.032002639392939625,0.037305919135180964,0.028890160183066362,0.023809523809523808,0.022727272727272728
UNSW-NB15,RANDOM_L2,1,10,2048,3,3.7195746898651123,14.64959716796875,24.579750279356748,0.2993732692027401,0.525592905667742,0.2993732692027401,0.3523345281449361,0.19703564916311803,0.5285405405405406,0.011448866143121857,0.6403140293461518,0.1459966657954743,0.12416381772030032,0.0103397341211226,0.008576329331046312,0.01173881144534116,0.021559468199784406,0.021939953810623556,0.0021726458587250277,0.012299771167048055,0.005291005291005291,0.0,0.053575766409172616,0.2587370118167534,0.053575766409172616,0.06024463922481774,0.003010097801059971,0.9572432432432433,0.03291273272743316,0.5044846669002677,0.10081060493862473,0.03135575190244165,0.03840472673559823,0.02058319039451115,0.03546099290780142,0.031440891124685594,0.028868360277136258,0.03629908324943034,0.02602974828375286,0.018518518518518517,0.022727272727272728
UNSW-NB15,FGSM,1,15,1024,2,2.9049289226531982,7.257465839385986,49.961132973813335,0.5642277607734538,0.7736332733600162,0.5642277607734538,0.6218595260165795,0.4846292591827211,0.4488378378378378,0.015110738551133858,0.6977616602856942,0.20069235830707416,0.25570773325245,0.011816838995568686,0.003430531732418525,0.009048667155783811,0.01015091627739849,0.03530188056746948,0.0008478617985268401,0.08266590389016018,0.015873015873015872,0.0,0.06461643103532042,0.18369955837168903,0.06461643103532042,0.0823648333179221,-0.010940844102532802,0.9341621621621622,0.11409159092914498,0.535579510709319,0.11970327613511522,0.0385998878295053,0.45790251107828656,0.4065180102915952,0.30545365615064807,0.14435860582105642,0.2113163972286374,0.012823909702718458,0.06607551487414187,0.03439153439153439,0.045454545454545456
UNSW-NB15,RANDOM_LINF,1,15,1024,2,2.9049289226531982,2.843437433242798,54.47335179517078,0.5642277607734538,0.7736332733600162,0.5642277607734538,0.6218595260165795,0.4846292591827211,0.4488378378378378,0.015110738551133858,0.6977616602856942,0.20069235830707416,0.25570773325245,0.011816838995568686,0.003430531732418525,0.009048667155783811,0.01015091627739849,0.03530188056746948,0.0008478617985268401,0.08266590389016018,0.015873015873015872,0.0,0.0194942428217461,0.3387897541498101,0.0194942428217461,0.021144941139604304,0.001711474486926622,0.9882432432432432,0.010985617224036001,0.5015611482710285,0.100103263797333,0.013162555401356819,0.013293943870014771,0.005145797598627788,0.011249694301785278,0.01167804527488322,0.014021774991751897,0.009538445233426951,0.010297482837528604,0.023809523809523808,0.0
UNSW-NB15,RANDOM_L2,1,15,1024,2,2.9049289226531982,3.0287797451019287,54.55715882038575,0.5642277607734538,0.7736332733600162,0.5642277607734538,0.6218595260165795,0.4846292591827211,0.4488378378378378,0.015110738551133858,0.6977616602856942,0.20069235830707416,0.25570773325245,0.011816838995568686,0.003430531732418525,0.009048667155783811,0.01015091627739849,0.03530188056746948,0.0008478617985268401,0.08266590389016018,0.015873015873015872,0.0,0.018656172569596268,0.34710741335748807,0.018656172569596268,0.019773726195836644,-0.0017267299376919865,0.9883783783783784,0.01228712609194388,0.5001289757873322,0.10002545167149417,0.012500968046863828,0.014771048744460856,0.00686106346483705,0.01516263145023233,0.013384836507366151,0.012372154404486968,0.010704255206401357,0.013443935926773455,0.021164021164021163,0.0
UNSW-NB15,FGSM,1,15,1024,3,3.00880765914917,4.812939167022705,31.577029587523686,0.37684011077102464,0.74028847263247,0.37684011077102464,0.44350258510989027,0.289939017828763,0.6764864864864865,0.008073766875496338,0.6663630460183609,0.15222023829624418,0.1828683123453272,0.014771048744460856,0.0017152658662092624,0.007825874296894107,0.011228889687387712,0.029198284394589245,0.0009538445233426952,0.0005720823798627002,0.0026455026455026454,0.0,0.061069814895787784,0.1716331049709023,0.061069814895787784,0.08938101921376045,-0.049531058287444224,0.8968378378378379,0.20832965675461043,0.5309494842862307,0.11871417842538705,0.032091203146339245,0.8316100443131462,0.7564322469982847,0.6065052580092932,0.28611210923463887,0.3804025074232926,0.003232473106883578,0.10697940503432495,0.05026455026455026,0.3409090909090909
UNSW-NB15,RANDOM_LINF,1,15,1024,3,3.00880765914917,2.3533544540405273,36.53136083175436,0.37684011077102464,0.74028847263247,0.37684011077102464,0.44350258510989027,0.289939017828763,0.6764864864864865,0.008073766875496338,0.6663630460183609,0.15222023829624418,0.1828683123453272,0.014771048744460856,0.0017152658662092624,0.007825874296894107,0.011228889687387712,0.029198284394589245,0.0009538445233426952,0.0005720823798627002,0.0026455026455026454,0.0,0.011526502453481028,0.31939729531208055,0.011526502453481028,0.006894233411804491,-0.001160155529867129,0.9969189189189189,0.0024265419571163857,0.5017343728969319,0.10022391566839788,0.005596452641935456,0.0014771048744460858,0.0017152658662092624,0.002690144289557349,0.0024254401724757456,0.0024744308808973938,0.0021726458587250277,0.0037185354691075517,0.0,0.022727272727272728
UNSW-NB15,RANDOM_L2,1,15,1024,3,3.00880765914917,2.391047477722168,36.50949812952437,0.37684011077102464,0.74028847263247,0.37684011077102464,0.44350258510989027,0.289939017828763,0.6764864864864865,0.008073766875496338,0.6663630460183609,0.15222023829624418,0.1828683123453272,0.014771048744460856,0.0017152658662092624,0.007825874296894107,0.011228889687387712,0.029198284394589245,0.0009538445233426952,0.0005720823798627002,0.0026455026455026454,0.0,0.011745129475780984,0.3104269730731913,0.011745129475780984,0.007345190101364082,-0.0001865300548441829,0.997,0.0026471366804906027,0.5001158268012751,0.10007078526044681,0.005843454261535499,0.004431314623338257,0.005145797598627788,0.001467351430667645,0.0021559468199784403,0.0026393929396238865,0.003338455831699433,0.0014302059496567505,0.0,0.0
