Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_analysis,Clean_Miss_backdoor,Clean_Miss_dos,Clean_Miss_exploits,Clean_Miss_fuzzers,Clean_Miss_generic,Clean_Miss_reconnaissance,Clean_Miss_shellcode,Clean_Miss_worms,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_analysis,Adv_Miss_backdoor,Adv_Miss_dos,Adv_Miss_exploits,Adv_Miss_fuzzers,Adv_Miss_generic,Adv_Miss_reconnaissance,Adv_Miss_shellcode,Adv_Miss_worms
UNSW-NB15,RANDOM_L2,1,10,2048,2,3.673734188079834,27.10228657722473,-19.1675168828645,0.08769372783364912,0.7210790555213233,0.08769372783364912,0.09155605769291364,-0.004547597762240432,0.9166216216216216,0.0001764757786993735,0.6671593501727155,0.17471895474178264,0.03893401773826494,0.0,0.0,0.0,0.0005389867049946101,0.0003299241174529858,0.0,0.0,0.0,0.0,0.27936889666229414,0.5352745652001794,0.27936889666229414,0.2862538104649089,0.08383514054443686,0.49472972972972973,0.26634606900202945,0.5806360142861493,0.1369133013623372,0.08951077675369959,0.07090103397341212,0.0686106346483705,0.1929567131327953,0.5254222062522458,0.47047179148795776,0.04811615706639818,0.40274599542334094,0.4021164021164021,0.6363636363636364
UNSW-NB15,FGSM,1,10,2048,3,3.6826388835906982,42.570887088775635,-12.752028372929114,0.08369771170383326,0.7675449638742559,0.08369771170383326,0.09353273667944967,0.010939784093251765,0.917108108108108,0.00013235683402453013,0.6585533517471343,0.16941059174944442,0.042897700415309235,0.0,0.0,0.0,0.00035932446999640676,0.0003299241174529858,0.0,0.0,0.0,0.0,0.21121799543312442,0.5630317283419132,0.21121799543312442,0.2384323820747555,0.09396929100055487,0.6544054054054054,0.1236874613959234,0.5504782312390978,0.1556677541035501,0.07623906992219462,0.0103397341211226,0.025728987993138937,0.05380288579114698,0.2135285662953647,0.2858792477730122,0.013883736950877006,0.2540045766590389,0.24867724867724866,0.25
UNSW-NB15,RANDOM_LINF,1,10,2048,3,3.6826388835906982,36.24471950531006,-7.478258757226837,0.08369771170383326,0.7675449638742559,0.08369771170383326,0.09353273667944967,0.010939784093251765,0.917108108108108,0.00013235683402453013,0.6585533517471343,0.16941059174944442,0.042897700415309235,0.0,0.0,0.0,0.00035932446999640676,0.0003299241174529858,0.0,0.0,0.0,0.0,0.15848029927610163,0.4966227574235273,0.15848029927610163,0.18076164563668454,0.03155251099656324,0.7548108108108108,0.17539486455483985,0.5512454363591669,0.11872360380418001,0.0615906660109181,0.03988183161004431,0.05317324185248713,0.12839325018341893,0.35285662953647146,0.31012867040580666,0.027290551640082667,0.2648741418764302,0.26455026455026454,0.4318181818181818
UNSW-NB15,RANDOM_L2,1,10,2048,3,3.6826388835906982,37.09479784965515,-8.09648739250838,0.08369771170383326,0.7675449638742559,0.08369771170383326,0.09353273667944967,0.010939784093251765,0.917108108108108,0.00013235683402453013,0.6585533517471343,0.16941059174944442,0.042897700415309235,0.0,0.0,0.0,0.00035932446999640676,0.0003299241174529858,0.0,0.0,0.0,0.0,0.16466258562891706,0.4914406873655477,0.16466258562891706,0.18783793432404555,0.03402302789809929,0.7464594594594595,0.18569663813641576,0.5603839132889818,0.11970835209930522,0.06496762646275098,0.04283604135893648,0.05317324185248713,0.12961604304230864,0.35375494071146246,0.31111844275816564,0.05177256107254517,0.26001144164759726,0.26455026455026454,0.4090909090909091
UNSW-NB15,FGSM,1,15,1024,2,2.9342434406280518,27.430052042007446,-12.784822426274111,0.08675849001603265,0.7893035736039717,0.08675849001603265,0.09914022764549571,0.012662129798409694,0.9087837837837838,0.0013676872849201448,0.6395652019304996,0.15957381498101914,0.04318373311194855,0.0014771048744460858,0.0,0.006847640009782343,0.0016169601149838304,0.001814582645991422,0.0,0.0008581235697940503,0.0026455026455026454,0.0,0.21460671427877376,0.553653537977813,0.21460671427877376,0.23979268808540358,0.09290575505055738,0.644972972972973,0.13370246183711285,0.5488179171598305,0.15334394421746794,0.07534328975650598,0.0103397341211226,0.030874785591766724,0.061139642944485206,0.23616600790513834,0.3322335862751567,0.006676911663398866,0.2568649885583524,0.2698412698412698,0.38636363636363635
UNSW-NB15,RANDOM_LINF,1,15,1024,2,2.9342434406280518,24.33986210823059,-7.6191517271534765,0.08675849001603265,0.7893035736039717,0.08675849001603265,0.09914022764549571,0.012662129798409694,0.9087837837837838,0.0013676872849201448,0.6395652019304996,0.15957381498101914,0.04318373311194855,0.0014771048744460858,0.0,0.006847640009782343,0.0016169601149838304,0.001814582645991422,0.0,0.0008581235697940503,0.0026455026455026454,0.0,0.16295000728756742,0.5082496239012627,0.16295000728756742,0.1855256785862559,0.03355003733950973,0.746,0.17876996382246538,0.5537807449860175,0.1182466239197418,0.06379952906329459,0.03988183161004431,0.05317324185248713,0.13352898019075568,0.36830758174631695,0.3254701418673705,0.017328175507392296,0.28003432494279173,0.2698412698412698,0.4318181818181818
UNSW-NB15,RANDOM_L2,1,15,1024,2,2.9342434406280518,24.044039487838745,-8.277461983190012,0.08675849001603265,0.7893035736039717,0.08675849001603265,0.09914022764549571,0.012662129798409694,0.9087837837837838,0.0013676872849201448,0.6395652019304996,0.15957381498101914,0.04318373311194855,0.0014771048744460858,0.0,0.006847640009782343,0.0016169601149838304,0.001814582645991422,0.0,0.0008581235697940503,0.0026455026455026454,0.0,0.16953310984793277,0.5051632807761809,0.1695331098479328,0.19347556727224544,0.03820125400802746,0.7373513513513513,0.18355686931968587,0.5590926862366341,0.11953950978924702,0.06710098339891399,0.04431314623338257,0.0548885077186964,0.13524089019320126,0.3715415019762846,0.32629495216100296,0.026654655291187535,0.2757437070938215,0.2777777777777778,0.45454545454545453
UNSW-NB15,FGSM,1,15,1024,3,3.1256790161132812,32.935296297073364,-12.018413253655929,0.06790798231550309,0.7629260285110535,0.06790798231550309,0.057157158711347154,-0.01992306224289867,0.9608108108108108,0.00013235683402453013,0.6579436070916465,0.17187721782544516,0.031884378027797255,0.0,0.0,0.0,0.00035932446999640676,0.0003299241174529858,0.0,0.0,0.0,0.0,0.18809211485206237,0.5424622816943199,0.18809211485206237,0.20842022573369745,0.037803299521028816,0.7336756756756757,0.12108444366010765,0.5698520422316149,0.15295243933398464,0.06884016579862713,0.0103397341211226,0.022298456260720412,0.07630227439471754,0.22233201581027667,0.31210821511052456,0.00810767844841291,0.15560640732265446,0.20105820105820105,0.38636363636363635
UNSW-NB15,RANDOM_LINF,1,15,1024,3,3.1256790161132812,29.233723402023315,-9.694893844434729,0.06790798231550309,0.7629260285110535,0.06790798231550309,0.057157158711347154,-0.01992306224289867,0.9608108108108108,0.00013235683402453013,0.6579436070916465,0.17187721782544516,0.031884378027797255,0.0,0.0,0.0,0.00035932446999640676,0.0003299241174529858,0.0,0.0,0.0,0.0,0.16485692075985037,0.5003185201055772,0.16485692075985037,0.18461382337759805,0.009798741333789968,0.7613513513513513,0.17069619694696903,0.5659290722300319,0.1356542370045979,0.065436153218361,0.03840472673559823,0.051457975986277875,0.13426265590608952,0.34791591807402084,0.30649950511382384,0.017752106406655716,0.27145308924485123,0.26455026455026454,0.4090909090909091
UNSW-NB15,RANDOM_L2,1,15,1024,3,3.1256790161132812,29.045143127441406,-10.13943545644464,0.06790798231550309,0.7629260285110535,0.06790798231550309,0.057157158711347154,-0.01992306224289867,0.9608108108108108,0.00013235683402453013,0.6579436070916465,0.17187721782544516,0.031884378027797255,0.0,0.0,0.0,0.00035932446999640676,0.0003299241174529858,0.0,0.0,0.0,0.0,0.16930233687994947,0.4966135131167796,0.16930233687994947,0.19060756872477258,0.013563825844255015,0.7553243243243243,0.17415953410394425,0.5595219288715437,0.1347799440308219,0.06761400842470226,0.04283604135893648,0.058319039451114926,0.13646368305209097,0.3493532159540065,0.3061695809963708,0.025064914418949712,0.26687643020594964,0.2751322751322751,0.4318181818181818
