Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_bots;Clean_Miss_brute force;Clean_Miss_ddos;Clean_Miss_dos;Clean_Miss_port scanning;Clean_Miss_web attacks;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_bots;Adv_Miss_brute force;Adv_Miss_ddos;Adv_Miss_dos;Adv_Miss_port scanning;Adv_Miss_web attacks
CICIDS;RANDOM_L2;distributive;16;10;2048;2;500,8299632999114;41,68636089982465;14,619429496321546;0,9773183034448012;0,9768443133434664;0,9773183034448012;0,974140313638534;0,9226741520995362;0,0021622292440311;0,1235626446164507;0,9214890035754538;0,6150656030270143;0,7197442407743245;0,622107969151671;0,0469945355191256;0,0063664414326446;0,0195617951431004;0,487457963504052;1,0;0,8311240084815859;0,6907671174744993;0,8311240084815859;0,7544733336190603;0,0;0,0;1,0;0,5598233236081567;0,1563347692343367;0,1296820976205873;1,0;1,0;1,0;1,0;1,0;1,0
CICIDS;FGSM;distributive;16;20;2048;2;302,8917006999254;22,42201089998707;14,70293622347273;0,9803987297456516;0,9807276597953272;0,9803987297456516;0,9779319322070048;0,9333956276580369;0,0015083100245339;0,1085518974852887;0,9547767228603928;0,734291350587692;0,7524024555755071;0,4215938303341902;0,026775956284153;0,0032808655235714;0,017806911146094;0,4315011852913611;0,9976689976689976;0,8333693675109243;0,7832367259863671;0,8333693675109243;0,7605676096865933;0,1083093759363612;0,0005823222246618;0,983720739026768;0,3935187643294878;0,1307360388321233;0,1439962933130189;0,974293059125964;1,0;0,9510994805296256;0,9967999174172236;1,0;1,0
CICIDS;RANDOM_LINF;distributive;16;20;2048;2;302,8917006999254;22,56105910008773;14,979837389988315;0,9803987297456516;0,9807276597953272;0,9803987297456516;0,9779319322070048;0,9333956276580369;0,0015083100245339;0,1085518974852887;0,9547767228603928;0,734291350587692;0,7524024555755071;0,4215938303341902;0,026775956284153;0,0032808655235714;0,017806911146094;0,4315011852913611;0,9976689976689976;0,8306003558457684;0,723683109394759;0,8306003558457684;0,7544691102599073;0,0068654463265026;0,0007541550122669;0,998543558181327;0,5410153164647348;0,154464977071181;0,130104741259012;1,0;0,9978142076502732;0,9983595672382144;0,998399958708612;0,9991179227079772;1,0
CICIDS;RANDOM_L2;distributive;16;20;2048;2;302,8917006999254;22,267533999867737;15,014747565709474;0,9803987297456516;0,9807276597953272;0,9803987297456516;0,9779319322070048;0,9333956276580369;0,0015083100245339;0,1085518974852887;0,9547767228603928;0,734291350587692;0,7524024555755071;0,4215938303341902;0,026775956284153;0,0032808655235714;0,017806911146094;0,4315011852913611;0,9976689976689976;0,8302512540885568;0,707459631665144;0,8302512540885568;0,754325560700056;0,0039284632966963;0,0011932832472578;0,9984495941930256;0,5209588609372623;0,148647492875535;0,1302519162787311;1,0;0,9983606557377048;0,9985939147756122;0,9981418875325816;0,9988422735542202;1,0
CICIDS;FGSM;distributive;32;10;2048;2;923,3302911999637;82,77543180016801;12,658112351259842;0,9604344730051116;0,960795766138973;0,9604344730051116;0,944147632706464;0,8632111233073766;0,0014247801972258;0,2271696872173739;0,9168086464428956;0,6292044634540074;0,6125629022147258;0,8149100257069408;0,0387978142076502;0,00804593211733;0,0220650855505948;0,9627322344120404;1,0;0,8338533494925131;0,8203019133591589;0,8338533494925131;0,7608251342617567;0,1201807516861417;0,0;0,9838381940121448;0,3751647186666131;0,1314825268571424;0,1441072854135313;1,0;1,0;0,9510994805296256;0,9967999174172236;1,0;1,0
CICIDS;RANDOM_LINF;distributive;32;10;2048;2;923,3302911999637;82,71466319984756;12,931046452352568;0,9604344730051116;0,960795766138973;0,9604344730051116;0,944147632706464;0,8632111233073766;0,0014247801972258;0,2271696872173739;0,9168086464428956;0,6292044634540074;0,6125629022147258;0,8149100257069408;0,0387978142076502;0,00804593211733;0,0220650855505948;0,9627322344120404;1,0;0,8311240084815859;0,6907671174744993;0,8311240084815859;0,7544733336190603;0,0;0,0;1,0;0,6178616345194392;0,1930808345928173;0,1296820976205873;1,0;1,0;1,0;1,0;1,0;1,0
CICIDS;RANDOM_L2;distributive;32;10;2048;2;923,3302911999637;82,28967000008561;12,931046452352568;0,9604344730051116;0,960795766138973;0,9604344730051116;0,944147632706464;0,8632111233073766;0,0014247801972258;0,2271696872173739;0,9168086464428956;0,6292044634540074;0,6125629022147258;0,8149100257069408;0,0387978142076502;0,00804593211733;0,0220650855505948;0,9627322344120404;1,0;0,8311240084815859;0,6907671174744993;0,8311240084815859;0,7544733336190603;0,0;0,0;1,0;0,5774105030091378;0,1670038574186175;0,1296820976205873;1,0;1,0;1,0;1,0;1,0;1,0
CICIDS;FGSM;distributive;32;20;2048;2;525,5764772000257;51,64789499971084;15,049459388159503;0,984347943374108;0,9844885229848448;0,984347943374108;0,9826414321195588;0,9470053071923172;0,0008209788741133;0,0885258224785351;0,9528632340713936;0,7499055987182578;0,7519953159283175;0,6503856041131105;0,0256830601092896;0,0033589813693707;0,0153552349738057;0,3379458625062021;0,993006993006993;0,8338533494925131;0,8203019133591589;0,8338533494925131;0,7608251342617567;0,1201807516861417;0,0;0,9838381940121448;0,3605219823441417;0,140968797986755;0,1441072854135313;1,0;1,0;0,9510994805296256;0,9967999174172236;1,0;1,0
CICIDS;RANDOM_LINF;distributive;32;20;2048;2;525,5764772000257;50,063720600213856;15,322393489252228;0,984347943374108;0,9844885229848448;0,984347943374108;0,9826414321195588;0,9470053071923172;0,0008209788741133;0,0885258224785351;0,9528632340713936;0,7499055987182578;0,7519953159283175;0,6503856041131105;0,0256830601092896;0,0033589813693707;0,0153552349738057;0,3379458625062021;0,993006993006993;0,8311240084815859;0,6907671174744993;0,8311240084815859;0,7544733336190603;0,0;0,0;1,0;0,5664071020317285;0,1637173082277721;0,1296820976205873;1,0;1,0;1,0;1,0;1,0;1,0
CICIDS;RANDOM_L2;distributive;32;20;2048;2;525,5764772000257;47,863936099922284;15,32259184252337;0,984347943374108;0,9844885229848448;0,984347943374108;0,9826414321195588;0,9470053071923172;0,0008209788741133;0,0885258224785351;0,9528632340713936;0,7499055987182578;0,7519953159283175;0,6503856041131105;0,0256830601092896;0,0033589813693707;0,0153552349738057;0,3379458625062021;0,993006993006993;0,8311220249488744;0,6907668390714623;0,8311220249488744;0,7544723502871171;-0,0004472194880564;2,3865664945156702e-06;1,0;0,5384863306178288;0,1525571301460908;0,1296819286012948;1,0;1,0;1,0;1,0;1,0;1,0
CICIDS;C&W;distributive;16;10;2048;2;510,8605917999521;135,85055519989692;0,0001983532711524;0,9773183034448012;0,9768443133434664;0,9773183034448012;0,974140313638534;0,9226741520995362;0,0021622292440311;0,1235626446164507;0,9214890035754538;0,6150656030270143;0,7197442407743245;0,622107969151671;0,0469945355191256;0,0063664414326446;0,0195617951431004;0,487457963504052;1,0;0,9773163199120898;0,9768424202293786;0,9773163199120898;0,974137611239844;0,9226672634599048;0,0021622292440311;0,1235743901149884;0,9214865106788568;0,615059615773104;0,7197371852344013;0,622107969151671;0,0469945355191256;0,0063664414326446;0,0195617951431004;0,4875130933348034;1,0
CICIDS;C&W;distributive;16;20;2048;2;306,4341967999935;52,45579250017181;0,0001983532711413;0,9803987297456516;0,9807276597953272;0,9803987297456516;0,9779319322070048;0,9333956276580369;0,0015083100245339;0,1085518974852887;0,9547767228603928;0,734291350587692;0,7524024555755071;0,4215938303341902;0,026775956284153;0,0032808655235714;0,017806911146094;0,4315011852913611;0,9976689976689976;0,9803967462129402;0,9807257507864864;0,9803967462129402;0,9779293490474008;0,93338878432185;0,0015083100245339;0,1085636429838264;0,954774968544208;0,7342849008381521;0,7523958846124802;0,4215938303341902;0,026775956284153;0,0032808655235714;0,017806911146094;0,4315563151221125;0,9976689976689976
CICIDS;C&W;distributive;32;10;2048;2;960,422678100178;235,3613501000218;0,0001983532711413;0,9604344730051116;0,960795766138973;0,9604344730051116;0,944147632706464;0,8632111233073766;0,0014247801972258;0,2271696872173739;0,9168086464428956;0,6292044634540074;0,6125629022147258;0,8149100257069408;0,0387978142076502;0,00804593211733;0,0220650855505948;0,9627322344120404;1,0;0,9604324894724;0,9607936313044309;0,9604324894724;0,944142995120377;0,8632040216426542;0,0014247801972258;0,2271814327159116;0,9168064413001336;0,6291981237962677;0,6125480877049283;0,8149100257069408;0,0387978142076502;0,00804593211733;0,0220650855505948;0,9627873642427918;1,0
CICIDS;C&W;distributive;32;20;2048;2;538,9575418001041;93,5189076999668;0,0001983532711413;0,984347943374108;0,9844885229848448;0,984347943374108;0,9826414321195588;0,9470053071923172;0,0008209788741133;0,0885258224785351;0,9528632340713936;0,7499055987182578;0,7519953159283175;0,6503856041131105;0,0256830601092896;0,0033589813693707;0,0153552349738057;0,3379458625062021;0,993006993006993;0,9843459598413968;0,9844866006996476;0,9843459598413968;0,9826390213173424;0,946998513212787;0,0008209788741133;0,0885375679770727;0,9528616950873736;0,7498992347636865;0,7519894442302332;0,6503856041131105;0,0256830601092896;0,0033589813693707;0,0153552349738057;0,3380009923369535;0,993006993006993
CICIDS;FGSM;gaussian;1;5;1024;2;132,53215670585632;22,337739944458008;-4,430418664249403;0,759863612290762;0,9314701895840588;0,759863612290762;0,8120109038273304;0,5000758752165814;0,227392055597453;0,1009760509284816;0,7606544042270568;0,2470011965953115;0,3645554538590124;0,1465295629820051;0,0060109289617486;0,0010155059953911;0,0083098918681772;0,4346435856441921;0,6923076923076923;0,8041677989332561;0,6958760503390665;0,8041677989332561;0,7449575234071039;-0,0019912073778328;0,0342687082947505;0,9622734586969544;0,341280487827106;0,1238359666561317;0,1317642077475432;0,9537275064267352;0,9437158469945356;0,9696910518298636;0,9801801336808692;0,9147692816583052;0,9976689976689976
CICIDS;RANDOM_LINF;gaussian;1;5;1024;2;132,53215670585632;12,450922012329102;-6,653760480490966;0,759863612290762;0,9314701895840588;0,759863612290762;0,8120109038273304;0,5000758752165814;0,227392055597453;0,1009760509284816;0,7606544042270568;0,2470011965953115;0,3645554538590124;0,1465295629820051;0,0060109289617486;0,0010155059953911;0,0083098918681772;0,4346435856441921;0,6923076923076923;0,8264012170956717;0,7251306440643964;0,8264012170956717;0,7594357186466265;0,0691056540055344;0,0106130612011111;0,9644111394308132;0,5761701744563092;0,1616684785876703;0,1421420654691671;0,9768637532133676;0,9841530054644808;0,9721126430496426;0,94668249503213;0,9886983846959588;0,9836829836829836
CICIDS;RANDOM_L2;gaussian;1;5;1024;2;132,53215670585632;11,43515157699585;-6,48833385235773;0,759863612290762;0,9314701895840588;0,759863612290762;0,8120109038273304;0,5000758752165814;0,227392055597453;0,1009760509284816;0,7606544042270568;0,2470011965953115;0,3645554538590124;0,1465295629820051;0,0060109289617486;0,0010155059953911;0,0083098918681772;0,4346435856441921;0,6923076923076923;0,8247469508143394;0,7179936769295937;0,8247469508143394;0,7557624611265686;0,0358453373575194;0,0105271448073086;0,9775073703003324;0,5456183262853365;0,1520644688321296;0,1367944384866647;0,9794344473007712;0,9808743169398908;0,9815646603913604;0,9691346873467702;0,9891394233419704;0,9836829836829836
CICIDS;FGSM;gaussian;1;5;1024;3;133,18926286697388;25,272722482681274;-4,273719580046453;0,7748015971405392;0,935299421192048;0,7748015971405392;0,8248883162712254;0,5173584506203943;0,2100822888127309;0,0993786631273564;0,763152084049719;0,2575336782575016;0,3753765267346857;0,1491002570694087;0,0038251366120218;0,0015623169159864;0,0093679836899016;0,426098461877722;0,6153846153846154;0,8175387929410037;0,7017160767219598;0,8175387929410037;0,7510168218301421;0,0058599205410435;0,0184409993031225;0,9820528782344168;0,3617226416090005;0,1252046517350653;0,1340799126512184;1,0;0,9907103825136612;0,9881263914385032;0,9773671578621383;0,9819725453442858;0,993006993006993
CICIDS;RANDOM_LINF;gaussian;1;5;1024;3;133,18926286697388;11,01512622833252;-5,190905105811561;0,7748015971405392;0,935299421192048;0,7748015971405392;0,8248883162712254;0,5173584506203943;0,2100822888127309;0,0993786631273564;0,763152084049719;0,2575336782575016;0,3753765267346857;0,1491002570694087;0,0038251366120218;0,0015623169159864;0,0093679836899016;0,426098461877722;0,6153846153846154;0,8267106481986548;0,7207580345905767;0,8267106481986548;0,7575690278938626;0,0515986390778073;0,0087443796359054;0,97498208811473;0,5809090975138718;0,1602756015024359;0,1386081864846717;0,9845758354755784;0,9901639344262296;0,9807835019333672;0,9627861364164236;0,9910138375875186;0,9790209790209792
CICIDS;RANDOM_L2;gaussian;1;5;1024;3;133,18926286697388;11,03901982307434;-5,0552314683497634;0,7748015971405392;0,935299421192048;0,7748015971405392;0,8248883162712254;0,5173584506203943;0,2100822888127309;0,0993786631273564;0,763152084049719;0,2575336782575016;0,3753765267346857;0,1491002570694087;0,0038251366120218;0,0015623169159864;0,0093679836899016;0,426098461877722;0,6153846153846154;0,8253539118240368;0,7464657659387596;0,8253539118240368;0,7550321036247657;0,0265112833759013;0,0090856586446211;0,9830747366071952;0,550258864548839;0,1515519776417267;0,1350856180154528;0,9948586118251928;0,994535519125683;0,9867593641370151;0,9767994012748716;0,9899112409724902;0,9813519813519812
CICIDS;FGSM;gaussian;1;5;2048;2;132,61885142326355;26,32904839515686;-4,312596821190473;0,7691108417914474;0,9338536779575652;0,7691108417914474;0,8190483041581939;0,5098349637091546;0,2160964363789103;0,0981336402823617;0,7625609045743748;0,2517052510892865;0,3638428576339872;0,1491002570694087;0,0054644808743169;0,0010545639182908;0,0090582982786652;0,4186559347262804;0,7342657342657343;0,8122368100033521;0,6988354565824654;0,8122368100033521;0,7480487003563762;-0,0050447480286764;0,0245195841646539;0,9800913799786232;0,3304937773845958;0,1230456099568308;0,1326672884263331;0,9897172236503856;0,9830601092896176;0,9873842909034096;0,9797414126816176;0,9695683334252164;1,0
CICIDS;RANDOM_LINF;gaussian;1;5;2048;2;132,61885142326355;11,047270059585571;-5,69769771358184;0,7691108417914474;0,9338536779575652;0,7691108417914474;0,8190483041581939;0,5098349637091546;0,2160964363789103;0,0981336402823617;0,7625609045743748;0,2517052510892865;0,3638428576339872;0,1491002570694087;0,0054644808743169;0,0010545639182908;0,0090582982786652;0,4186559347262804;0,7342657342657343;0,8260878189272658;0,7201425530220527;0,8260878189272658;0,7574773917718802;0,0511514199568655;0,0096632077362939;0,973490409800444;0,5800260062302602;0,160452274635716;0,1389063284434527;0,9974293059125964;0,9885245901639343;0,9788696637112838;0,9608764097137992;0,9903522796185016;0,993006993006993
CICIDS;RANDOM_L2;gaussian;1;5;2048;2;132,61885142326355;11,005138635635376;-5,595942485485505;0,7691108417914474;0,9338536779575652;0,7691108417914474;0,8190483041581939;0,5098349637091546;0,2160964363789103;0,0981336402823617;0,7625609045743748;0,2517052510892865;0,3638428576339872;0,1491002570694087;0,0054644808743169;0,0010545639182908;0,0090582982786652;0,4186559347262804;0,7342657342657343;0,8250702666463025;0,7243580194497895;0,8250702666463025;0,7552268004173539;0,0291325409728584;0,0096679808692829;0,9814656033075324;0,5528524458357099;0,1517965567425721;0,1356740446475975;0,9948586118251928;0,9885245901639343;0,9847674100691324;0,9742703037497742;0,9907933182645128;0,9976689976689976
CICIDS;FGSM;gaussian;1;5;2048;3;139,01205396652222;32,83094573020935;-5,195070524505551;0,7595502141223562;0,9305939820795768;0,7595502141223562;0,8120362635421334;0,4994365179541835;0,2278073181674987;0,1019391818085718;0,7635769155606932;0,2537174854220639;0,3605681079246184;0,1233933161953727;0,0043715846994535;0,0016404327617857;0,0082840847505742;0,4419207233033794;0,5687645687645687;0,8115009193674118;0,697236425542111;0,8115009193674118;0,747132160448837;-0,0141324634602381;0,0251997556155909;0,9870916971070836;0,3560672047911081;0,1235101952551183;0,1322441906242222;0,9897172236503856;0,9901639344262296;0,9914463148849744;0,9826834240883636;0,989745851480236;0,9976689976689976
CICIDS;RANDOM_LINF;gaussian;1;5;2048;3;139,01205396652222;11,711782455444336;-6,735283674930725;0,7595502141223562;0,9305939820795768;0,7595502141223562;0,8120362635421334;0,4994365179541835;0,2278073181674987;0,1019391818085718;0,7635769155606932;0,2537174854220639;0,3605681079246184;0,1233933161953727;0,0043715846994535;0,0016404327617857;0,0082840847505742;0,4419207233033794;0,5687645687645687;0,8269030508716635;0,7208330222474943;0,8269030508716635;0,7573480618663464;0,0490459516273461;0,0083004782679255;0,9769318408719858;0,5768069172052935;0,1592621574701084;0,1381199079275478;0,9922879177377892;0,989617486338798;0,982306760926454;0,9650055485302846;0,9928882518330668;0,9906759906759908
CICIDS;RANDOM_L2;gaussian;1;5;2048;3;139,01205396652222;11,409032583236694;-6,64780988235667;0,7595502141223562;0,9305939820795768;0,7595502141223562;0,8120362635421334;0,4994365179541835;0,2278073181674987;0,1019391818085718;0,7635769155606932;0,2537174854220639;0,3605681079246184;0,1233933161953727;0,0043715846994535;0,0016404327617857;0,0082840847505742;0,4419207233033794;0,5687645687645687;0,8260283129459229;0,7140547019551136;0,8260283129459229;0,7555381661706656;0,0308819156059168;0,0083935543612116;0,98274586264814;0,5519129398344027;0,151131105914918;0,1355017307695283;0,9974293059125964;0,9907103825136612;0,9859391477561223;0,9755090453947198;0,9925574728485584;0,9836829836829836
CICIDS;FGSM;gaussian;1;10;1024;2;113,6649932861328;23,089203596115112;7,01059801527717;0,818278650642367;0,9432214471546922;0,818278650642367;0,8576416594126388;0,5570974898109501;0,1569787977432627;0,1545472697588649;0,7935615979129398;0,2903874651709413;0,3927681575110343;0,1773778920308483;0,0065573770491803;0,0019138382220833;0,0115873958037626;0,6734108826285903;0,8484848484848485;0,7481726704895953;0,7196377642928253;0,7481726704895953;0,7324253984731087;0,072481974043994;0,1083453457180224;0,7741458086188469;0,4198153227678398;0,1403753053125146;0,1426796975707774;0,8277634961439588;0,6704918032786885;0,7125727453814006;0,8169759219592764;0,7742984729036881;0,9673659673659674
CICIDS;RANDOM_LINF;gaussian;1;10;1024;2;113,6649932861328;17,90645456314087;7,283135409827612;0,818278650642367;0,9432214471546922;0,818278650642367;0,8576416594126388;0,5570974898109501;0,1569787977432627;0,1545472697588649;0,7935615979129398;0,2903874651709413;0,3927681575110343;0,1773778920308483;0,0065573770491803;0,0019138382220833;0,0115873958037626;0,6734108826285903;0,8484848484848485;0,7454472965440909;0,7171376842940375;0,7454472965440909;0,7281880955632972;0,0456916483192617;0,115147060227392;0,8392158705176241;0,5360580178515015;0,1513808319020669;0,1495035108821555;0,8920308483290489;0,8704918032786885;0,8503690973714018;0,8102144571472812;0,8797067093004024;0,8997668997668997
CICIDS;RANDOM_L2;gaussian;1;10;1024;2;113,6649932861328;17,412577629089355;8,466709378737713;0,818278650642367;0,9432214471546922;0,818278650642367;0,8576416594126388;0,5570974898109501;0,1569787977432627;0,1545472697588649;0,7935615979129398;0,2903874651709413;0,3927681575110343;0,1773778920308483;0,0065573770491803;0,0019138382220833;0,0115873958037626;0,6734108826285903;0,8484848484848485;0,7336115568549899;0,710343470630044;0,7336115568549899;0,7192084511561673;0,0242289017100861;0,1264355197464511;0,8494109632483351;0,5190290432996967;0,1470763747365844;0,1416997767640296;0,9023136246786632;0,8765027322404372;0,8626723430847948;0,8283568608222147;0,8713821048569381;0,8671328671328671
CICIDS;FGSM;gaussian;1;10;1024;3;115,3473892211914;37,25208497047424;7,805597926018192;0,8119491977601948;0,9437073072132248;0,8119491977601948;0,8545919224399106;0,5522534152907639;0,1651623342529569;0,1431306451802346;0,797098630484025;0,2815468765430254;0,3936860595663273;0,1542416452442159;0,0065573770491803;0,0016404327617857;0,0122325737438385;0,6177297535696565;0,916083916083916;0,7338932185000129;0,7178546073069361;0,7338932185000129;0,7224470126187578;0,0488238271460414;0,1241491890447051;0,7865020730804919;0,3874923814762703;0,1350499709673815;0,138714105953333;0,7866323907455013;0,5978142076502733;0,7580361676366051;0,8280729825285814;0,7578146535090138;0,7482517482517482
CICIDS;RANDOM_LINF;gaussian;1;10;1024;3;115,3473892211914;16,84589123725891;6,222738822297281;0,8119491977601948;0,9437073072132248;0,8119491977601948;0,8545919224399106;0,5522534152907639;0,1651623342529569;0,1431306451802346;0,797098630484025;0,2815468765430254;0,3936860595663273;0,1542416452442159;0,0065573770491803;0,0016404327617857;0,0122325737438385;0,6177297535696565;0,916083916083916;0,749721809537222;0,7190902526376919;0,749721809537222;0,7300686858544687;0,0448885458984156;0,1091878036905864;0,8470853545378734;0,536615418191834;0,1517785968187821;0,1490330218497257;0,8688946015424165;0,9;0,8566574229582471;0,8223179953031046;0,8798169689619053;0,8834498834498834
CICIDS;RANDOM_L2;gaussian;1;10;1024;3;115,3473892211914;16,47949481010437;7,667147342760394;0,8119491977601948;0,9437073072132248;0,8119491977601948;0,8545919224399106;0,5522534152907639;0,1651623342529569;0,1431306451802346;0,797098630484025;0,2815468765430254;0,3936860595663273;0,1542416452442159;0,0065573770491803;0,0016404327617857;0,0122325737438385;0,6177297535696565;0,916083916083916;0,7352777243325909;0,7101409485027694;0,7352777243325909;0,719879120757271;0,0235964622103263;0,123819842868462;0,852922867311103;0,5200800181304036;0,1469875888824681;0,1418831107719259;0,8637532133676092;0,8633879781420765;0,8623989376244972;0,8353247825750342;0,8751309333480346;0,8834498834498834
CICIDS;FGSM;gaussian;1;10;2048;2;108,928564786911;44,94731569290161;9,572727218630927;0,8170905145482207;0,9435726071695996;0,8170905145482207;0,8572443335750763;0,5570077979879945;0,1587687226141494;0,1462666932897967;0,791447628589179;0,2870847587672741;0,3917219180645751;0,1619537275064267;0,0081967213114754;0,0017966644533843;0,0131100157423417;0,629748056673466;0,9277389277389276;0,7213632423619114;0,707134695663647;0,7213632423619114;0,7130070568152721;0,027928865388151;0,1373254226609261;0,8065281480872456;0,3821268535615494;0,1333510134092388;0,1326702831352876;0,87146529562982;0,6781420765027323;0,7799867203062141;0,8353505896926372;0,7922156678978995;0,8811188811188811
CICIDS;RANDOM_LINF;gaussian;1;10;2048;2;108,928564786911;17,846893072128296;8,059291759810062;0,8170905145482207;0,9435726071695996;0,8170905145482207;0,8572443335750763;0,5570077979879945;0,1587687226141494;0,1462666932897967;0,791447628589179;0,2870847587672741;0,3917219180645751;0,1619537275064267;0,0081967213114754;0,0017966644533843;0,0131100157423417;0,629748056673466;0,9277389277389276;0,7364975969501201;0,7175045465956167;0,7364975969501201;0,7243546513570986;0,0455365517531186;0,1265715540366385;0,827235462009185;0,5374721906897556;0,15156903322085;0,1498538308871857;0,8663239074550129;0,8819672131147541;0,8350193336718353;0,797439933933779;0,8722641821489608;0,8811188811188811
CICIDS;RANDOM_L2;gaussian;1;10;2048;2;108,928564786911;18,67541646957397;9,576099224240354;0,8170905145482207;0,9435726071695996;0,8170905145482207;0,8572443335750763;0,5570077979879945;0,1587687226141494;0,1462666932897967;0,791447628589179;0,2870847587672741;0,3917219180645751;0,1619537275064267;0,0081967213114754;0,0017966644533843;0,0131100157423417;0,629748056673466;0,9277389277389276;0,7213295223058172;0,7094788058735;0,7213295223058172;0,7133724314444814;0,0226560577293311;0,1414804349278779;0,8349405090499066;0,5202187960480297;0,1469664591048479;0,1412897268984629;0,8586118251928021;0,8584699453551913;0,8394328789594969;0,8188082273090919;0,8593638017531287;0,8694638694638694
CICIDS;FGSM;gaussian;1;10;2048;3;109,18905997276306;30,670578718185425;9,239295369839596;0,8168029023050634;0,9456443770473366;0,8168029023050634;0,8580734984648877;0,5586282285644384;0,158854639007952;0,1417446763527877;0,7901642242236324;0,2754368033774321;0,3940600711484595;0,1748071979434447;0,0076502732240437;0,0016404327617857;0,0131616299775478;0,6082474226804123;0,9347319347319348;0,7244099486066674;0,7127794236134669;0,7244099486066674;0,7175997146943487;0,0469689873454056;0,1347336114478821;0,7680733858748635;0,3901535721121329;0,1354701440316999;0,1343207181605736;0,7634961439588689;0,5573770491803278;0,7489356716009843;0,8328472992851429;0,6777110094272011;0,7832167832167832
CICIDS;RANDOM_LINF;gaussian;1;10;2048;3;109,18905997276306;20,19745659828186;9,598513143879517;0,8168029023050634;0,9456443770473366;0,8168029023050634;0,8580734984648877;0,5586282285644384;0,158854639007952;0,1417446763527877;0,7901642242236324;0,2754368033774321;0,3940600711484595;0,1748071979434447;0,0076502732240437;0,0016404327617857;0,0131616299775478;0,6082474226804123;0,9347319347319348;0,7208177708662682;0,718735966354857;0,7208177708662682;0,7179995485637034;0,0510378878829641;0,1474993556270464;0,7947826495495601;0,5350104038932744;0,1517095328323514;0,1511673656720025;0,8637532133676092;0,8546448087431694;0,8161543569112995;0,7497483806033705;0,851921274601687;0,8531468531468531
CICIDS;RANDOM_L2;gaussian;1;10;2048;3;109,18905997276306;19,197404861450195;11,017532445636324;0,8168029023050634;0,9456443770473366;0,8168029023050634;0,8580734984648877;0,5586282285644384;0,158854639007952;0,1417446763527877;0,7901642242236324;0,2754368033774321;0,3940600711484595;0,1748071979434447;0,0076502732240437;0,0016404327617857;0,0131616299775478;0,6082474226804123;0,9347319347319348;0,7066275778487001;0,7104003237437497;0,7066275778487001;0,7069170754766665;0,0260268778257434;0,1607161608736742;0,8101457616368527;0,5181664688691168;0,1468881495913349;0,141947583673966;0,8508997429305912;0,8398907103825136;0,8217005819630512;0,7870396655397559;0,8388555047136005;0,8298368298368298
CICIDS;FGSM;gaussian;1;15;1024;2;99,79861736297607;16,38034224510193;9,457682321368011;0,8496363192773594;0,9518948938726978;0,8496363192773594;0,8816909712132162;0,6030556873102352;0,1211803003255276;0,1562151305512162;0,8159377581495418;0,3226487080039064;0,4163596797455519;0,1953727506426735;0,0098360655737704;0,001718548607585;0,0119486954502051;0,6780417884117096;0,9324009324009324;0,7550594960636793;0,7212094812522957;0,7550594960636793;0,7295151830321147;0,0466167589703722;0,0942144855039951;0,8315578054710532;0,4611018291509266;0,1413563150310781;0,13256518448216;0,8740359897172236;0,8524590163934426;0,8441588876303558;0,8210792536581589;0,8298142124703677;0,972027972027972
CICIDS;RANDOM_LINF;gaussian;1;15;1024;2;99,79861736297607;5,239518880844116;11,059384985847498;0,8496363192773594;0,9518948938726978;0,8496363192773594;0,8816909712132162;0,6030556873102352;0,1211803003255276;0,1562151305512162;0,8159377581495418;0,3226487080039064;0,4163596797455519;0,1953727506426735;0,0098360655737704;0,001718548607585;0,0119486954502051;0,6780417884117096;0,9324009324009324;0,7390424694188844;0,7139070558875824;0,7390424694188844;0,7178216085264006;0,0097377516979484;0,1140635590388819;0,8797026039770258;0,5118691925883214;0,1453162896405637;0,1318343389978465;0,8766066838046273;0,8978142076502732;0,8840370269109089;0,8697256703398797;0,8926070896962346;0,902097902097902
CICIDS;RANDOM_L2;gaussian;1;15;1024;2;99,79861736297607;5,054668188095093;11,381510698183684;0,8496363192773594;0,9518948938726978;0,8496363192773594;0,8816909712132162;0,6030556873102352;0,1211803003255276;0,1562151305512162;0,8159377581495418;0,3226487080039064;0,4163596797455519;0,1953727506426735;0,0098360655737704;0,001718548607585;0,0119486954502051;0,6780417884117096;0,9324009324009324;0,7358212122955226;0,7056164300845301;0,7358212122955226;0,714511801067917;0,0028485162177772;0,1164835374643208;0,8820751946816383;0,5030340344291229;0,143687535776614;0,1276769682976969;0,8920308483290489;0,8896174863387978;0,8844276061399055;0,8778032981496297;0,8866530679750814;0,8927738927738927
