Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
Edge-IIoT;RANDOM_L2;distributive;1;10;2048;3;112,36282634735107;12,125114440917969;20,756081569751327;0,9589222266532385;1,0;0,8489628205977865;0,9183124843184344;0,89644851647543;0,0;0,1510371794022135;1,0;1,0;0,1510371794022135;0,7513614109557252;0,5234700075241816;0,9567317250977532;0,6766920377108638;0,5618997869485608;0,3253592218587623;0,0432682749022466;0,8544578269065105;0,6281695280948393;0,0432682749022466
Edge-IIoT;C&W;distributive;1;10;2048;3;112,36282634735107;2,5033278465271;68,69509576627667;0,9589222266532385;1,0;0,8489628205977865;0,9183124843184344;0,89644851647543;0,0;0,1510371794022135;1,0;1,0;0,1510371794022135;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4857521845183238;0,2519917258940395;0,0
Edge-IIoT;FGSM;distributive;1;15;1024;2;99,69338011741638;2,213120460510254;69,62651039448812;0,968236372935353;1,0;0,8832096229041023;0,9379833367058762;0,9199382884962838;0,0;0,1167903770958976;1,0;1,0;0,1167903770958976;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,5250528964573974;0,2308212523495058;0,0
Edge-IIoT;RANDOM_LINF;distributive;1;15;1024;2;99,69338011741638;10,017297983169556;27,125029008135805;0,968236372935353;1,0;0,8832096229041023;0,9379833367058762;0,9199382884962838;0,0;0,1167903770958976;1,0;1,0;0,1167903770958976;0,696986082853995;0,4725826222618441;0,9836884485386704;0,6384444157687593;0,5149708667571918;0,4101179405129221;0,0163115514613294;0,867245786658897;0,6616115763962654;0,0163115514613294
Edge-IIoT;RANDOM_L2;distributive;1;15;1024;2;99,69338011741638;9,736556768417358;27,408238535872087;0,968236372935353;1,0;0,8832096229041023;0,9379833367058762;0,9199382884962838;0,0;0,1167903770958976;1,0;1,0;0,1167903770958976;0,6941539875766322;0,4701832042296815;0,982039896613427;0,6359059637641316;0,5108210868591773;0,4133921746423255;0,017960103386573;0,8659387890313115;0,6614006623292987;0,017960103386573
Edge-IIoT;C&W;distributive;1;15;1024;2;99,69338011741638;2,1791915893554688;69,62651039448812;0,968236372935353;1,0;0,8832096229041023;0,9379833367058762;0,9199382884962838;0,0;0,1167903770958976;1,0;1,0;0,1167903770958976;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4965533400011739;0,2967508149362914;0,0
Edge-IIoT;FGSM;distributive;1;15;1024;3;100,56728076934814;2,259976863861084;67,63796044078849;0,9483508733983568;1,0;0,8100934455563655;0,8950846681922197;0,8697295344116286;0,0;0,1899065544436344;1,0;1,0;0,1899065544436344;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4124305734068765;0,2063862394319204;0,0
Edge-IIoT;RANDOM_LINF;distributive;1;15;1024;3;100,56728076934814;10,416234016418455;21,45565641750087;0,9483508733983568;1,0;0,8100934455563655;0,8950846681922197;0,8697295344116286;0,0;0,1899065544436344;1,0;1,0;0,1899065544436344;0,733794309223348;0,5055779584541273;0,9607329842931938;0,6625135319639985;0,5429538394583242;0,3509836628714847;0,0392670157068062;0,8542414135636471;0,6298731180412129;0,0392670157068062
Edge-IIoT;RANDOM_L2;distributive;1;15;1024;3;100,56728076934814;10,088131427764893;21,77581611432924;0,9483508733983568;1,0;0,8100934455563655;0,8950846681922197;0,8697295344116286;0,0;0,1899065544436344;1,0;1,0;0,1899065544436344;0,7305927122550643;0,5024687822698912;0,9593743786864604;0,6595176400239187;0,5383759547562914;0,3548737501121843;0,0406256213135396;0,8536722363125928;0,6320307639328087;0,0406256213135396
Edge-IIoT;C&W;distributive;1;15;1024;3;100,56728076934814;2,150268316268921;67,63796044078849;0,9483508733983568;1,0;0,8100934455563655;0,8950846681922197;0,8697295344116286;0,0;0,1899065544436344;1,0;1,0;0,1899065544436344;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4821324452814797;0,2548757785233433;0,0
Edge-IIoT;FGSM;distributive;1;15;2048;2;100,63265323638916;2,189164161682129;70,86997370680041;0,980671006058476;1,0;0,9289300152428922;0,9631557473855998;0,951264945981847;0,0;0,0710699847571078;1,0;1,0;0,0710699847571078;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,482514913925636;0,3101689541578304;0,0
Edge-IIoT;RANDOM_LINF;distributive;1;15;2048;2;100,63265323638916;10,037753582000732;25,013912639886804;0,980671006058476;1,0;0,9289300152428922;0,9631557473855998;0,951264945981847;0,0;0,0710699847571078;1,0;1,0;0,0710699847571078;0,7305318796596079;0,5023451187335093;0,985759493670886;0,6655331429833858;0,5538695850955027;0,3648140525919988;0,0142405063291139;0,8702764754460576;0,6646891897022705;0,0142405063291139
Edge-IIoT;RANDOM_L2;distributive;1;15;2048;2;100,63265323638916;9,520620822906494;25,445598761718724;0,980671006058476;1,0;0,9289300152428922;0,9631557473855998;0,951264945981847;0,0;0,0710699847571078;1,0;1,0;0,0710699847571078;0,7262150184412887;0,4983128287887997;0,9848233812711248;0,6617735062361354;0,5483562619355441;0,3703938674646967;0,0151766187288753;0,8687672425228488;0,6630147231845426;0,0151766187288753
