Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_bots;Clean_Miss_brute force;Clean_Miss_ddos;Clean_Miss_dos;Clean_Miss_port scanning;Clean_Miss_web attacks;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_bots;Adv_Miss_brute force;Adv_Miss_ddos;Adv_Miss_dos;Adv_Miss_port scanning;Adv_Miss_web attacks
CICIDS;C&W;distributive;1;10;3,115593000082299;2,560360099887476;0,0003967065422827;0,9147894182496912;0,9094406565499285;0,9147894182496912;0,8916695963102551;0,6821124370709499;0,0067205712485561;0,4714173293085425;0,7101635977594002;0,477865474989304;0,5094435765912286;1,0;0,0415300546448087;0,0066398468929422;0,553640093937908;0,971332488009262;1,0;0,9147854511842682;0,9094373202398316;0,9147854511842682;0,8916657209771911;0,6820947257015302;0,0067205712485561;0,4714408203056178;0,7100838558185475;0,4777093483027946;0,5093618168328277;1,0;0,0426229508196721;0,0066398468929422;0,553640093937908;0,971332488009262;1,0
CICIDS;C&W;distributive;1;15;2,952568099834025;2,0605357999447733;0,0003967065422827;0,9341090268590164;0,9318940154214846;0,9341090268590164;0,9246947565340292;0,7621488173056684;0,006863765238227;0,3563114436392253;0,754530850756859;0,5501784988764588;0,6020306422895343;1,0;0,0306010928961748;0,0072647736593367;0,5148778032981496;0,5140856717569877;1,0;0,9341050597935936;0,9318905315684912;0,9341050597935936;0,9246908629624312;0,7621326143257012;0,006863765238227;0,3563349346363006;0,7544511088160063;0,5500223469911373;0,6019497756994295;1,0;0,0316939890710382;0,0072647736593367;0,5148778032981496;0,5140856717569877;1,0
CICIDS;C&W;distributive;1;20;2,6355789999943227;1,8281789997126907;0,0005950598134352;0,953281854047696;0,9546762844662846;0,953281854047696;0,951967955980319;0,8426184206907031;0,0243429782440598;0,1565322590117337;0,8361973492861905;0,6483247398096018;0,7125711230458087;0,6889460154241646;0,0278688524590163;0,0043354294418622;0,3106918888229373;0,023650697392359;1,0;0,9532759034495616;0,9546693164832536;0,9532759034495616;0,9519621203439612;0,8425958025371951;0,0243429782440598;0,1565674955073468;0,8361830188584857;0,6483029507731441;0,7125588975631286;0,6889460154241646;0,0278688524590163;0,0043354294418622;0,3106918888229373;0,0238160868846132;1,0
CICIDS;C&W;distributive;2;5;9,278329299995676;2,389146900037304;0,0007934130845765;0,9071468667125524;0,9146280806375064;0,9071468667125524;0,8839339486019382;0,651878323969735;0,0005608431262111;0,5467764479263323;0,6967436534082471;0,468692034564047;0,5303596303893128;1,0;0,3185792349726776;0,4799828145139241;0,8036852563937134;0,0948233088924417;1,0;0,9071389325817066;0,9146215595560444;0,9071389325817066;0,8839257076827589;0,6518416958243857;0,0005608431262111;0,5468234299204829;0,6966894520101159;0,4685903771046938;0,5302907654390066;1,0;0,3191256830601093;0,4799828145139241;0,8036852563937134;0,0949886983846959;1,0
CICIDS;C&W;distributive;2;10;7,458499600179493;1,5507983996067196;0,0007934130845654;0,9658157972512204;0,9661903596219148;0,9658157972512204;0,962688480222726;0,8822663038366972;0,0006300535545521;0,1991566732049942;0,815318295702859;0,6564843465333366;0,7170366683096662;0,7352185089974294;0,1841530054644808;0,0496426200054681;0,3446798627061344;0,0704007938695628;1,0;0,9658078631203748;0,9661829381564628;0,9658078631203748;0,9626802685565552;0,8822374474019282;0,0006300535545521;0,1992036551991449;0,8152640943047279;0,6563825338556519;0,716975929379861;0,7352185089974294;0,1846994535519125;0,0496426200054681;0,3446798627061344;0,070566183361817;1,0
CICIDS;C&W;distributive;2;15;6,964917700039223;1,182243199786171;0,0003967065422827;0,972105579479164;0,971043894228632;0,972105579479164;0,9696402607094476;0,904488431747934;0,0010715683560375;0,1589283407134215;0,8149672520219546;0,64931008383349;0,6760482860443963;1,0;0,0568306010928961;0,0064054993555442;0,284549278691063;0,0782292298362644;1,0;0,9721016124137412;0,971040079883436;0,9721016124137412;0,9696361673297748;0,9044742871714504;0,0010715683560375;0,1589518317104969;0,8149927925646763;0,6493644522587724;0,676076496074295;1,0;0,0562841530054644;0,0064054993555442;0,284549278691063;0,0783946193285186;1,0
CICIDS;C&W;distributive;2;20;7,2848127000033855;1,1031145004089922;0,0007934130845765;0,9794942388292396;0,9788824544098602;0,9794942388292396;0,9782487307147364;0,9301742444940996;0,0012290817446755;0,1143894102585184;0,8432079632092909;0,6993639458569396;0,7460613093885675;0,7197943444730077;0,0836065573770491;0,0188259188376362;0,1850112260961573;0,0676443023319918;0,9976689976689976;0,979486304698394;0,9788747786934578;0,979486304698394;0,9782405861414964;0,930146433519948;0,0012290817446755;0,1144363922526691;0,8431537618111599;0,6992620904271417;0,7460054629854885;0,7197943444730077;0,0841530054644808;0,0188259188376362;0,1850112260961573;0,0678096918242461;0,9976689976689976
CICIDS;C&W;distributive;4;5;21,295395199907944;2,060774799669161;0,0001983532711413;0,929251355248725;0,9294070657879828;0,929251355248725;0,9190524286252204;0,7429398969302079;0,0003388924422212;0,4172588355512749;0,6777644279349253;0,4130184648906864;0,467009386786592;1,0;1,0;0,3831582236456665;0,4941546878629126;0,2160538067148134;1,0;0,9292493717160136;0,9294053552835942;0,9292493717160136;0,9190502704985122;0,7429317187058576;0,0003388924422212;0,4172705810498127;0,6777596511256903;0,4130105835993666;0,4670042850002865;1,0;1,0;0,3831582236456665;0,4941546878629126;0,2161089365455648;1,0
CICIDS;C&W;distributive;4;10;18,882907800143585;1,7155336004216224;0,0001983532711524;0,9683269496638904;0,9677320118750108;0,9683269496638904;0,9663083913943344;0,8906290534090897;0,0004224222695292;0,1853792034202891;0,7948745110853708;0,614376558326015;0,6572001543989989;1,0;0,1387978142076502;0,1397101902120845;0,1823530929830447;0,2242681514967749;1,0;0,9683249661311788;0,967730144392801;0,9683249661311788;0,9663061784264848;0,8906219323265018;0,0004224222695292;0,1853909489188268;0,7948697342761358;0,6143686501166322;0,657194997075568;1,0;0,1387978142076502;0,1397101902120845;0,1823530929830447;0,2243232813275263;1,0
CICIDS;C&W;distributive;4;15;17,984280799981207;1,386083799879998;0,0005950598134241;0,9844967083274654;0,984723314348406;0,9844967083274654;0,9835493714686128;0,9474386568009834;0,0005107252298263;0,0892775343849469;0,8319322756404033;0,6748263388865533;0,7251821473439899;0,8483290488431876;0,240983606557377;0,0198023669101277;0,116777207153733;0,0764099454214675;0,9603729603729604;0,9844907577293311;0,9847175040819528;0,9844907577293311;0,9835432341228404;0,94741809239673;0,0005107252298263;0,08931277088056;0,8319179452126987;0,6748025778467498;0,7251688785543643;0,8483290488431876;0,240983606557377;0,0198023669101277;0,116777207153733;0,0765753349137218;0,9603729603729604
CICIDS;C&W;distributive;4;20;15,561512100044638;1,168922900222242;0,0009917663557179;0,9911851806304064;0,9912525051559562;0,9911851806304064;0,9905715340733828;0,9703182156865996;0,0005441371607495;0,0494133123480426;0,8670911262425197;0,7395073978817575;0,7786643809735017;0,6889460154241646;0,053551912568306;0,009881654493614;0,0726986502877493;0,0196813495782567;0,965034965034965;0,9911752629668492;0,9912427160338564;0,9911752629668492;0,9905614934040622;0,9702844175746131;0,0005441371607495;0,049472039840731;0,866997053873962;0,7393273912270143;0,7785690179148734;0,6889460154241646;0,0546448087431694;0,009881654493614;0,0726986502877493;0,019846739070511;0,965034965034965
CICIDS;C&W;distributive;8;5;40,9081470000092;7,149857400450856;0,0001983532711413;0,9559576396754148;0,9564397629981336;0,9559576396754148;0,9515920487851184;0,8455859931035711;0,0003961700380896;0,2588472967735115;0,7244988664494354;0,4839660734736291;0,5343941869388478;1,0;0,9131147540983606;0,2820372612584463;0,2441095254071073;0,1581674844258228;1,0;0,9559556561427032;0,9564379499964336;0,9559556561427032;0,9515899385762382;0,8455785780379377;0,0003961700380896;0,2588590422720492;0,7244940896402005;0,4839581741467634;0,5343893850168069;1,0;0,9131147540983606;0,2820372612584463;0,2441095254071073;0,1582226142565742;1,0
CICIDS;C&W;distributive;8;10;35,71830750000663;5,674650099594146;0,0003967065422827;0,9734801676481848;0,9733741232833524;0,9734801676481848;0,9718849285233226;0,9090018509285536;0,0004033297375731;0,1550523261959853;0,807477736397279;0,635308306123696;0,671568199726965;0,9922879177377892;0,1234972677595628;0,1309612154825606;0,1696559911223515;0,1231049120679199;1,0;0,973476200582762;0,973370371421904;0,973476200582762;0,9718807536174624;0,9089877339820464;0,0004033297375731;0,1550758171930607;0,8074330886176178;0,6352222930660248;0,6715190488655033;0,9922879177377892;0,1240437158469945;0,1309612154825606;0,1696559911223515;0,1231600418986713;1,0
CICIDS;C&W;distributive;8;15;35,10575470002368;1,6210294999182224;0,0003967065422938;0,9853754133186288;0,9847385961652038;0,9853754133186288;0,9844570077640252;0,9504438984954652;0,0004224222695292;0,0844031524918075;0,8380462728857571;0,6864975620095125;0,7166085383298064;0,9048843187660668;0,0633879781420765;0,0618677498730617;0,0949959998967715;0,0564529466894536;1,0;0,9853714462532058;0,9847347397023016;0,9853714462532058;0,9844529492437432;0,9504301971965357;0,0004224222695292;0,0844266434888828;0,8380016251060957;0,6864115307296127;0,7165623912717765;0,9048843187660668;0,0639344262295081;0,0618677498730617;0,0949959998967715;0,056508076520205;1,0
CICIDS;C&W;distributive;8;20;30,242944800062105;1,5286456998437643;0,0009917663557179;0,9922007493786584;0,991408427948572;0,9922007493786584;0,9915391310133622;0,973758493283702;0,000462993899936;0,0437989640470289;0,8623304330125504;0,7293233765237176;0,7593959896629314;0,7583547557840618;0,0355191256830601;0,0169901964613521;0,0587628067821105;0,0125696014113236;1,0;0,9921908317151013;0,9913986191127094;0,9921908317151013;0,9915291444778924;0,9737247715733462;0,000462993899936;0,0438576915397174;0,8622363606439929;0,729143365994412;0,7593022180909704;0,7583547557840618;0,0366120218579235;0,0169901964613521;0,0587628067821105;0,0127349909035779;1,0
CICIDS;C&W;distributive;10;5;46,58827979979105;5,268367699813098;0,0001983532711413;0,9696658342441056;0,9689839048058108;0,9696658342441056;0,9674240238066888;0,8953098380029497;0,0004057163040676;0,1775097194000399;0,7640004476387974;0,5514774716744337;0,607839608190939;1,0;0,6103825136612022;0,1637308127953755;0,1270484399597408;0,2239925023430178;1,0;0,969663850711394;0,9689820288759854;0,969663850711394;0,9674218097137538;0,8953027426698983;0,0004057163040676;0,1775214648985776;0,7639956708295624;0,5514695626662061;0,6078344521053428;1,0;0,6103825136612022;0,1637308127953755;0,1270484399597408;0,2240476321737692;1,0
CICIDS;C&W;distributive;10;10;39,886846099980175;12,067916799336672;0,0005950598134352;0,9889279204047994;0,9874199792633008;0,9889279204047994;0,9880162458634644;0,9626078096394914;0,000462993899936;0,0631672911356722;0,8358356860980015;0,6790152631296456;0,6952937581760799;1,0;0,0836065573770491;0,0381986485958676;0,0678985264135848;0,0439936049396328;1,0;0,988921969806665;0,9874141108520146;0,988921969806665;0,9880101965480816;0,9625874434105264;0,000462993899936;0,0632025276312853;0,8358213556702966;0,6789914917439698;0,6952808975223196;1,0;0,0836065573770491;0,0381986485958676;0,0678985264135848;0,044158994431887;1,0
CICIDS;C&W;distributive;10;15;38,47084449999966;6,382570899557322;0,0009917663557179;0,9943786682958082;0,9935551240745042;0,9943786682958082;0,993555805731956;0,9811201710404572;0,0004701535994195;0,030878915655575;0,8490197152657101;0,700893725496683;0,7081884620827169;0,9948586118251928;0,0316939890710382;0,0063664414326446;0,0344783091176546;0,0141132366723634;1,0;0,994368750632251;0,9935452630637204;0,994368750632251;0,9935458098197838;0,9810866189021552;0,0004701535994195;0,0309376431482634;0,8489256428971527;0,7007137063015925;0,7080949849011022;0,9948586118251928;0,0327868852459016;0,0063664414326446;0,0344783091176546;0,0142786261646176;1,0
