Dataset;Attack;Binarization;Criterion;MaxDepth;MinLeaf;MinSplit;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
UNSW-NB15;FGSM;N/A;gini;10;1;2;2,244658946990967;0,0174565315246582;44,63877957537775;0,8423942088130982;0,7861033494853747;0,9805656048707316;0,8726319715738432;0,701086152075429;0,3268918918918919;0,0194343951292685;0,971585488504034;0,977030743063939;0,0194343951292685;0,3960064130593207;0,449815060048404;0,4345936645195447;0,4420733759676876;-0,2160061616151971;0,6512702702702703;0,5654063354804553;0,3891246237965663;0,5978045745041743;0,5654063354804553
UNSW-NB15;RANDOM_LINF;N/A;gini;10;1;2;2,244658946990967;0,0199630260467529;24,17286109896517;0,8423942088130982;0,7861033494853747;0,9805656048707316;0,8726319715738432;0,701086152075429;0,3268918918918919;0,0194343951292685;0,971585488504034;0,977030743063939;0,0194343951292685;0,6006655978234465;0,6495078031212485;0,5967528456719315;0,6220137499712585;0,2011880732393108;0,3945405405405405;0,4032471543280684;0,6210117714114007;0,6866233684246075;0,4032471543280684
UNSW-NB15;RANDOM_L2;N/A;gini;10;1;2;2,244658946990967;0,0201525688171386;24,718214060146725;0,8423942088130982;0,7861033494853747;0,9805656048707316;0,8726319715738432;0,701086152075429;0,3268918918918919;0,0194343951292685;0,971585488504034;0,977030743063939;0,0194343951292685;0,595212068211631;0,6450825417542841;0,5887452572134475;0,6156277031313073;0,1908977109608773;0,3968648648648649;0,4112547427865525;0,6145484187531748;0,6821842855788133;0,4112547427865525
